id_visualizacao,id_usuario,id_video,data_hora
1454,676,4376,2023-03-19 14:38:15
1455,419,4827,2025-01-01 13:33:40
1456,275,1918,2022-08-16 12:22:53
1457,68,3699,2022-06-18 23:38:46
1458,621,4402,2023-02-16 09:30:01
1459,969,4847,2023-12-13 23:53:18
1460,658,4551,2025-04-26 02:01:02
1461,712,2948,2022-10-22 08:00:19
1462,938,479,2023-12-14 11:19:58
1463,202,3665,2025-01-02 19:25:55
1464,771,3609,2022-10-02 06:53:22
1465,482,1004,2023-05-04 03:10:31
1466,535,3600,2024-03-02 09:45:52
1467,614,3424,2024-11-21 11:45:35
1468,97,3130,2022-07-07 06:52:07
1469,246,356,2022-12-10 09:58:01
1470,380,4154,2024-05-01 03:32:13
1471,563,4351,2025-04-27 02:58:46
1472,878,499,2023-03-12 09:52:02
1473,256,1979,2023-11-28 17:07:51
1474,285,4538,2024-06-06 03:47:02
1475,527,252,2023-11-22 16:00:25
1476,930,3501,2024-11-25 20:53:39
1477,37,3740,2023-06-05 01:42:29
1478,456,4241,2023-12-22 01:29:26
1479,526,3901,2024-12-27 04:15:39
1480,1,4563,2024-10-28 00:49:20
1481,273,4040,2023-11-28 05:17:55
1482,260,2081,2022-07-19 03:54:03
1483,187,2262,2024-11-05 02:15:52
1484,439,1399,2023-08-16 20:00:00
1485,191,81,2023-01-20 01:27:42
1486,28,4086,2024-02-18 22:25:26
1487,803,762,2024-06-11 16:49:48
1488,406,2360,2024-10-02 10:52:03
1489,262,2456,2023-01-17 12:59:09
1490,944,3709,2024-08-25 03:37:12
1491,129,4541,2024-08-18 20:16:21
1492,882,3578,2025-04-22 17:14:14
1493,519,4767,2024-10-12 09:31:07
1494,941,3945,2024-10-10 05:53:50
1495,32,3581,2023-10-14 12:51:46
1496,942,2461,2025-02-05 18:11:31
1497,847,4980,2024-09-05 04:01:05
1498,897,4706,2023-07-23 00:24:42
1499,452,2545,2024-12-11 04:28:15
1500,987,3174,2024-05-06 21:56:17
1501,998,4751,2023-06-19 02:42:09
1502,490,2239,2023-06-28 06:50:09
1503,548,2198,2023-12-29 17:41:54
1504,537,1371,2025-02-17 06:26:32
1505,115,2491,2024-12-08 05:43:17
1506,248,4950,2023-02-18 10:45:02
1507,126,1129,2025-03-20 11:55:20
1508,600,4645,2024-09-17 08:09:00
1509,301,892,2023-08-22 14:04:13
1510,104,3939,2024-03-08 07:56:34
1511,629,952,2023-07-28 17:37:43
1512,399,147,2023-02-18 18:56:26
1513,862,3847,2023-10-26 10:55:26
1514,493,1817,2025-02-17 17:26:33
1515,497,2839,2024-03-12 22:17:35
1516,870,4313,2022-12-25 15:46:56
1517,242,1276,2022-11-06 10:24:19
1518,209,1453,2024-08-01 13:45:53
1519,316,409,2024-08-18 08:23:39
1520,693,2278,2022-09-09 10:42:30
1521,157,2847,2023-02-03 00:12:37
1522,349,4922,2023-08-24 08:27:02
1523,937,4284,2023-07-09 07:45:02
1524,698,3305,2024-02-24 01:17:33
1525,611,2139,2024-02-23 03:23:36
1526,183,4198,2024-10-12 00:10:35
1527,325,1319,2024-05-06 02:05:28
1528,484,1183,2025-05-30 20:21:51
1529,119,4508,2024-03-23 11:09:30
1530,654,4313,2024-12-02 17:10:55
1531,350,1863,2024-08-10 00:52:11
1532,643,4977,2024-12-04 04:14:09
1533,188,4710,2024-02-11 03:45:48
1534,201,510,2023-01-04 05:46:18
1535,411,1641,2022-06-19 01:56:18
1536,333,4656,2025-02-07 22:20:26
1537,126,2264,2024-05-14 21:51:04
1538,934,4129,2023-07-11 11:46:11
1539,420,2275,2024-02-19 17:49:22
1540,831,3410,2023-03-26 15:59:38
1541,723,4429,2024-08-13 08:56:40
1542,637,1821,2023-10-12 13:17:48
1543,473,3105,2022-12-11 23:19:04
1544,539,4004,2025-02-02 12:58:43
1545,934,1508,2023-03-22 08:26:48
1546,396,2847,2023-03-30 14:33:33
1547,6,3038,2022-09-28 16:55:28
1548,160,1282,2022-09-27 22:09:14
1549,19,4142,2024-12-02 20:54:19
1550,69,4711,2024-08-02 11:58:32
1551,847,3753,2023-03-30 17:26:38
1552,569,2790,2024-05-17 03:01:46
1553,877,869,2022-07-26 23:45:06
1554,350,2143,2024-06-29 13:39:33
1555,860,3386,2024-10-29 06:08:05
1556,903,1398,2024-08-17 17:37:48
1557,690,1956,2025-06-03 02:13:19
1558,343,1438,2023-01-19 15:46:26
1559,746,2038,2024-03-30 18:29:37
1560,84,4984,2023-03-25 12:42:58
1561,996,3496,2024-01-02 03:09:08
1562,692,3022,2023-08-23 05:12:27
1563,609,3547,2023-09-13 19:39:06
1564,137,4550,2025-05-20 08:11:27
1565,42,86,2023-12-18 12:47:59
1566,179,2661,2023-03-18 12:49:46
1567,458,4345,2024-04-01 20:40:40
1568,823,457,2024-01-26 20:25:52
1569,871,2123,2023-02-04 09:41:28
1570,272,1710,2025-03-15 10:05:00
1571,121,3393,2023-03-18 11:17:21
1572,487,1485,2024-12-10 02:34:07
1573,604,1001,2024-06-24 06:05:54
1574,945,1306,2025-05-22 20:38:33
1575,571,1540,2023-05-27 17:54:25
1576,123,3129,2023-02-27 13:20:22
1577,536,180,2023-05-20 10:03:28
1578,849,3449,2024-12-26 22:09:17
1579,711,4121,2024-12-03 17:46:39
1580,4,343,2025-03-04 14:48:58
1581,724,478,2023-08-28 15:51:57
1582,922,4342,2024-02-03 18:49:06
1583,328,331,2023-03-19 00:15:10
1584,263,325,2024-03-16 04:09:56
1585,595,4699,2024-08-22 18:37:07
1586,809,4664,2023-11-22 20:10:13
1587,479,949,2023-07-24 13:29:57
1588,998,3446,2022-11-14 14:38:11
1589,114,4783,2023-10-10 08:26:34
1590,861,4653,2024-03-20 04:55:11
1591,585,3655,2024-12-04 11:34:52
1592,108,2922,2024-12-30 16:41:27
1593,421,1053,2023-02-16 23:44:58
1594,922,2673,2024-02-24 09:09:46
1595,553,4516,2023-12-16 17:58:28
1596,430,2767,2022-08-29 22:51:24
1597,905,4215,2023-06-28 09:31:02
1598,705,1651,2024-11-17 14:49:20
1599,754,2295,2025-02-10 17:46:12
1600,826,4586,2025-01-28 07:39:23
1601,536,1878,2024-07-03 20:32:39
1602,805,712,2023-05-30 08:46:30
1603,533,19,2025-04-22 12:10:53
1604,445,519,2023-08-10 02:27:12
1605,225,2144,2024-07-12 05:12:27
1606,767,1688,2022-10-01 17:11:05
1607,131,2526,2023-11-07 21:25:14
1608,694,2201,2023-08-03 07:24:28
1609,969,1647,2024-09-06 03:37:37
1610,153,3177,2025-01-31 11:14:08
1611,368,2134,2023-10-01 17:07:27
1612,41,3537,2025-04-12 17:35:37
1613,231,2324,2023-07-24 10:30:33
1614,877,499,2024-09-25 15:50:28
1615,794,1627,2024-12-07 10:07:20
1616,168,385,2023-10-26 17:51:24
1617,510,815,2023-05-07 00:54:15
1618,786,4086,2024-03-02 00:58:40
1619,2,72,2024-06-24 02:28:07
1620,338,476,2023-12-30 19:19:52
1621,929,2439,2024-10-30 23:58:44
1622,840,1526,2023-02-14 20:41:30
1623,641,4245,2024-07-19 16:58:50
1624,751,3391,2023-07-21 04:31:26
1625,493,3341,2025-03-01 16:57:32
1626,73,89,2025-03-28 10:58:17
1627,783,1320,2023-08-24 12:23:45
1628,912,3625,2025-04-08 04:33:22
1629,94,2457,2023-03-21 03:07:48
1630,789,3829,2023-08-31 04:51:14
1631,486,4334,2025-04-27 03:34:19
1632,692,362,2025-05-10 06:37:35
1633,658,2259,2022-07-04 22:40:11
1634,759,788,2023-05-03 00:16:10
1635,368,166,2023-07-26 09:50:16
1636,826,204,2023-05-04 04:56:45
1637,977,1546,2024-12-03 07:34:36
1638,490,3962,2023-10-17 16:18:42
1639,440,4351,2022-10-23 17:28:35
1640,199,4508,2023-08-29 17:30:00
1641,781,1844,2023-06-29 17:29:35
1642,22,653,2023-10-08 11:45:42
1643,657,3681,2023-09-10 11:59:16
1644,460,1213,2022-11-29 13:32:46
1645,323,2260,2025-03-02 07:55:41
1646,943,1996,2024-05-25 07:20:28
1647,295,2034,2022-07-10 16:36:59
1648,379,4926,2024-08-08 11:35:08
1649,371,4698,2023-07-22 22:50:22
1650,324,1552,2022-09-28 16:21:27
1651,26,3983,2025-05-10 07:48:12
1652,410,4365,2024-02-19 16:04:03
1653,681,3043,2023-09-11 04:47:08
1654,937,4674,2025-05-31 12:43:27
1655,125,4508,2022-11-08 19:23:53
1656,990,4708,2024-12-17 15:30:42
1657,379,2846,2024-11-18 06:31:24
1658,945,4545,2025-01-06 14:20:23
1659,396,4256,2023-01-25 06:52:49
1660,352,2152,2025-03-31 13:44:48
1661,723,2534,2024-12-01 10:03:28
1662,188,4521,2024-05-24 09:11:51
1663,414,4246,2022-11-06 15:48:09
1664,887,2758,2024-04-29 19:18:49
1665,97,647,2024-06-21 17:52:01
1666,698,3009,2023-08-29 22:33:19
1667,82,2614,2024-03-30 07:49:21
1668,870,1283,2024-12-20 19:40:26
1669,630,1451,2025-01-27 07:06:22
1670,673,4293,2025-04-15 13:42:20
1671,257,1213,2023-12-15 04:24:51
1672,914,2396,2024-04-06 07:23:33
1673,659,2619,2022-10-14 16:10:54
1674,874,2267,2024-03-27 11:12:35
1675,275,2314,2023-08-21 10:12:31
1676,343,4745,2023-07-20 07:16:02
1677,173,4255,2022-12-22 12:12:55
1678,510,3034,2025-05-18 14:20:49
1679,444,814,2024-06-20 00:22:10
1680,848,2527,2024-02-19 23:25:02
1681,662,4432,2024-08-29 11:45:46
1682,707,1767,2024-05-21 10:59:52
1683,678,1383,2024-03-16 22:22:39
1684,655,765,2023-06-23 21:47:27
1685,855,4742,2024-05-03 19:49:23
1686,963,1311,2022-08-09 00:55:10
1687,983,2236,2024-06-01 05:04:45
1688,186,1880,2023-09-26 18:04:08
1689,171,4579,2025-01-29 18:57:08
1690,792,4372,2024-05-23 13:31:06
1691,935,1231,2023-04-29 01:37:51
1692,638,4254,2024-09-19 12:11:46
1693,233,4322,2023-10-11 00:03:22
1694,200,275,2023-02-28 05:32:35
1695,461,1482,2025-03-26 20:38:35
1696,489,2884,2023-06-13 05:22:21
1697,469,900,2025-04-23 23:16:02
1698,685,48,2022-10-07 07:27:33
1699,514,940,2024-06-01 19:00:09
1700,112,2619,2023-08-03 22:44:34
1701,745,2983,2023-04-26 09:56:25
1702,66,259,2024-09-29 11:39:43
1703,259,3594,2023-12-25 18:22:46
1704,496,1467,2023-06-19 03:26:08
1705,87,4989,2022-12-21 16:22:21
1706,24,4981,2024-05-21 06:23:30
1707,606,1107,2022-08-27 02:00:47
1708,971,3676,2022-12-15 21:36:11
1709,18,3519,2024-01-09 20:27:56
1710,934,4616,2024-02-03 06:45:50
1711,271,4064,2022-07-14 08:43:50
1712,814,4609,2023-09-07 15:42:16
1713,907,1589,2024-10-31 15:16:04
1714,966,2495,2023-10-08 18:59:44
1715,293,3176,2022-08-09 09:01:22
1716,418,2140,2023-12-07 23:20:02
1717,368,1235,2024-03-05 23:00:27
1718,544,2991,2023-04-14 15:55:56
1719,974,4882,2023-08-05 04:45:40
1720,149,3581,2023-03-30 18:22:39
1721,231,2567,2023-07-28 20:42:19
1722,567,499,2022-09-21 08:47:05
1723,681,695,2024-11-26 14:09:19
1724,805,2944,2025-05-13 14:16:39
1725,429,2908,2022-10-22 16:30:20
1726,599,380,2023-11-11 12:28:56
1727,113,2752,2025-01-12 11:24:05
1728,109,1319,2022-07-09 20:12:03
1729,340,2466,2023-11-24 09:15:25
1730,70,3277,2023-12-24 14:41:45
1731,60,1127,2023-01-20 09:43:42
1732,49,4847,2022-08-06 18:43:35
1733,402,4668,2024-02-01 10:56:05
1734,726,87,2024-03-10 16:53:54
1735,489,4797,2024-09-28 00:17:54
1736,368,194,2024-06-19 05:36:26
1737,909,1471,2024-03-25 14:06:46
1738,569,4028,2025-04-14 07:20:46
1739,24,3575,2022-12-14 05:04:47
1740,304,2863,2023-10-06 16:18:20
1741,234,3823,2023-05-11 05:34:36
1742,109,3771,2024-08-05 12:52:03
1743,359,4607,2022-09-23 20:48:09
1744,265,3851,2024-05-29 18:42:58
1745,269,2200,2025-05-28 05:58:05
1746,313,798,2022-08-25 03:45:16
1747,469,2476,2025-01-30 04:38:21
1748,230,4705,2023-08-22 19:43:41
1749,392,3121,2024-10-03 05:43:42
1750,411,3050,2024-01-01 10:44:11
1751,627,3457,2023-06-13 15:02:35
1752,390,2590,2025-04-01 17:48:14
1753,397,711,2024-05-02 12:56:05
1754,53,4440,2024-09-02 22:24:48
1755,483,1373,2022-06-26 09:07:49
1756,53,169,2025-02-07 11:24:21
1757,538,430,2024-06-08 13:15:13
1758,422,3111,2025-05-04 01:15:31
1759,807,4039,2023-10-07 10:55:58
1760,184,2656,2024-03-31 17:25:22
1761,530,1601,2023-09-05 00:51:32
1762,61,4749,2025-04-20 10:46:44
1763,981,1992,2024-04-03 09:13:07
1764,784,4131,2025-05-19 02:38:36
1765,970,2346,2024-09-20 14:07:26
1766,410,1100,2024-03-27 03:10:15
1767,547,878,2024-11-02 03:02:35
1768,499,2679,2023-06-27 11:42:42
1769,666,3161,2022-12-21 14:01:37
1770,138,1429,2022-09-09 18:31:08
1771,493,2463,2023-03-30 21:44:50
1772,672,4083,2024-09-01 13:33:06
1773,159,2486,2024-07-19 19:48:08
1774,289,2893,2022-07-29 13:59:01
1775,612,4531,2023-02-09 03:04:23
1776,747,1814,2023-09-13 10:48:14
1777,279,4074,2023-01-05 10:01:12
1778,433,2493,2024-10-19 08:26:59
1779,453,341,2023-05-01 04:25:05
1780,147,1538,2024-10-17 16:00:52
1781,301,1467,2022-10-15 21:10:46
1782,276,928,2022-10-10 17:15:15
1783,851,3725,2022-08-13 09:40:26
1784,748,1907,2023-03-28 00:57:47
1785,421,4592,2022-08-20 22:40:04
1786,662,4419,2023-06-09 06:49:14
1787,33,4598,2023-02-13 13:05:46
1788,428,2077,2022-06-18 22:03:19
1789,680,2475,2025-04-16 05:16:45
1790,449,3503,2023-09-03 21:58:20
1791,135,2038,2023-10-12 06:02:34
1792,983,4485,2022-09-26 21:45:32
1793,435,3483,2024-08-13 22:14:12
1794,710,1692,2024-09-16 21:55:24
1795,467,2328,2023-05-25 11:24:49
1796,650,563,2025-01-17 15:55:56
1797,773,3413,2024-05-07 05:44:48
1798,62,4919,2025-03-13 14:31:09
1799,543,512,2024-01-27 11:13:27
1800,389,4471,2022-07-20 09:16:46
1801,706,2272,2023-12-04 03:28:34
1802,190,4645,2024-12-04 10:14:58
1803,143,4342,2024-07-02 15:52:02
1804,668,4615,2024-05-17 21:03:14
1805,986,3070,2025-02-08 10:12:46
1806,890,511,2024-01-27 04:17:03
1807,935,393,2022-09-23 22:36:09
1808,838,2831,2023-04-24 12:43:23
1809,972,2672,2024-12-02 17:45:10
1810,580,4744,2024-02-23 20:26:23
1811,202,3367,2024-07-27 11:20:12
1812,37,2428,2024-04-12 03:19:28
1813,74,3767,2023-06-03 17:15:23
1814,385,3960,2023-03-21 03:24:23
1815,358,3462,2023-05-02 07:47:49
1816,72,345,2022-08-13 23:29:14
1817,55,2660,2024-05-15 09:53:53
1818,142,3562,2023-09-23 21:16:36
1819,748,1959,2022-09-24 21:30:44
1820,981,2701,2023-04-15 00:28:17
1821,971,1542,2025-02-11 06:33:15
1822,991,1298,2025-02-22 22:05:48
1823,909,1652,2024-06-04 13:47:48
1824,788,3420,2023-12-11 09:27:00
1825,632,4994,2024-04-25 20:55:59
1826,170,524,2025-05-25 02:53:39
1827,375,3236,2022-12-18 07:01:52
1828,199,3986,2025-01-28 16:33:01
1829,255,1024,2025-05-02 13:50:39
1830,219,976,2025-02-10 00:28:47
1831,420,2811,2023-03-31 02:27:24
1832,588,2531,2023-03-16 01:57:00
1833,511,1215,2024-07-08 02:44:26
1834,78,1887,2025-01-14 13:37:17
1835,791,4806,2024-05-11 23:04:55
1836,938,2530,2024-07-13 10:35:56
1837,266,335,2025-04-12 10:29:38
1838,896,4485,2025-04-11 18:19:22
1839,391,4360,2022-08-25 07:11:25
1840,331,4549,2023-06-11 08:28:19
1841,749,4462,2023-10-31 21:54:39
1842,265,241,2022-12-31 04:34:06
1843,137,188,2024-05-05 04:18:44
1844,901,2062,2025-01-12 19:07:24
1845,578,2289,2023-04-30 07:52:42
1846,804,2529,2024-03-04 18:51:50
1847,464,1104,2023-08-11 07:45:46
1848,586,1378,2022-11-08 03:28:46
1849,942,841,2022-06-20 18:37:31
1850,309,1614,2022-12-17 05:43:32
1851,996,4308,2023-08-21 17:43:07
1852,800,2965,2023-07-15 03:00:48
1853,575,750,2023-03-17 18:23:10
1854,340,1768,2024-04-15 22:29:22
1855,523,1874,2023-02-25 11:12:29
1856,999,2517,2023-01-06 16:46:12
1857,234,1027,2022-11-22 12:44:24
1858,844,351,2023-09-04 10:36:21
1859,283,4674,2024-04-19 03:26:36
1860,153,4742,2023-01-30 13:12:14
1861,872,3214,2025-03-04 11:49:10
1862,160,188,2024-09-24 14:38:50
1863,237,1029,2023-08-28 04:12:42
1864,137,2739,2024-10-30 21:41:56
1865,608,133,2024-12-18 21:50:38
1866,726,3168,2024-04-11 04:20:50
1867,52,39,2024-04-23 02:19:36
1868,992,916,2024-10-27 22:54:21
1869,801,1729,2022-11-06 23:55:52
1870,15,1489,2022-06-22 13:04:02
1871,655,470,2023-10-16 20:26:34
1872,435,2973,2022-08-21 01:29:07
1873,406,1194,2024-05-21 14:42:24
1874,424,3255,2025-02-01 11:51:18
1875,41,4853,2022-10-23 00:41:37
1876,60,49,2024-11-29 01:06:17
1877,206,1748,2022-08-19 22:05:59
1878,504,3845,2025-03-27 02:47:29
1879,796,4598,2024-08-25 21:23:35
1880,974,39,2022-08-04 04:50:59
1881,189,893,2024-07-23 19:16:56
1882,766,4676,2022-12-22 15:22:40
1883,725,1401,2024-11-02 14:36:30
1884,530,288,2023-04-14 22:53:49
1885,326,4624,2024-03-04 09:31:00
1886,757,4463,2025-04-08 11:31:00
1887,491,4111,2023-11-06 18:41:09
1888,103,1134,2024-07-02 21:01:03
1889,594,4650,2025-04-15 09:05:24
1890,354,2061,2022-09-19 06:10:56
1891,877,3299,2024-01-24 06:12:14
1892,818,2907,2023-04-01 10:23:19
1893,556,67,2023-02-19 00:50:57
1894,572,4566,2023-06-28 12:47:48
1895,123,2394,2023-09-25 08:27:50
1896,343,3330,2023-04-05 21:49:24
1897,784,3223,2024-09-21 13:25:57
1898,194,1239,2022-08-06 06:47:41
1899,877,3110,2025-05-04 10:17:41
1900,941,1769,2022-09-26 03:51:41
1901,256,1070,2024-07-13 06:51:24
1902,15,3710,2023-08-04 20:41:02
1903,842,1817,2025-05-18 14:46:23
1904,371,1933,2024-09-10 06:15:38
1905,13,2787,2024-04-17 18:36:22
1906,68,1773,2024-09-05 08:35:46
1907,898,1273,2022-10-02 14:06:13
1908,987,2792,2023-01-14 07:47:05
1909,435,2792,2022-07-21 20:51:39
1910,148,219,2024-01-13 01:39:21
1911,832,2946,2022-12-19 22:14:22
1912,878,3535,2022-08-06 05:18:44
1913,477,4735,2022-06-14 18:08:14
1914,149,2638,2023-07-16 21:06:16
1915,356,1780,2025-02-06 23:37:34
1916,807,2053,2023-11-07 15:34:25
1917,809,460,2024-07-15 00:57:10
1918,415,407,2025-01-14 09:20:50
1919,405,4013,2025-03-07 18:50:00
1920,803,1040,2023-03-18 01:31:54
1921,826,4218,2025-05-18 20:38:58
1922,400,2795,2023-02-20 20:48:47
1923,112,3118,2025-03-01 11:51:45
1924,488,4119,2024-11-03 22:17:16
1925,213,4273,2023-06-23 09:08:03
1926,112,1796,2024-04-10 05:53:16
1927,150,4558,2022-12-07 04:01:26
1928,869,2260,2022-11-10 14:55:18
1929,58,3573,2022-10-26 09:06:41
1930,9,3759,2023-10-09 07:33:22
1931,9,4097,2022-09-03 08:35:12
1932,823,1555,2023-06-14 13:29:00
1933,644,2457,2023-04-16 11:16:12
1934,173,4819,2023-09-06 18:33:48
1935,424,3406,2023-02-23 14:36:16
1936,924,529,2025-01-12 03:18:11
1937,439,1965,2024-08-15 15:12:40
1938,802,227,2024-10-03 22:13:11
1939,227,355,2022-06-13 20:17:36
1940,625,1216,2023-05-08 00:00:59
1941,681,4,2024-10-02 07:30:54
1942,468,3102,2023-09-15 02:36:39
1943,453,3870,2024-08-30 06:17:02
1944,886,3216,2023-04-25 12:36:02
1945,962,1006,2025-05-01 08:05:18
1946,755,1472,2023-10-11 17:19:32
1947,637,3276,2023-10-25 09:46:22
1948,167,3343,2022-12-24 10:35:43
1949,630,868,2023-09-10 21:41:02
1950,424,4636,2024-01-01 13:42:20
1951,438,4600,2024-07-17 12:41:42
1952,825,4540,2025-01-17 08:54:47
1953,928,3787,2024-09-12 10:24:04
1954,170,4472,2022-10-16 14:35:28
1955,217,4628,2023-04-11 11:26:17
1956,277,4971,2025-01-18 13:45:44
1957,974,2667,2023-02-14 00:18:06
1958,494,3896,2024-05-07 04:18:26
1959,621,1782,2023-09-10 13:49:19
1960,863,3674,2025-04-28 05:19:32
1961,238,186,2023-11-27 07:27:27
1962,472,1905,2023-06-29 00:04:00
1963,657,442,2025-03-12 23:23:09
1964,127,3660,2022-08-03 13:46:14
1965,43,3989,2022-09-12 16:11:43
1966,350,3949,2023-09-12 20:01:25
1967,171,3963,2024-10-26 21:09:17
1968,987,642,2024-01-27 22:06:23
1969,208,3633,2023-03-30 06:04:51
1970,290,3365,2023-02-28 04:09:52
1971,597,4816,2025-02-14 08:13:41
1972,298,592,2024-11-27 01:42:32
1973,411,119,2023-07-11 04:26:49
1974,876,209,2022-10-24 12:47:21
1975,721,4777,2024-03-05 16:57:24
1976,714,3538,2025-05-20 01:31:48
1977,452,1230,2022-07-19 17:57:46
1978,108,3714,2025-03-14 09:17:07
1979,264,1800,2023-09-29 08:19:52
1980,73,3017,2022-12-04 06:37:29
1981,521,4164,2024-02-22 14:13:26
1982,144,3426,2023-05-06 09:01:00
1983,793,4294,2024-08-29 08:21:06
1984,174,1410,2022-07-19 03:04:09
1985,561,2157,2023-07-09 07:41:37
1986,770,4470,2024-09-08 15:00:45
1987,658,225,2024-08-24 18:11:53
1988,900,4229,2022-08-28 22:19:43
1989,2,1755,2022-11-23 13:24:42
1990,274,1060,2025-02-02 07:34:50
1991,517,514,2023-12-25 01:46:15
1992,580,1698,2024-01-04 18:37:42
1993,947,18,2024-10-15 16:40:49
1994,232,3645,2023-11-18 06:39:08
1995,620,3715,2023-01-15 21:59:45
1996,20,468,2025-03-18 06:16:27
1997,285,2855,2024-09-18 22:21:21
1998,51,2337,2024-10-05 19:26:35
1999,824,2269,2024-05-12 21:59:08
2000,246,4292,2025-05-25 13:10:12
2001,62,4095,2024-07-10 15:34:11
2002,748,3518,2024-10-22 21:26:26
2003,48,3154,2022-11-15 19:03:50
2004,418,2196,2023-06-22 15:02:41
2005,825,4974,2023-05-25 07:07:06
2006,933,1101,2023-01-14 00:10:03
2007,822,3058,2023-08-03 19:51:49
2008,810,1213,2024-02-20 09:07:20
2009,854,2049,2023-09-22 18:03:47
2010,314,139,2023-10-01 00:10:57
2011,778,4396,2022-11-18 23:30:07
2012,314,2572,2025-02-21 18:14:14
2013,53,2512,2022-10-09 05:38:52
2014,32,4818,2023-12-06 14:39:46
2015,124,2975,2024-01-28 15:47:22
2016,914,1826,2025-01-19 07:29:42
2017,617,1237,2023-08-29 23:40:46
2018,130,3183,2023-10-10 01:58:00
2019,971,4801,2024-01-09 13:37:21
2020,549,4189,2024-06-05 09:10:07
2021,920,103,2025-05-18 15:57:01
2022,255,2022,2023-12-15 18:46:10
2023,200,2678,2022-12-07 15:15:01
2024,445,2791,2024-03-25 02:48:59
2025,591,1338,2023-08-05 16:57:44
2026,211,739,2023-01-18 03:09:36
2027,138,1288,2022-07-26 20:45:20
2028,786,3928,2023-12-22 18:25:15
2029,662,3367,2023-07-25 17:31:33
2030,943,365,2023-02-08 18:15:29
2031,765,1899,2024-05-22 09:42:24
2032,470,204,2022-06-11 09:36:44
2033,596,536,2024-05-19 06:41:26
2034,580,4448,2023-01-16 13:48:34
2035,31,1869,2024-01-19 03:30:01
2036,753,4026,2025-05-08 20:25:12
2037,874,619,2023-07-27 19:47:23
2038,921,74,2024-05-14 12:58:44
2039,342,1197,2024-09-11 17:20:34
2040,569,4686,2025-01-23 02:23:24
2041,867,1406,2024-01-16 00:07:26
2042,303,341,2023-07-10 14:04:48
2043,984,2485,2024-12-25 18:48:32
2044,883,2568,2023-06-13 07:24:14
2045,884,712,2025-05-27 04:13:28
2046,181,4174,2023-04-05 03:34:41
2047,77,4500,2024-01-27 10:31:32
2048,31,2210,2024-07-28 12:44:12
2049,527,3167,2023-01-13 23:51:16
2050,649,2661,2025-03-02 10:58:23
2051,562,83,2024-12-07 21:50:26
2052,461,64,2025-05-01 13:32:23
2053,437,4718,2024-06-30 16:27:34
2054,608,2743,2025-01-27 08:30:27
2055,790,4174,2022-12-23 14:06:54
2056,450,1689,2024-12-26 21:02:51
2057,321,3524,2022-11-21 00:27:05
2058,387,2978,2025-05-03 04:57:57
2059,32,3921,2023-07-31 18:43:24
2060,136,3581,2024-06-19 19:14:16
2061,513,1602,2024-01-27 09:29:22
2062,988,3296,2022-10-16 14:30:47
2063,633,353,2022-06-11 09:03:32
2064,638,740,2025-04-24 04:34:46
2065,337,4937,2023-11-10 20:15:41
2066,873,4013,2024-08-14 23:26:47
2067,40,2488,2025-04-09 00:06:43
2068,982,1554,2025-01-12 00:20:22
2069,500,1053,2022-10-06 04:50:59
2070,303,4862,2025-04-13 05:31:01
2071,103,2961,2024-07-13 11:18:06
2072,977,4537,2024-03-10 06:42:03
2073,72,2532,2025-01-26 11:28:18
2074,911,1243,2022-06-29 11:59:46
2075,227,2735,2025-04-20 12:45:58
2076,886,1809,2024-08-17 10:41:14
2077,668,3861,2024-10-01 13:06:14
2078,40,2747,2025-03-06 05:14:56
2079,301,3886,2022-12-30 02:00:55
2080,86,3958,2022-09-27 00:27:55
2081,705,4365,2025-05-24 18:50:36
2082,875,3811,2025-03-10 00:38:42
2083,305,2870,2022-11-08 12:30:36
2084,464,1338,2024-02-05 01:00:37
2085,455,1114,2024-01-06 14:01:02
2086,114,1338,2024-03-19 09:14:28
2087,586,85,2023-08-28 11:01:41
2088,775,2700,2025-05-31 04:46:04
2089,209,2040,2024-03-11 22:48:38
2090,346,1307,2022-07-22 21:44:38
2091,439,2467,2023-04-09 18:36:02
2092,703,4437,2025-02-28 05:16:11
2093,466,3377,2023-05-11 06:58:22
2094,838,769,2023-03-13 00:16:57
2095,533,128,2024-08-12 18:14:36
2096,83,2893,2025-04-27 22:59:42
2097,166,2691,2022-11-17 05:59:59
2098,148,2044,2022-07-28 12:43:06
2099,168,4837,2022-12-27 07:00:46
2100,422,2972,2023-05-19 01:12:33
2101,408,614,2022-12-14 10:31:59
2102,426,4921,2024-09-18 13:11:18
2103,684,2958,2023-10-17 17:44:24
2104,743,129,2024-05-15 22:44:01
2105,963,4220,2024-04-23 21:13:46
2106,822,3438,2024-06-20 10:01:10
2107,313,4429,2022-10-05 00:49:34
2108,586,3078,2022-12-04 09:33:16
2109,196,2788,2022-11-19 23:55:49
2110,212,597,2022-06-12 00:42:40
2111,38,1848,2023-02-25 11:48:10
2112,345,4449,2024-01-07 12:17:45
2113,631,4416,2023-11-10 07:31:25
2114,130,2489,2023-10-25 10:39:42
2115,920,4645,2022-10-14 17:53:04
2116,727,3782,2022-08-21 19:02:07
2117,314,1974,2025-05-21 14:57:24
2118,783,579,2024-04-19 16:56:02
2119,346,2440,2024-03-03 20:06:07
2120,510,4144,2022-10-23 01:56:37
2121,690,4398,2023-05-16 12:57:58
2122,291,3918,2023-02-12 11:37:32
2123,586,2322,2022-06-20 15:40:50
2124,507,3786,2024-12-16 07:20:22
