id_evento,id_usuario,acao,data_hora
1892,351,like,2023-10-07 08:13:41
1893,958,pause,2023-03-01 08:39:02
1894,699,login,2022-11-30 17:25:20
1895,96,like,2024-06-30 13:07:05
1896,395,play,2024-01-22 16:52:38
1897,815,dislike,2025-05-31 03:42:38
1898,809,login,2023-07-01 00:13:22
1899,694,like,2025-01-26 16:59:45
1900,822,play,2024-08-12 10:18:02
1901,970,like,2023-02-28 03:38:47
1902,948,play,2024-07-02 11:49:41
1903,909,play,2023-02-25 00:46:33
1904,747,login,2023-01-22 09:01:28
1905,653,pause,2023-02-08 09:15:43
1906,594,pause,2023-06-14 02:57:55
1907,593,dislike,2023-05-29 01:17:42
1908,328,login,2022-09-18 11:23:58
1909,325,like,2023-06-03 03:36:34
1910,301,logout,2023-03-17 02:36:13
1911,915,login,2023-02-07 10:25:04
1912,551,play,2025-04-05 02:50:54
1913,957,dislike,2025-05-22 06:03:58
1914,925,pause,2025-02-10 05:39:40
1915,951,like,2025-05-16 13:10:23
1916,12,like,2023-07-08 02:34:00
1917,866,login,2023-03-01 20:29:57
1918,561,like,2023-11-11 14:31:27
1919,440,dislike,2025-05-04 10:34:40
1920,675,like,2023-06-26 06:35:23
1921,431,like,2024-09-10 07:21:25
1922,603,pause,2023-02-14 13:23:43
1923,742,login,2024-06-07 11:54:28
1924,25,login,2024-02-05 05:30:50
1925,410,login,2025-03-06 07:36:47
1926,878,logout,2023-05-25 16:44:33
1927,369,like,2025-04-26 18:24:07
1928,839,pause,2024-06-11 09:15:12
1929,288,like,2025-01-25 02:57:52
1930,552,logout,2024-03-26 18:46:40
1931,279,like,2023-07-16 17:12:26
1932,921,logout,2023-09-27 16:22:48
1933,300,login,2022-09-23 00:41:09
1934,135,dislike,2023-08-04 21:03:17
1935,41,like,2024-09-13 13:24:56
1936,358,login,2025-05-29 12:33:18
1937,920,dislike,2025-04-14 04:48:19
1938,453,play,2024-09-07 01:20:55
1939,736,login,2024-03-23 10:44:00
1940,360,play,2024-05-06 22:58:06
1941,386,pause,2024-10-28 16:27:40
1942,1000,logout,2025-02-08 05:08:32
1943,258,logout,2022-12-28 02:01:59
1944,478,like,2023-09-18 11:32:01
1945,32,logout,2024-07-31 02:30:28
1946,860,logout,2025-05-22 06:54:02
1947,282,logout,2022-09-04 05:11:57
1948,705,pause,2022-11-07 19:48:24
1949,817,play,2024-08-10 04:14:43
1950,104,play,2025-02-15 01:01:16
1951,986,play,2022-12-13 14:19:03
1952,298,play,2024-06-12 10:09:54
1953,246,play,2023-09-05 18:49:48
1954,428,login,2023-02-07 00:01:42
1955,606,pause,2024-09-15 09:02:56
1956,896,login,2024-03-20 07:34:55
1957,401,dislike,2024-08-17 09:12:29
1958,639,dislike,2024-12-01 19:51:29
1959,9,like,2025-01-02 08:14:28
1960,985,pause,2023-10-02 05:56:31
1961,24,play,2025-04-26 13:32:35
1962,889,logout,2022-07-18 09:26:02
1963,916,like,2024-04-28 19:28:21
1964,445,play,2023-04-29 19:21:57
1965,552,logout,2024-11-13 00:19:39
1966,56,logout,2022-12-26 10:26:42
1967,90,pause,2024-09-17 06:05:31
1968,930,login,2023-01-24 22:03:23
1969,522,logout,2023-10-31 22:33:23
1970,567,login,2022-10-19 20:13:02
1971,154,dislike,2024-07-14 10:13:27
1972,541,play,2024-01-06 20:46:28
1973,304,dislike,2025-03-03 16:01:31
1974,187,login,2022-10-30 10:25:26
1975,559,logout,2022-08-29 08:17:41
1976,888,logout,2023-04-30 03:35:44
1977,681,login,2024-06-12 13:25:11
1978,823,like,2023-08-11 12:46:29
1979,722,logout,2024-02-10 13:54:05
1980,779,play,2023-03-08 16:42:30
1981,51,logout,2024-03-10 16:23:15
1982,674,logout,2024-05-03 12:14:51
1983,696,dislike,2023-09-24 07:56:23
1984,259,dislike,2024-08-22 17:17:10
1985,381,pause,2024-10-16 21:58:11
1986,611,play,2024-11-17 13:52:19
1987,337,play,2024-10-28 15:18:45
1988,619,logout,2024-01-24 07:48:55
1989,959,play,2023-08-26 00:25:15
1990,355,dislike,2023-08-13 15:39:16
1991,984,play,2025-05-15 09:50:48
1992,881,login,2023-10-04 15:31:19
1993,225,login,2023-08-14 03:13:52
1994,226,play,2023-01-24 13:25:05
1995,158,pause,2023-05-22 13:52:36
1996,881,play,2025-05-23 02:46:36
1997,799,login,2022-11-06 23:21:06
1998,257,play,2024-09-27 01:45:20
1999,65,dislike,2022-10-23 19:42:42
2000,432,play,2024-05-16 08:01:02
2001,429,like,2024-06-11 22:29:35
2002,181,dislike,2023-06-11 11:10:52
2003,5,play,2023-09-08 01:48:25
2004,260,pause,2023-10-08 14:38:05
2005,118,like,2025-04-10 14:53:38
2006,385,play,2024-09-09 07:27:46
2007,305,play,2024-03-18 11:19:10
2008,191,play,2022-12-24 23:00:31
2009,395,dislike,2023-02-02 09:42:52
2010,624,like,2025-01-03 10:27:10
2011,932,logout,2024-03-26 09:49:29
2012,319,play,2024-12-12 21:42:14
2013,316,like,2025-01-02 05:45:20
2014,366,dislike,2022-09-24 08:29:00
2015,221,logout,2023-08-19 23:44:29
2016,819,dislike,2024-05-04 18:50:17
2017,247,pause,2024-10-08 07:26:24
2018,926,login,2024-01-14 13:30:57
2019,849,pause,2024-03-01 19:31:46
2020,160,dislike,2024-02-19 10:49:30
2021,463,like,2024-05-14 08:21:33
2022,42,play,2024-05-21 23:34:52
2023,448,pause,2024-06-30 02:33:00
2024,365,logout,2022-06-21 09:59:13
2025,782,logout,2023-03-10 01:03:42
2026,855,login,2022-10-03 02:28:34
2027,288,login,2023-11-08 02:58:38
2028,3,logout,2024-06-08 17:34:37
2029,445,like,2024-06-10 00:11:09
2030,195,logout,2024-06-12 21:45:03
2031,3,dislike,2023-02-07 21:17:18
2032,406,login,2025-03-31 22:54:27
2033,988,play,2022-08-04 16:03:45
2034,922,dislike,2024-08-04 13:19:02
2035,322,dislike,2024-05-25 20:29:15
2036,63,like,2023-05-31 08:47:13
2037,881,login,2023-06-10 22:40:49
2038,407,play,2025-01-30 15:00:59
2039,635,pause,2024-06-27 16:05:17
2040,474,dislike,2024-07-10 11:51:26
2041,227,play,2023-09-27 08:45:18
2042,144,dislike,2024-03-30 14:50:45
2043,266,dislike,2022-08-15 18:11:48
2044,164,like,2024-01-07 19:38:17
2045,867,dislike,2023-07-16 02:42:49
2046,549,dislike,2024-10-23 22:48:45
2047,790,login,2023-11-17 13:01:25
2048,600,logout,2023-07-22 03:47:14
2049,752,pause,2023-02-25 07:47:11
2050,396,like,2023-06-26 00:03:11
2051,22,dislike,2023-05-15 05:12:13
2052,189,play,2022-08-14 19:23:33
2053,244,pause,2023-05-18 21:17:48
2054,12,logout,2024-01-10 21:09:44
2055,579,play,2025-01-11 12:00:54
2056,78,like,2023-01-14 09:53:32
2057,838,pause,2024-07-10 04:52:32
2058,688,login,2024-04-17 07:50:46
2059,918,dislike,2025-05-29 01:14:22
2060,819,logout,2022-07-21 22:55:05
2061,446,dislike,2023-12-12 07:28:20
2062,109,play,2022-12-20 05:41:35
2063,415,login,2024-08-02 21:28:29
2064,875,login,2023-07-13 00:26:53
2065,727,login,2022-09-28 14:38:27
2066,984,play,2025-03-31 02:05:51
2067,82,like,2022-09-13 03:53:07
2068,199,login,2025-02-19 05:23:17
2069,254,dislike,2024-12-18 13:43:01
2070,769,like,2024-10-10 05:27:32
2071,515,dislike,2025-02-19 12:05:49
2072,416,like,2022-11-06 08:01:07
2073,460,login,2023-05-26 04:20:47
2074,31,play,2024-11-09 13:56:37
2075,880,dislike,2023-07-02 09:32:23
2076,921,pause,2024-11-22 17:56:08
2077,192,play,2022-10-22 14:07:03
2078,304,play,2025-06-04 09:22:23
2079,447,pause,2022-07-28 09:09:21
2080,12,pause,2024-06-06 20:20:55
2081,961,login,2024-08-03 03:58:28
2082,424,like,2022-10-05 22:21:34
2083,86,like,2024-01-27 06:40:07
2084,177,logout,2023-11-27 00:23:15
2085,400,like,2022-11-26 00:06:20
2086,754,login,2023-07-01 12:50:07
2087,331,dislike,2024-06-10 18:25:35
2088,505,dislike,2024-01-04 18:27:39
2089,477,pause,2023-01-06 23:27:02
2090,322,dislike,2024-04-01 21:31:16
2091,387,login,2025-03-24 09:36:18
2092,549,play,2024-10-04 01:08:33
2093,311,like,2024-08-07 12:18:59
2094,94,like,2025-05-17 06:06:32
2095,886,login,2023-12-11 06:57:13
2096,747,like,2025-02-24 14:40:34
2097,637,like,2022-12-12 11:10:35
2098,184,login,2025-04-30 23:51:02
2099,777,dislike,2024-08-30 14:51:48
2100,593,dislike,2023-01-07 07:50:44
2101,984,logout,2024-05-12 21:29:20
2102,648,login,2022-06-21 06:35:50
2103,590,logout,2025-04-04 03:07:39
2104,244,dislike,2022-07-03 15:46:40
2105,295,like,2025-01-20 02:57:00
2106,934,play,2022-12-18 23:31:35
2107,465,like,2025-05-29 20:50:21
2108,956,logout,2023-04-17 17:42:22
2109,822,login,2023-12-12 11:19:46
2110,317,pause,2024-02-26 06:07:50
2111,567,logout,2022-10-08 11:21:58
2112,995,play,2025-03-06 14:34:36
2113,274,pause,2022-11-30 20:12:12
2114,741,pause,2023-12-02 20:27:57
2115,841,like,2024-07-08 22:08:12
2116,874,pause,2024-11-29 04:46:03
2117,696,like,2023-11-01 05:58:02
2118,900,login,2023-05-13 21:16:36
2119,207,pause,2024-04-18 06:33:31
2120,674,dislike,2023-05-15 19:57:08
2121,845,logout,2023-03-10 12:20:40
2122,12,dislike,2022-07-11 01:50:43
2123,424,dislike,2023-07-10 11:48:39
2124,171,pause,2025-03-23 16:22:38
2125,926,play,2024-03-23 01:01:37
2126,96,login,2023-11-06 12:27:08
2127,563,login,2025-03-12 04:54:09
2128,816,dislike,2022-09-25 05:41:44
2129,59,login,2023-03-13 00:10:40
2130,371,play,2022-10-07 18:24:20
2131,348,pause,2024-03-04 02:23:45
2132,174,pause,2022-10-08 18:15:53
2133,682,dislike,2023-04-04 08:32:32
2134,260,logout,2025-01-29 12:06:04
2135,316,dislike,2023-10-27 17:42:18
2136,865,pause,2023-02-04 01:58:35
2137,954,logout,2024-12-27 15:05:08
2138,227,dislike,2024-01-18 02:12:49
2139,889,play,2023-01-30 01:07:22
2140,790,login,2023-10-24 05:01:07
2141,161,play,2024-05-25 13:08:04
2142,396,login,2022-09-01 07:48:45
2143,29,logout,2022-09-23 09:52:28
2144,522,dislike,2024-11-24 13:09:50
2145,285,like,2025-02-14 15:59:52
2146,685,dislike,2024-10-26 05:35:13
2147,162,like,2024-06-14 18:14:02
2148,878,like,2023-04-21 21:23:25
2149,490,play,2023-12-17 05:47:26
2150,432,logout,2023-04-27 23:56:36
2151,950,pause,2023-11-12 11:03:22
2152,393,pause,2024-07-25 16:48:31
2153,806,play,2025-03-14 13:36:59
2154,972,dislike,2023-08-19 18:04:22
2155,704,play,2022-08-23 02:38:50
2156,780,play,2024-12-16 16:30:17
2157,853,logout,2024-09-16 04:57:05
2158,214,login,2022-08-24 13:07:00
2159,644,pause,2022-11-25 11:27:00
2160,271,pause,2023-06-12 20:56:42
2161,491,login,2023-09-06 06:23:18
2162,582,play,2023-02-22 16:21:11
2163,895,logout,2025-04-23 17:24:17
2164,505,logout,2024-04-12 09:12:18
2165,909,pause,2025-02-22 10:10:46
2166,245,dislike,2024-12-05 09:47:57
2167,575,login,2022-07-31 08:26:45
2168,516,pause,2024-10-17 19:40:51
2169,656,like,2023-05-07 19:02:14
2170,549,pause,2023-05-09 19:38:39
2171,309,play,2022-10-26 01:51:18
2172,352,pause,2022-11-12 03:13:23
2173,683,pause,2024-10-01 22:48:55
2174,68,like,2023-06-11 04:09:03
2175,383,pause,2022-12-10 23:36:09
2176,176,pause,2022-08-22 17:59:18
2177,382,login,2023-09-20 06:45:31
2178,182,play,2024-05-14 03:33:37
2179,115,like,2025-01-02 06:50:03
2180,689,pause,2024-09-20 14:39:13
2181,571,login,2022-07-27 05:33:24
2182,833,login,2022-12-13 08:06:16
2183,591,logout,2024-09-11 04:01:39
2184,617,play,2023-03-25 20:35:34
2185,383,pause,2023-02-08 18:13:32
2186,931,like,2022-07-18 01:11:13
2187,602,pause,2025-05-20 11:37:20
2188,713,play,2025-04-14 19:01:18
2189,938,login,2023-01-30 15:56:58
2190,757,login,2023-06-29 14:22:09
2191,902,like,2024-12-28 00:45:24
2192,767,pause,2025-04-25 09:32:57
2193,207,login,2023-06-21 22:39:38
2194,601,like,2022-10-11 07:30:28
2195,795,login,2024-03-25 02:21:32
2196,71,login,2022-11-02 17:40:26
2197,693,dislike,2022-08-04 02:16:03
2198,921,pause,2025-02-03 21:34:15
2199,131,logout,2024-10-07 18:04:41
2200,549,dislike,2023-11-10 05:34:04
2201,846,login,2023-04-24 16:55:27
2202,379,pause,2023-03-29 09:14:38
2203,321,logout,2025-04-30 22:56:37
2204,455,dislike,2022-10-23 08:37:45
2205,103,play,2024-02-28 09:18:26
2206,897,like,2023-12-02 05:47:28
2207,292,dislike,2022-10-14 11:58:58
2208,883,pause,2024-10-11 10:37:18
2209,286,play,2024-07-04 01:40:41
2210,836,pause,2024-01-17 17:10:27
2211,351,play,2022-11-26 11:53:19
2212,417,logout,2024-02-13 00:39:35
2213,948,logout,2023-07-25 23:36:06
2214,523,dislike,2024-03-29 03:53:17
2215,120,like,2024-10-03 13:36:49
2216,485,login,2024-11-12 15:02:28
2217,773,dislike,2023-06-18 19:29:35
2218,750,login,2022-06-29 12:26:43
2219,448,login,2022-11-02 10:19:29
2220,671,login,2024-01-20 08:01:55
2221,61,like,2024-04-20 21:40:44
2222,303,dislike,2023-12-23 12:52:58
2223,973,dislike,2025-04-10 09:22:19
2224,331,pause,2024-05-15 22:08:28
2225,683,dislike,2023-05-06 08:23:36
2226,69,dislike,2022-12-07 11:37:48
2227,806,dislike,2025-01-04 13:03:24
2228,177,play,2022-10-18 03:56:09
2229,162,logout,2022-11-08 01:31:21
2230,826,login,2024-10-30 23:54:32
2231,440,dislike,2024-03-19 19:37:16
2232,855,logout,2023-10-27 03:40:10
2233,299,login,2023-06-26 07:28:27
2234,190,pause,2022-09-21 22:27:51
2235,547,like,2024-04-16 17:10:49
2236,110,login,2025-01-16 22:15:32
2237,432,play,2025-01-18 16:28:03
2238,535,login,2022-07-16 11:43:36
2239,441,logout,2023-08-02 19:10:10
2240,500,like,2023-04-15 20:05:26
2241,398,pause,2022-10-13 05:20:20
2242,752,pause,2023-09-02 13:43:56
2243,323,pause,2024-10-13 03:50:11
2244,157,like,2023-09-19 21:46:29
2245,456,play,2025-03-29 06:29:02
2246,413,login,2022-12-28 04:01:54
2247,596,play,2022-07-30 15:57:36
2248,747,pause,2022-08-24 11:21:30
2249,716,play,2022-10-26 10:14:01
2250,845,login,2023-01-16 14:51:52
2251,993,like,2022-07-06 05:17:57
2252,959,login,2023-10-23 01:04:50
2253,857,login,2023-09-07 05:16:34
2254,683,pause,2024-04-11 06:24:52
2255,275,like,2025-05-14 07:52:40
2256,307,pause,2024-01-14 14:16:26
2257,850,play,2024-11-23 11:08:46
2258,498,login,2024-10-30 07:42:50
2259,212,logout,2022-10-05 22:24:36
2260,616,like,2024-03-10 20:21:58
2261,346,like,2023-08-18 01:16:19
2262,459,like,2023-03-30 16:47:20
2263,628,play,2023-03-14 13:43:01
2264,910,logout,2023-04-23 13:17:47
2265,286,like,2023-04-26 07:38:57
2266,792,pause,2022-07-28 14:58:23
2267,757,like,2022-06-22 03:23:39
2268,732,like,2023-02-17 20:36:38
2269,318,play,2024-06-18 06:27:31
2270,131,dislike,2024-11-21 04:52:10
2271,760,pause,2023-08-06 18:24:08
2272,852,login,2023-10-24 00:41:17
2273,584,dislike,2023-09-30 03:57:05
2274,324,pause,2024-10-24 02:57:21
2275,681,logout,2024-04-26 18:37:33
2276,515,play,2024-04-03 12:01:40
2277,946,login,2024-07-20 20:46:49
2278,573,pause,2024-07-27 20:26:40
2279,410,pause,2023-04-10 22:13:51
2280,622,like,2024-01-03 03:31:00
2281,625,logout,2024-07-07 07:21:12
2282,902,pause,2025-01-15 12:55:25
2283,249,logout,2023-01-19 20:33:02
2284,25,pause,2025-02-10 08:38:11
2285,401,pause,2022-06-24 00:17:20
2286,235,like,2024-12-22 02:33:18
2287,301,play,2022-09-15 00:39:22
2288,381,login,2023-10-16 21:45:15
2289,730,dislike,2023-07-21 21:23:41
2290,91,like,2023-12-01 07:20:24
2291,495,play,2025-04-06 02:33:56
2292,215,like,2024-07-04 09:24:32
2293,880,pause,2024-10-29 21:13:00
2294,476,pause,2024-04-26 09:57:38
2295,748,login,2024-01-20 10:12:19
2296,850,logout,2023-05-01 03:27:02
2297,497,like,2023-08-21 00:47:35
2298,388,logout,2023-12-13 09:19:05
2299,660,dislike,2025-02-25 07:55:21
2300,84,dislike,2025-02-26 16:09:41
2301,971,logout,2023-02-08 16:39:25
2302,80,play,2024-10-28 12:12:34
2303,483,login,2025-01-17 00:11:42
2304,733,pause,2022-07-15 10:30:51
2305,76,pause,2024-11-28 17:27:03
2306,686,like,2024-05-12 23:22:25
2307,35,pause,2024-06-02 06:12:38
2308,59,logout,2024-12-02 17:22:59
2309,383,dislike,2022-09-25 00:03:05
2310,511,pause,2024-07-09 01:41:34
2311,402,dislike,2022-09-11 04:54:37
2312,394,login,2024-07-21 13:32:48
2313,981,pause,2024-04-15 01:55:24
2314,731,login,2022-12-27 07:10:45
2315,309,like,2023-12-02 22:44:02
2316,434,dislike,2023-01-19 10:44:48
2317,477,login,2022-12-08 00:52:05
2318,547,dislike,2023-02-03 00:54:02
2319,881,pause,2023-04-24 20:03:15
2320,867,login,2024-04-26 09:58:43
2321,249,login,2022-11-04 03:49:03
2322,586,play,2022-07-26 08:51:13
2323,88,play,2022-10-25 19:56:07
2324,530,play,2025-04-10 01:45:12
2325,376,logout,2022-08-18 19:07:58
2326,472,like,2024-10-24 15:01:45
2327,759,pause,2024-12-31 10:45:51
2328,438,logout,2023-07-07 12:26:57
2329,470,login,2025-02-19 16:11:52
2330,320,like,2024-12-20 18:43:23
2331,237,dislike,2024-09-09 15:15:16
2332,523,dislike,2024-07-02 12:10:08
2333,14,logout,2022-11-01 03:36:06
2334,9,like,2025-05-21 04:39:45
2335,221,login,2023-06-29 16:52:50
2336,81,login,2023-11-13 16:35:38
2337,824,pause,2025-02-04 16:44:55
2338,733,dislike,2023-11-29 00:11:53
2339,764,play,2024-09-11 12:04:47
2340,577,like,2022-12-29 11:52:24
2341,369,play,2024-06-08 16:21:45
2342,928,like,2025-05-25 04:27:35
2343,861,like,2022-10-23 14:25:03
2344,892,like,2024-03-07 21:01:29
2345,776,play,2024-09-22 17:23:26
2346,675,login,2023-07-16 01:52:59
2347,553,play,2024-09-06 05:33:11
2348,37,logout,2022-09-09 05:04:40
2349,568,like,2022-09-24 00:09:46
2350,584,login,2024-07-14 09:54:27
2351,182,login,2022-06-15 05:38:02
2352,476,dislike,2022-08-20 02:05:16
2353,625,play,2022-10-22 16:11:25
2354,617,pause,2022-12-08 00:32:46
2355,985,logout,2023-09-01 03:59:33
2356,274,pause,2025-02-27 01:02:34
2357,738,dislike,2022-07-18 05:38:33
2358,548,like,2023-08-24 16:53:31
2359,644,dislike,2023-01-06 05:35:14
2360,755,login,2025-03-22 19:03:37
2361,823,login,2023-12-10 01:03:15
2362,967,like,2023-07-31 06:46:56
2363,464,dislike,2023-01-17 23:23:45
2364,373,play,2023-03-17 09:11:18
2365,10,logout,2023-12-11 03:41:55
2366,558,login,2023-03-19 17:19:56
2367,840,play,2024-09-12 00:29:18
2368,630,play,2023-12-17 11:20:14
2369,820,login,2023-10-12 21:09:08
2370,811,play,2023-12-29 13:49:46
2371,600,logout,2025-03-05 11:11:15
2372,788,logout,2023-08-16 19:43:36
2373,390,play,2022-12-14 05:16:08
2374,417,play,2024-11-29 17:27:06
2375,321,login,2023-07-05 21:24:50
2376,650,dislike,2022-12-14 12:54:37
2377,252,login,2023-06-23 00:47:34
2378,413,pause,2023-08-18 10:30:04
2379,279,login,2024-10-31 18:10:26
2380,387,pause,2023-02-05 21:31:53
2381,803,play,2024-07-17 12:48:45
2382,872,pause,2024-01-30 10:10:07
2383,269,like,2022-09-30 01:00:36
2384,390,login,2023-05-05 05:48:30
2385,513,dislike,2024-09-06 02:22:50
2386,852,login,2024-07-31 23:01:08
2387,621,play,2024-03-27 11:01:28
2388,565,dislike,2022-11-18 10:15:28
2389,960,like,2023-04-11 06:33:57
2390,667,like,2023-11-11 17:45:29
2391,68,play,2022-09-06 05:56:46
2392,937,pause,2023-02-07 11:17:25
2393,566,login,2025-02-09 15:41:01
2394,928,pause,2025-02-20 20:06:23
2395,420,dislike,2024-11-26 19:17:23
2396,403,like,2023-11-08 16:44:32
2397,771,pause,2022-11-07 14:11:30
2398,889,dislike,2024-06-11 01:06:01
2399,364,pause,2023-01-17 21:40:25
2400,584,like,2023-07-19 07:07:09
2401,10,logout,2023-08-07 13:53:56
2402,682,like,2023-04-11 00:46:40
2403,851,dislike,2022-08-30 08:26:53
2404,293,login,2023-07-03 18:35:58
2405,36,pause,2023-03-05 05:46:53
2406,344,dislike,2024-12-06 15:49:42
2407,261,play,2023-06-08 19:15:15
2408,205,dislike,2022-08-30 13:37:36
2409,250,pause,2022-08-25 19:46:08
2410,540,pause,2023-11-21 17:53:55
2411,971,like,2023-09-08 06:35:10
2412,455,like,2022-10-22 13:58:04
2413,569,dislike,2023-11-06 00:27:09
2414,972,play,2025-01-31 10:18:12
2415,972,like,2023-04-21 05:41:44
2416,977,dislike,2023-08-19 03:15:08
2417,278,dislike,2025-04-25 22:29:08
2418,991,logout,2024-05-24 13:39:52
2419,124,like,2024-04-20 10:11:08
2420,170,play,2025-04-23 06:53:09
2421,129,dislike,2024-09-20 15:13:22
2422,506,logout,2024-10-05 18:00:52
2423,862,play,2024-08-16 16:39:27
2424,916,dislike,2025-05-18 22:17:17
2425,623,login,2023-08-20 02:28:24
2426,930,dislike,2023-04-20 09:45:52
2427,325,login,2023-03-26 23:57:21
2428,237,like,2023-09-27 19:52:35
2429,839,logout,2024-12-08 04:15:24
2430,296,dislike,2023-06-13 21:59:10
2431,617,play,2024-07-07 05:04:04
2432,802,like,2024-11-20 03:37:16
2433,263,pause,2023-07-17 12:07:14
2434,639,play,2025-04-15 18:13:58
2435,682,like,2024-05-17 00:58:59
2436,381,like,2023-11-06 23:12:04
2437,225,play,2024-01-02 10:43:43
2438,470,dislike,2022-11-15 17:08:40
2439,423,login,2023-03-03 22:33:03
2440,635,like,2023-05-10 19:57:15
2441,93,dislike,2024-10-30 19:55:15
2442,323,logout,2023-04-21 18:20:48
2443,588,like,2024-07-20 14:07:00
2444,476,logout,2024-07-14 12:53:43
2445,608,pause,2024-07-23 12:27:25
2446,1000,logout,2023-02-27 06:43:23
2447,957,pause,2025-03-22 07:03:43
2448,922,like,2024-08-19 19:01:42
2449,186,pause,2024-04-06 05:02:34
2450,598,pause,2025-04-02 22:03:18
2451,443,dislike,2023-07-23 16:58:02
2452,870,play,2023-01-24 23:26:08
2453,367,pause,2024-01-30 14:56:25
2454,232,logout,2023-07-16 18:02:09
2455,804,play,2024-07-06 03:56:10
2456,210,dislike,2024-05-20 11:46:02
2457,504,logout,2025-04-13 19:25:30
2458,407,like,2024-03-23 18:31:36
2459,1000,logout,2023-03-21 06:15:39
2460,846,login,2024-02-25 14:12:19
2461,846,dislike,2025-01-28 07:35:31
2462,565,play,2023-03-01 15:52:39
2463,566,pause,2024-06-16 19:32:32
2464,134,logout,2022-08-06 00:37:45
2465,228,login,2024-11-01 01:30:12
2466,406,dislike,2022-08-18 11:47:12
2467,248,play,2025-05-03 10:57:15
2468,979,login,2024-07-04 21:31:41
2469,334,logout,2023-09-21 15:43:12
2470,832,play,2023-09-05 23:36:34
2471,126,logout,2024-11-03 00:42:55
2472,197,pause,2023-08-23 12:20:32
2473,186,like,2023-05-31 11:04:26
2474,345,login,2025-04-13 17:56:48
2475,13,dislike,2024-03-19 18:48:47
2476,609,logout,2022-09-16 05:37:13
2477,529,dislike,2025-05-18 22:33:55
2478,718,dislike,2024-05-28 05:37:50
2479,931,dislike,2024-11-22 20:57:51
2480,703,like,2023-04-20 22:44:12
2481,380,dislike,2025-05-04 08:45:00
2482,633,login,2023-03-15 10:11:33
2483,924,play,2023-05-28 16:06:34
2484,340,dislike,2024-10-01 04:57:05
2485,404,play,2022-12-13 17:20:57
2486,534,play,2023-03-05 23:15:21
2487,676,play,2024-08-17 23:50:49
2488,837,play,2025-04-03 18:07:11
2489,106,dislike,2024-10-12 04:43:25
2490,380,pause,2025-01-01 13:37:21
2491,504,play,2022-09-10 16:17:33
2492,397,logout,2022-11-06 14:05:26
2493,844,login,2024-11-14 11:47:29
2494,508,play,2023-03-10 00:58:44
2495,306,play,2023-04-07 16:14:03
2496,211,pause,2024-10-16 18:37:27
2497,718,logout,2025-01-15 04:21:32
2498,138,logout,2025-01-22 00:06:15
2499,708,pause,2024-11-16 21:15:27
2500,941,pause,2022-11-25 12:28:55
2501,436,logout,2025-03-10 00:40:01
2502,427,logout,2023-01-30 17:20:11
2503,339,like,2023-02-03 17:11:04
2504,818,login,2023-03-30 13:42:55
2505,821,like,2022-07-02 03:30:14
2506,27,pause,2024-04-22 17:23:15
2507,382,dislike,2023-06-26 01:27:50
2508,109,play,2022-08-17 20:18:06
2509,662,like,2025-01-14 17:50:06
2510,751,play,2025-02-22 13:28:14
2511,500,pause,2023-03-09 11:09:46
2512,198,logout,2022-09-07 08:33:12
2513,9,dislike,2024-06-14 12:53:55
2514,631,dislike,2024-10-08 16:29:58
2515,887,dislike,2023-11-30 08:34:23
2516,947,pause,2023-09-18 23:17:47
2517,469,logout,2023-08-05 04:55:24
2518,362,login,2022-12-28 06:44:05
2519,914,logout,2023-05-05 10:17:41
2520,449,dislike,2025-04-11 12:41:43
2521,44,like,2025-01-24 07:03:17
2522,765,like,2023-02-12 12:34:57
2523,94,pause,2023-01-05 10:44:52
2524,587,logout,2024-06-27 22:16:33
2525,649,pause,2022-08-03 01:53:08
2526,373,logout,2025-04-16 09:54:00
2527,553,play,2024-11-21 08:32:53
2528,372,login,2023-08-28 01:25:32
2529,426,login,2024-12-13 09:37:36
2530,581,dislike,2023-03-30 09:46:49
2531,405,like,2024-07-12 16:50:17
2532,292,play,2023-07-13 08:49:53
2533,991,pause,2024-09-06 05:21:32
2534,934,dislike,2024-04-02 19:36:49
2535,140,login,2022-12-01 04:40:23
2536,311,dislike,2023-05-27 19:05:00
2537,156,pause,2025-04-05 08:34:49
2538,444,like,2023-10-26 14:43:00
2539,118,play,2024-05-10 11:58:01
2540,678,play,2024-09-15 13:37:05
2541,103,logout,2022-07-08 05:56:06
2542,354,logout,2025-05-04 21:45:42
2543,724,like,2024-10-10 17:05:32
2544,834,like,2024-02-22 00:40:25
2545,352,play,2024-08-28 04:26:31
2546,694,login,2024-10-09 23:50:45
2547,723,dislike,2023-11-24 13:14:05
2548,902,logout,2022-11-28 02:11:22
2549,803,logout,2022-09-03 21:30:30
2550,968,login,2023-08-24 08:52:45
2551,733,pause,2022-08-13 07:52:40
2552,139,pause,2025-01-07 09:42:24
2553,808,dislike,2022-07-06 14:11:29
2554,761,dislike,2022-12-04 04:38:34
2555,339,dislike,2024-10-17 15:41:25
2556,595,like,2024-07-19 00:44:23
2557,535,play,2024-03-23 12:55:51
2558,362,like,2023-12-24 08:39:25
2559,825,dislike,2022-11-16 08:03:25
2560,206,dislike,2023-04-07 17:36:45
2561,160,logout,2024-09-30 15:10:32
2562,274,pause,2022-08-14 09:32:30
2563,866,like,2024-11-01 02:40:10
2564,659,dislike,2024-12-09 22:44:53
2565,413,like,2023-05-24 22:59:39
2566,894,login,2025-04-03 02:20:47
2567,430,play,2023-01-15 10:13:40
