id_favorito,id_usuario,id_video,data_favorito
1770,592,4593,2024-07-12 13:34:21
1771,673,2432,2022-06-26 22:35:05
1772,909,756,2023-12-20 13:50:28
1773,749,315,2023-03-18 20:10:34
1774,771,3104,2024-03-28 01:13:55
1775,938,1919,2023-02-15 03:32:50
1776,824,967,2022-09-02 04:41:55
1777,429,47,2024-02-15 18:22:14
1778,412,2195,2024-04-20 19:06:13
1779,993,4412,2025-03-15 10:59:45
1780,573,3845,2025-05-04 21:44:49
1781,838,3882,2025-05-02 09:46:18
1782,82,1859,2025-04-23 08:59:30
1783,495,3427,2022-11-05 17:53:38
1784,103,3796,2024-06-09 18:12:12
1785,195,4897,2022-08-07 01:16:23
1786,686,3580,2024-10-29 11:38:21
1787,341,148,2023-07-16 19:46:32
1788,874,4578,2023-12-29 01:58:56
1789,947,3304,2025-04-30 02:28:04
1790,795,3019,2024-06-20 21:44:38
1791,687,2689,2024-12-23 07:34:42
1792,260,3372,2024-05-04 19:45:17
1793,843,3149,2022-10-27 08:49:13
1794,753,3048,2022-08-08 21:02:14
1795,302,1294,2024-07-08 12:44:52
1796,373,359,2022-11-30 05:24:31
1797,771,4145,2023-04-07 12:04:49
1798,132,2856,2024-01-30 15:56:12
1799,244,945,2022-08-18 16:24:21
1800,940,2634,2023-09-28 14:28:53
1801,587,4283,2022-06-18 22:20:02
1802,92,4337,2023-05-25 01:52:06
1803,42,784,2024-11-25 18:05:05
1804,402,3874,2023-02-08 20:22:50
1805,852,2148,2022-10-31 17:28:30
1806,327,4232,2025-05-20 20:16:31
1807,490,2228,2025-01-15 15:36:59
1808,346,4011,2023-06-09 18:20:25
1809,495,4501,2024-04-04 00:56:06
1810,813,3675,2024-06-22 06:43:56
1811,468,2818,2023-01-06 19:15:51
1812,562,3808,2023-07-15 04:10:42
1813,149,1225,2025-04-14 11:21:33
1814,417,4325,2023-01-22 01:34:33
1815,910,1752,2023-11-21 22:05:21
1816,738,4333,2023-09-19 11:11:30
1817,245,753,2024-12-01 14:27:24
1818,568,215,2023-05-05 09:08:25
1819,808,1731,2023-06-13 01:03:13
1820,456,2692,2024-10-11 15:03:22
1821,250,1800,2024-09-20 09:41:40
1822,458,3402,2025-05-31 19:35:05
1823,775,166,2024-06-21 01:16:19
1824,744,3090,2023-05-15 20:16:05
1825,22,1848,2024-05-17 17:16:18
1826,159,4800,2022-06-06 07:59:18
1827,592,2314,2024-03-06 02:03:11
1828,960,1054,2025-04-16 09:31:29
1829,366,582,2023-10-11 12:22:05
1830,234,2805,2023-04-25 06:06:38
1831,658,4069,2023-02-12 04:49:06
1832,204,508,2025-01-28 00:40:26
1833,193,4891,2022-07-04 16:44:30
1834,573,241,2024-04-05 19:18:42
1835,80,166,2022-11-26 04:36:29
1836,581,1479,2023-11-27 14:04:19
1837,969,706,2022-10-03 06:07:18
1838,230,4630,2024-01-19 23:06:57
1839,157,1802,2025-01-31 08:38:22
1840,422,2190,2022-09-20 09:49:02
1841,678,1467,2022-09-02 09:07:28
1842,828,3551,2024-10-05 15:44:20
1843,190,2683,2022-10-28 11:09:29
1844,169,1243,2023-04-01 06:16:14
1845,255,3357,2024-05-09 00:05:13
1846,952,4823,2024-03-08 03:26:15
1847,78,3878,2024-04-05 04:09:19
1848,703,2964,2023-08-20 06:13:51
1849,609,3945,2023-12-19 02:09:55
1850,86,4506,2023-12-06 00:34:29
1851,32,469,2022-06-06 02:26:22
1852,271,2381,2024-06-05 12:25:01
1853,169,2451,2024-09-13 20:20:18
1854,147,583,2023-05-06 06:05:00
1855,892,1233,2023-07-13 14:54:25
1856,358,2903,2025-02-27 23:34:21
1857,26,2339,2024-11-02 21:03:49
1858,776,757,2024-10-09 17:32:05
1859,992,123,2023-12-05 07:44:33
1860,676,2811,2023-07-20 04:50:36
1861,21,3679,2024-08-26 06:58:51
1862,960,2015,2024-07-16 06:45:36
1863,709,3651,2024-04-13 14:18:41
1864,136,4666,2025-01-22 14:26:01
1865,819,409,2022-06-10 00:59:55
1866,871,1073,2022-11-08 11:49:51
1867,235,2055,2023-02-07 23:06:48
1868,595,4951,2022-10-29 21:03:23
1869,503,1094,2023-04-21 10:05:17
1870,218,2032,2024-05-22 14:46:54
1871,569,3993,2023-10-21 12:26:27
1872,13,1593,2023-11-06 18:10:20
1873,857,68,2024-01-06 00:54:23
1874,276,2436,2022-09-13 13:59:00
1875,502,299,2023-05-11 06:09:21
1876,624,2667,2025-04-24 04:25:24
1877,547,3144,2023-09-29 20:49:22
1878,546,4614,2024-12-12 17:19:49
1879,43,184,2024-09-25 08:03:26
1880,904,3563,2024-09-05 00:26:04
1881,685,2959,2022-11-19 08:41:37
1882,971,2083,2022-11-08 04:30:33
1883,146,2886,2025-01-24 05:38:42
1884,711,4825,2022-07-09 19:23:50
1885,779,2311,2024-09-18 05:59:16
1886,314,3146,2024-02-08 06:21:28
1887,951,3543,2022-09-21 00:08:02
1888,863,1949,2024-11-10 08:28:18
1889,152,4398,2022-10-06 05:47:30
1890,149,746,2023-10-24 11:07:29
1891,276,2260,2022-12-15 00:19:55
1892,375,2785,2023-10-27 05:10:37
1893,881,4813,2024-12-03 01:35:48
1894,917,4558,2024-01-14 15:45:59
1895,57,4031,2024-05-20 01:37:59
1896,796,3844,2023-11-18 08:15:25
1897,441,2399,2024-08-15 17:42:56
1898,884,3442,2023-05-03 09:58:27
1899,642,527,2025-05-29 11:52:54
1900,579,2275,2024-04-03 09:52:24
1901,158,2231,2024-11-28 01:44:23
1902,755,3723,2024-10-08 14:17:21
1903,305,1825,2022-06-29 08:22:54
1904,244,3280,2024-05-01 02:48:01
1905,345,2217,2023-09-01 19:43:12
1906,780,1125,2024-10-27 18:00:20
1907,923,571,2024-07-16 12:49:09
1908,748,842,2025-03-30 20:43:55
1909,274,225,2023-06-22 05:41:52
1910,934,540,2024-10-08 07:00:53
1911,549,3101,2023-11-11 02:11:49
1912,767,543,2025-04-04 03:27:08
1913,136,667,2024-01-30 21:42:42
1914,444,2790,2022-11-19 20:08:52
1915,540,4016,2023-05-06 07:35:12
1916,344,2253,2023-08-27 10:01:38
1917,881,1566,2024-11-02 21:17:59
1918,728,2742,2024-11-29 04:03:16
1919,656,4303,2023-08-23 10:48:34
1920,558,1599,2024-05-26 09:52:52
1921,523,109,2023-10-13 20:40:22
1922,435,1605,2023-06-25 23:14:37
1923,742,3949,2025-01-19 14:53:45
1924,92,4986,2024-10-03 02:42:20
1925,611,2139,2025-03-12 21:21:49
1926,681,574,2022-10-12 12:29:12
1927,366,585,2023-12-16 23:34:55
1928,565,3808,2024-08-22 07:13:32
1929,623,4296,2024-05-20 16:21:47
1930,81,2703,2023-07-10 20:19:47
1931,959,60,2023-02-09 13:36:23
1932,238,3196,2022-07-15 12:46:36
1933,562,175,2022-11-13 19:41:41
1934,307,363,2022-09-08 09:34:32
1935,824,3180,2024-10-24 16:39:24
1936,389,4163,2024-04-16 22:20:16
1937,859,351,2025-03-05 15:45:49
1938,325,4035,2023-06-04 06:35:36
1939,620,4850,2024-05-05 21:14:49
1940,38,288,2024-09-29 05:47:01
1941,320,4066,2022-07-08 14:31:23
1942,66,156,2022-06-25 01:22:52
1943,725,4733,2024-11-22 18:02:18
1944,819,2503,2025-01-30 07:34:09
1945,323,1243,2023-09-07 21:55:23
1946,264,1715,2023-11-28 20:09:37
1947,535,1233,2023-12-20 13:38:03
1948,895,3463,2025-05-06 11:33:08
1949,934,136,2024-10-11 08:22:57
1950,203,2460,2022-06-22 00:32:10
1951,798,614,2024-09-01 20:28:08
1952,913,4021,2022-07-25 13:10:16
1953,537,2796,2023-12-12 22:11:49
1954,199,1432,2022-11-27 03:08:24
1955,194,3350,2025-05-07 16:56:43
1956,77,3231,2023-12-01 01:42:03
1957,586,75,2023-02-14 22:59:58
1958,483,1913,2024-05-28 13:37:37
1959,385,2513,2024-10-06 09:08:20
1960,280,1358,2023-11-20 09:01:39
1961,373,4824,2024-11-15 11:20:39
1962,445,2752,2024-02-02 03:57:13
1963,15,2998,2024-11-04 16:10:29
1964,648,4765,2022-12-03 06:00:17
1965,375,89,2023-11-22 17:59:39
1966,796,3462,2022-07-17 16:24:51
1967,877,2055,2025-03-08 13:32:24
1968,476,3215,2022-08-26 20:39:52
1969,286,4843,2022-10-01 00:37:12
1970,276,3658,2023-11-15 20:12:17
1971,498,3366,2022-12-14 23:47:38
1972,645,1258,2023-06-20 05:41:52
1973,61,2077,2025-05-25 23:13:25
1974,848,917,2022-09-01 22:28:38
1975,309,3295,2023-06-05 16:09:10
1976,805,244,2025-02-19 09:29:06
1977,386,3551,2023-01-30 19:56:27
1978,757,655,2023-12-04 09:41:29
1979,153,1661,2023-06-16 01:53:04
1980,256,4336,2025-03-01 01:05:13
1981,644,2782,2022-08-23 16:04:26
1982,473,2468,2024-11-25 20:28:11
1983,722,2933,2023-09-08 23:22:35
1984,868,4646,2023-12-19 08:06:51
1985,100,4529,2025-03-31 02:20:34
1986,575,3586,2024-11-10 23:57:09
1987,127,4421,2023-06-15 01:44:49
1988,510,830,2022-07-22 15:42:55
1989,279,4382,2023-05-23 00:28:50
1990,210,1123,2023-08-20 21:06:52
1991,791,3131,2023-07-20 19:51:02
1992,475,1513,2023-01-03 12:12:15
1993,41,309,2022-06-16 07:03:35
1994,486,770,2022-06-25 14:11:51
1995,562,2339,2022-10-30 05:46:16
1996,951,3932,2024-10-15 20:44:26
1997,268,1645,2024-09-02 13:49:20
1998,986,2972,2024-01-28 19:32:23
1999,261,1755,2022-06-27 00:05:35
2000,428,1671,2022-06-27 02:36:34
2001,182,3337,2024-06-25 18:05:15
2002,317,3747,2022-09-12 23:51:34
2003,884,2292,2023-12-21 15:55:29
2004,770,3936,2024-03-11 19:43:56
2005,83,3157,2025-02-04 16:45:52
2006,51,1473,2023-02-26 02:01:57
2007,599,2972,2023-02-10 15:48:07
2008,324,936,2024-07-25 12:02:02
2009,321,2989,2025-01-19 05:05:53
2010,258,1749,2025-03-03 21:48:42
2011,522,3302,2024-01-20 00:19:15
2012,60,2410,2024-09-29 21:19:17
2013,926,3593,2022-07-21 08:29:52
2014,930,4955,2025-05-03 14:20:15
2015,897,1644,2025-04-22 17:23:21
2016,762,1471,2024-07-29 12:09:29
2017,852,4398,2022-09-23 10:06:04
2018,78,4490,2024-04-09 12:54:11
2019,782,4067,2025-05-27 11:35:03
2020,325,1293,2023-03-09 18:35:10
2021,732,2708,2024-08-06 17:25:36
2022,737,2879,2025-01-08 19:31:36
2023,2,4556,2025-01-18 04:47:19
2024,101,1536,2024-10-28 20:42:15
2025,485,2690,2023-03-06 23:22:18
2026,149,3350,2024-11-18 05:17:53
2027,587,4971,2023-08-03 04:38:59
2028,75,3898,2023-01-17 23:41:51
2029,842,418,2024-08-28 19:35:17
2030,978,1269,2025-05-02 19:01:42
2031,913,1200,2022-07-29 21:32:00
2032,88,2584,2024-10-24 07:12:50
2033,134,2920,2023-06-03 21:46:59
2034,599,4099,2025-04-15 11:26:53
2035,597,2013,2025-04-18 01:57:50
2036,149,3544,2025-04-05 17:17:10
2037,867,3000,2025-04-06 17:37:02
2038,424,3838,2023-05-09 07:27:44
2039,598,1846,2023-12-06 20:18:14
2040,534,3894,2023-06-05 23:10:08
2041,624,269,2024-04-09 22:15:35
2042,16,2,2023-03-28 09:54:17
2043,84,4829,2025-02-17 08:51:57
2044,888,3696,2025-05-30 00:03:56
2045,898,3542,2022-10-24 04:58:37
2046,570,1012,2025-03-25 04:14:57
2047,622,927,2023-12-29 16:04:43
2048,515,3107,2023-10-22 22:03:54
2049,914,1997,2022-11-03 21:42:24
2050,306,2807,2025-03-22 01:09:45
2051,848,3905,2025-03-03 15:07:03
2052,998,3291,2022-11-06 10:33:06
2053,857,3394,2025-01-29 11:22:12
2054,30,4261,2023-02-21 14:52:39
2055,497,946,2024-03-01 11:28:29
2056,978,3204,2025-01-02 14:08:46
2057,421,3624,2023-05-16 20:43:25
2058,926,3127,2025-02-09 14:22:12
2059,14,3007,2025-05-31 22:54:41
2060,411,2121,2023-12-04 04:57:59
2061,38,3541,2024-01-14 21:13:44
2062,104,3402,2023-01-02 04:20:04
2063,449,1024,2022-11-19 16:03:56
2064,29,1009,2024-05-04 12:51:25
2065,7,1587,2022-06-11 10:07:59
2066,89,4550,2022-11-03 07:14:13
2067,722,2368,2023-05-05 03:58:08
2068,361,1540,2025-03-15 14:55:36
2069,164,2850,2024-11-19 17:17:37
2070,329,1012,2024-04-14 21:06:48
2071,329,4910,2024-07-16 08:22:55
2072,176,3781,2023-06-26 22:09:21
2073,837,3723,2022-11-16 12:53:16
2074,316,1829,2023-10-18 14:30:56
2075,773,1277,2023-09-05 00:29:48
2076,398,306,2023-08-04 14:00:43
2077,426,4749,2023-02-11 09:04:17
2078,214,4163,2024-01-25 19:56:48
2079,313,2748,2025-05-14 20:21:01
2080,349,3850,2025-01-06 00:20:22
2081,432,242,2023-07-31 11:31:15
2082,529,3711,2025-03-24 10:50:56
2083,933,2500,2023-01-28 15:02:31
2084,844,139,2023-04-06 04:18:28
2085,170,2578,2024-08-17 16:11:40
2086,966,3229,2025-04-03 09:26:29
2087,451,3663,2024-03-09 21:46:36
2088,32,4450,2023-09-07 12:35:36
2089,935,695,2024-06-26 10:31:29
2090,425,488,2023-12-10 22:01:06
2091,747,1866,2023-04-02 09:37:37
2092,189,2056,2023-01-30 00:25:06
2093,676,4671,2024-11-22 21:03:13
2094,344,2711,2022-08-29 01:09:45
2095,201,2656,2025-04-09 12:38:04
2096,114,1387,2025-03-08 11:08:13
2097,518,4377,2023-03-24 00:28:05
2098,975,3969,2022-06-05 11:58:00
2099,388,1563,2025-04-19 19:28:14
2100,679,283,2023-09-04 12:37:21
2101,684,714,2024-06-21 22:45:10
2102,91,1419,2025-05-24 12:15:59
2103,939,978,2022-07-21 12:08:39
2104,73,4256,2024-01-14 14:22:29
2105,605,4943,2024-11-25 13:01:50
2106,863,836,2024-11-04 06:01:44
2107,862,36,2023-12-31 14:48:34
2108,736,66,2023-06-07 05:03:04
2109,769,3255,2023-07-29 03:00:14
2110,704,754,2023-01-23 18:22:54
2111,807,83,2024-01-16 01:00:37
2112,8,2212,2024-02-13 04:32:15
2113,83,4487,2023-03-31 09:48:00
2114,513,2222,2023-08-28 04:47:38
2115,477,2170,2023-08-21 10:04:49
2116,830,4206,2025-05-21 00:03:58
2117,848,600,2022-10-12 21:05:26
2118,505,1207,2023-06-04 15:50:45
2119,300,1517,2022-12-05 23:59:27
2120,286,693,2023-07-16 19:34:21
2121,511,3168,2025-03-15 01:23:12
2122,616,2391,2024-03-01 18:11:59
2123,382,4552,2023-01-15 17:45:41
2124,302,2232,2024-02-18 12:20:57
2125,18,1808,2024-05-29 19:33:06
2126,678,3525,2025-05-20 04:22:52
2127,561,527,2024-12-30 03:23:04
2128,275,4531,2023-06-06 22:13:33
2129,387,4890,2024-08-07 08:56:27
2130,831,3784,2023-08-18 06:12:29
2131,845,982,2023-07-29 23:49:51
2132,816,1225,2023-12-01 07:34:51
2133,208,3689,2022-12-04 14:13:04
2134,339,1747,2023-02-09 18:45:11
2135,587,435,2024-06-12 02:30:34
2136,373,1635,2023-06-08 16:59:51
2137,297,1195,2024-10-13 20:38:36
2138,659,2157,2024-02-15 13:42:19
2139,402,4627,2023-04-11 20:27:17
2140,738,4623,2022-11-28 08:06:31
2141,592,318,2022-12-23 11:33:47
2142,367,4294,2023-05-27 06:14:38
2143,461,2892,2024-04-22 01:36:20
2144,131,1906,2024-09-27 17:55:36
2145,103,3917,2024-06-13 09:52:40
2146,107,3090,2023-08-17 23:57:47
2147,837,1085,2025-04-12 17:53:43
2148,799,248,2024-06-19 00:31:32
2149,637,2648,2023-04-15 21:20:23
2150,885,2257,2023-11-09 11:45:01
2151,382,2539,2022-09-15 17:27:47
2152,565,1415,2023-09-25 12:20:54
2153,46,4516,2024-12-04 07:39:22
2154,803,3689,2023-05-04 11:05:02
2155,461,980,2023-08-23 01:31:07
2156,541,1775,2024-11-29 23:24:22
2157,509,2712,2023-09-29 08:35:58
2158,41,2700,2025-05-14 13:34:57
2159,381,3148,2023-02-22 05:54:29
2160,204,3208,2025-05-19 14:15:11
2161,69,2297,2025-02-02 20:19:52
2162,770,3138,2024-11-23 01:20:38
2163,650,4355,2024-12-20 08:41:03
2164,67,3138,2025-06-01 09:43:43
2165,392,4101,2025-05-06 20:04:56
2166,79,1808,2024-09-20 03:47:52
2167,641,1102,2024-04-26 17:53:35
2168,234,4110,2022-10-20 09:33:33
2169,252,4417,2025-03-02 15:10:02
2170,259,3011,2024-01-28 06:32:56
2171,58,2370,2025-03-18 06:29:46
2172,567,4941,2024-11-17 09:54:01
2173,31,3070,2024-05-01 02:04:11
2174,503,604,2023-09-21 15:24:03
2175,871,342,2023-11-25 11:39:10
2176,174,3833,2024-11-02 12:42:41
2177,352,1331,2023-06-29 18:22:07
2178,219,3707,2022-10-22 22:15:17
2179,962,589,2025-03-26 02:04:03
2180,356,1080,2023-12-25 19:18:30
2181,570,3795,2022-06-25 21:21:06
2182,868,1059,2025-01-12 15:11:47
2183,869,4977,2024-07-09 03:43:08
2184,281,2272,2022-12-05 16:31:38
2185,422,1694,2023-10-07 04:07:16
2186,308,681,2023-11-30 13:23:39
2187,546,1020,2024-05-06 11:08:43
2188,679,3519,2022-08-17 22:33:25
2189,618,678,2022-09-05 04:33:08
2190,783,3193,2023-11-16 21:08:00
2191,865,2802,2022-10-18 02:29:09
2192,542,2541,2023-11-09 15:24:01
2193,560,3022,2025-05-10 01:26:59
2194,385,2180,2022-06-05 15:05:45
2195,95,2297,2023-07-04 03:25:18
2196,739,459,2023-10-30 20:52:45
2197,972,2706,2025-01-07 02:24:03
2198,990,4786,2022-12-24 12:05:31
2199,199,639,2024-10-01 13:10:58
2200,599,2661,2023-02-19 17:37:08
2201,594,746,2025-04-05 13:12:33
2202,886,2724,2025-04-19 05:36:24
2203,757,4818,2022-07-29 10:00:03
2204,842,1981,2024-04-23 06:17:41
2205,770,2184,2023-02-07 11:40:48
2206,362,413,2023-10-02 21:35:37
2207,264,64,2024-05-16 01:08:01
2208,335,3640,2024-05-09 19:52:43
2209,739,1255,2022-11-22 01:44:30
2210,956,4074,2025-05-28 14:32:50
2211,698,3986,2024-10-31 17:33:07
2212,438,920,2025-06-01 23:40:29
2213,908,3671,2024-01-05 12:57:43
2214,744,278,2023-03-22 06:53:14
2215,111,3506,2023-10-07 10:27:27
2216,864,4064,2023-10-11 00:04:10
2217,917,1025,2023-07-15 04:00:15
2218,101,4044,2023-11-18 07:36:46
2219,587,550,2022-09-01 00:33:35
2220,787,662,2023-04-06 02:45:16
2221,546,3997,2024-11-23 12:15:55
2222,754,4760,2023-06-20 10:14:54
2223,27,2538,2023-10-20 16:24:00
2224,162,3712,2022-12-20 22:02:54
2225,372,689,2024-09-29 09:06:38
2226,682,2007,2024-01-03 11:50:40
2227,731,344,2023-01-06 07:31:05
2228,926,3145,2025-02-18 09:27:03
2229,819,4650,2022-08-25 23:07:27
2230,499,1838,2022-09-28 08:27:41
2231,211,4718,2024-02-19 07:13:25
2232,392,3728,2023-02-24 11:18:25
2233,919,3557,2025-03-31 14:57:13
2234,795,3153,2024-10-28 18:37:32
2235,967,4552,2025-02-12 04:54:56
2236,80,302,2024-04-19 14:26:54
2237,445,4326,2022-06-09 20:08:51
2238,247,782,2024-12-29 07:14:08
2239,583,648,2025-01-25 01:34:10
2240,293,1776,2024-02-15 17:30:30
2241,345,1602,2022-06-11 13:29:33
2242,787,2845,2023-04-17 00:35:36
2243,839,1092,2025-01-23 09:04:54
2244,80,1871,2022-07-04 20:10:24
2245,134,3372,2025-05-25 20:43:36
2246,17,2724,2024-12-01 06:39:06
2247,742,1191,2025-01-22 16:31:08
2248,553,4611,2025-05-26 10:04:37
2249,272,2423,2023-01-07 06:27:42
2250,921,3443,2025-04-20 11:33:43
2251,614,2072,2023-05-28 07:50:17
2252,898,1876,2023-09-16 04:53:20
2253,56,2084,2024-03-15 17:45:09
2254,62,775,2022-12-03 04:54:30
2255,956,569,2022-10-15 08:45:51
2256,540,4407,2024-07-06 12:34:02
2257,746,1646,2024-12-21 14:53:59
2258,838,4775,2024-09-03 00:05:50
2259,511,8,2023-03-28 16:13:35
2260,553,1804,2024-06-26 02:47:39
2261,159,3022,2024-06-01 14:45:25
2262,31,2715,2023-10-22 17:22:38
2263,854,77,2024-06-18 21:38:03
2264,74,2140,2023-07-14 04:32:32
2265,408,1512,2023-02-04 14:12:45
2266,321,2040,2024-04-15 02:06:02
2267,935,1480,2024-05-15 03:11:03
2268,689,3851,2023-04-28 18:17:01
2269,19,4902,2022-07-24 13:09:25
2270,457,4979,2025-06-01 03:23:47
2271,617,748,2022-07-31 00:39:29
2272,791,4372,2024-04-17 20:20:39
2273,557,4061,2022-08-09 01:54:40
2274,382,2176,2022-07-05 04:46:33
2275,45,182,2024-05-09 03:24:40
2276,948,2106,2022-08-23 13:59:17
2277,306,3390,2023-11-25 10:56:25
2278,240,621,2024-05-25 20:50:56
2279,19,1546,2023-08-13 20:06:41
2280,857,4041,2024-10-27 08:05:30
2281,516,3221,2023-09-11 23:55:44
2282,23,3125,2023-08-12 11:15:56
2283,77,2233,2024-10-30 19:29:34
2284,901,1891,2023-12-08 01:01:28
2285,235,4240,2022-11-10 03:12:01
2286,302,1657,2023-02-26 00:50:02
2287,89,1076,2023-12-26 00:30:20
2288,776,497,2023-05-13 17:40:59
2289,109,2676,2024-04-05 20:42:21
2290,135,409,2023-06-18 06:47:45
2291,973,3147,2025-05-07 00:46:57
2292,512,1588,2022-08-06 17:43:04
2293,240,2078,2024-11-12 17:34:04
2294,489,916,2023-11-02 06:50:44
2295,535,1570,2024-05-11 03:54:19
2296,164,652,2023-01-05 00:08:41
2297,118,2966,2022-11-27 06:24:44
2298,917,4971,2022-10-11 11:49:01
2299,306,1194,2022-08-30 19:28:24
2300,433,3893,2024-06-09 18:08:34
2301,385,4627,2025-04-22 05:41:11
2302,707,4910,2022-12-25 20:17:21
2303,343,4578,2024-05-25 20:46:27
2304,381,4856,2022-12-24 23:38:09
2305,570,4439,2023-09-07 01:30:51
2306,525,2541,2024-03-02 15:43:21
2307,8,3345,2022-08-11 07:17:58
2308,187,1925,2023-10-16 03:02:31
2309,608,1111,2025-01-21 13:29:44
2310,387,3811,2024-05-23 04:38:38
2311,876,159,2025-06-01 14:11:45
2312,862,167,2022-12-01 00:38:21
2313,796,3408,2024-07-10 02:10:02
2314,447,4065,2022-07-20 17:45:05
2315,8,2839,2024-12-15 19:23:46
2316,765,502,2022-12-03 17:57:31
2317,380,810,2024-08-01 22:43:02
2318,936,4897,2024-10-19 13:56:39
2319,77,1138,2023-01-15 11:19:02
2320,188,4383,2023-12-08 11:48:02
2321,54,1354,2022-11-28 14:22:53
2322,558,1067,2022-09-10 11:11:24
2323,306,414,2022-11-15 02:34:15
2324,132,669,2022-07-02 00:27:58
2325,720,2649,2025-05-21 11:23:21
2326,257,1223,2022-06-06 10:52:56
2327,437,883,2025-05-24 15:01:49
2328,637,3498,2023-12-19 14:28:46
2329,522,3731,2023-03-20 18:23:01
2330,493,2307,2024-06-13 20:22:40
2331,25,566,2023-05-20 06:06:04
2332,784,4535,2022-10-02 09:37:04
2333,72,4615,2023-11-02 19:38:35
2334,216,985,2025-05-02 22:55:31
2335,643,4465,2023-12-27 03:34:56
2336,124,344,2024-04-26 01:55:52
2337,479,1438,2024-07-28 07:10:20
2338,461,479,2024-10-23 22:52:38
2339,102,4419,2023-08-28 10:55:20
2340,756,4086,2023-12-04 18:02:03
2341,599,3076,2023-09-02 04:50:12
2342,157,4093,2024-09-08 19:51:25
2343,927,4184,2024-01-22 10:32:12
2344,996,4230,2024-06-04 19:11:14
2345,886,2854,2022-12-15 08:17:34
2346,427,1176,2024-04-13 08:10:27
2347,966,1270,2023-01-15 01:59:59
2348,48,2608,2023-01-02 13:12:57
2349,655,3447,2023-10-05 07:41:26
2350,170,4704,2023-02-25 14:38:14
2351,105,4518,2022-07-29 11:12:00
2352,593,4243,2023-07-10 12:15:37
2353,430,3184,2024-07-27 01:44:28
2354,736,312,2025-04-07 15:45:09
2355,785,2170,2024-06-20 06:04:48
2356,445,2330,2023-12-09 19:23:21
2357,901,4145,2025-01-31 16:59:27
2358,5,3680,2023-01-08 11:22:43
2359,980,3877,2023-04-12 20:28:25
2360,258,1869,2022-12-12 07:29:24
2361,387,1162,2023-04-19 05:48:56
2362,456,2887,2023-12-01 05:58:56
2363,800,367,2025-01-07 00:26:37
2364,480,2079,2024-11-21 22:28:55
2365,346,2276,2023-03-22 03:58:52
2366,919,1584,2024-08-06 09:52:57
2367,904,1054,2023-03-09 11:09:49
2368,920,2111,2022-10-11 19:30:10
2369,714,1885,2022-12-01 09:52:56
2370,836,3195,2024-04-15 05:50:55
2371,842,1252,2025-03-11 01:24:19
2372,351,1393,2022-10-19 19:34:59
2373,127,4435,2023-12-02 19:41:13
2374,645,1670,2023-11-02 11:52:32
2375,517,2934,2023-12-14 14:39:45
2376,300,2470,2022-09-06 03:00:06
2377,249,4369,2022-09-25 18:32:35
2378,234,132,2023-01-25 20:55:55
2379,675,1088,2024-05-03 08:59:15
2380,962,4409,2022-11-21 04:15:09
2381,606,2400,2024-02-14 22:15:00
2382,602,3838,2024-08-18 06:58:21
2383,183,1572,2024-01-17 17:38:08
2384,928,1592,2024-12-18 06:28:42
2385,883,3144,2025-02-12 11:20:22
2386,476,3516,2024-02-09 10:44:53
2387,271,34,2022-12-16 00:17:23
2388,971,3138,2022-09-11 12:29:13
2389,363,6,2022-08-19 17:57:33
2390,409,459,2024-11-06 06:05:01
2391,618,97,2022-10-29 09:01:26
2392,759,948,2022-11-22 17:49:56
2393,535,1988,2024-02-09 11:58:58
2394,263,4035,2023-07-18 12:44:06
2395,610,3768,2025-04-03 08:14:34
2396,425,3540,2024-07-29 08:47:56
2397,526,233,2022-11-03 01:16:51
2398,882,1702,2023-04-19 20:51:48
2399,404,3767,2024-12-09 07:15:19
2400,999,2212,2025-02-19 18:47:32
2401,588,3104,2024-06-03 22:28:50
2402,502,2515,2023-05-17 08:23:25
2403,94,379,2023-12-08 16:48:26
2404,93,2176,2024-09-20 04:13:48
2405,255,1495,2023-07-01 12:34:25
2406,97,1393,2024-02-19 18:20:55
2407,930,3679,2024-05-05 22:17:13
2408,442,1007,2024-03-21 17:05:34
2409,159,3875,2023-10-31 06:14:41
2410,495,4882,2025-04-01 13:45:19
2411,616,4680,2023-06-11 10:53:55
2412,392,1390,2022-10-16 15:23:49
2413,383,2734,2024-03-08 09:07:17
2414,241,1339,2023-07-09 11:11:15
2415,474,4141,2023-07-02 01:53:27
2416,304,648,2024-11-18 09:51:40
2417,243,4362,2023-10-08 16:45:41
2418,886,3730,2024-04-30 12:00:46
2419,93,643,2023-05-25 01:09:24
2420,434,1253,2025-03-30 13:29:48
2421,215,3581,2024-08-02 20:02:45
2422,488,3161,2024-12-01 14:21:10
2423,39,300,2023-02-14 05:16:24
2424,562,2267,2023-05-05 16:18:05
2425,565,3454,2024-09-17 08:01:52
2426,321,71,2022-11-01 06:26:24
2427,982,2744,2024-05-24 16:22:15
2428,574,4361,2022-06-16 11:03:52
2429,216,1884,2022-06-13 18:25:41
2430,883,3279,2023-05-13 02:12:41
2431,850,3129,2023-01-01 00:21:03
2432,261,1076,2023-04-03 21:09:19
2433,369,4795,2024-01-18 10:36:54
2434,648,851,2023-10-20 01:43:20
2435,946,1019,2022-11-26 00:28:59
2436,234,3825,2023-10-23 15:39:36
2437,921,540,2023-03-30 23:13:09
2438,3,3143,2024-11-10 18:25:50
2439,992,2357,2025-04-17 06:34:12
2440,563,90,2025-05-29 15:29:12
2441,46,1030,2023-05-16 08:37:42
