id_favorito,id_usuario,id_video,data_favorito
4930,152,4085,2023-10-11 17:04:19
4931,763,931,2023-08-29 04:21:10
4932,849,4220,2024-01-27 07:47:37
4933,607,1537,2024-11-04 04:04:32
4934,588,2918,2022-06-17 16:29:57
4935,378,301,2023-08-10 15:56:47
4936,954,2666,2022-11-11 11:05:48
4937,869,622,2025-06-10 20:30:33
4938,900,1540,2024-08-01 17:54:51
4939,922,1448,2023-01-28 04:32:33
4940,361,1128,2023-06-21 10:44:23
4941,522,465,2025-03-06 03:17:26
4942,676,483,2023-01-07 15:32:51
4943,264,1741,2024-05-24 03:02:29
4944,984,1816,2024-01-28 22:38:38
4945,402,2115,2023-12-29 16:20:11
4946,231,4415,2024-12-02 17:30:20
4947,301,3260,2025-03-07 14:41:54
4948,284,373,2024-06-23 14:11:29
4949,28,2256,2024-10-27 14:25:12
4950,591,1415,2022-06-15 10:11:21
4951,410,649,2023-11-18 20:30:57
4952,215,2072,2023-01-13 08:24:09
4953,856,171,2023-03-30 08:56:46
4954,955,3098,2024-09-22 12:25:22
4955,124,96,2024-03-19 23:08:38
4956,427,4621,2024-05-04 05:41:34
4957,648,4479,2024-03-26 22:12:30
4958,211,4565,2022-08-20 03:11:03
4959,157,2725,2025-03-22 22:11:33
4960,988,448,2025-02-23 19:53:39
4961,418,181,2024-08-30 18:13:09
4962,631,232,2023-12-10 14:15:43
4963,169,286,2022-08-26 02:27:05
4964,274,34,2022-07-18 14:50:10
4965,534,4015,2024-08-02 10:34:12
4966,369,2548,2025-02-09 07:23:44
4967,816,2179,2025-03-05 04:30:32
4968,695,1482,2024-03-17 22:06:34
4969,617,93,2023-03-24 05:29:38
4970,832,4492,2025-03-31 03:05:20
4971,805,602,2025-02-27 02:58:05
4972,209,1933,2022-06-22 03:51:01
4973,679,274,2024-04-27 15:22:33
4974,521,1148,2024-05-15 21:57:57
4975,834,2180,2025-06-12 03:54:08
4976,686,3744,2025-04-16 20:31:39
4977,737,124,2024-02-17 11:14:19
4978,307,3235,2025-04-11 21:41:08
4979,326,1751,2025-06-11 22:00:20
4980,826,4656,2022-07-31 07:07:09
4981,235,3120,2022-08-28 18:55:30
4982,326,4752,2025-01-28 01:48:12
4983,386,1702,2023-03-29 16:25:05
4984,497,3238,2023-09-09 04:45:24
4985,67,393,2022-10-08 20:27:39
4986,499,1548,2024-09-10 03:02:28
4987,549,3518,2022-07-20 04:03:28
4988,975,3924,2022-10-09 15:46:37
4989,278,4204,2024-07-14 11:25:38
4990,811,224,2023-02-21 07:22:36
4991,725,4462,2023-06-04 02:19:35
4992,514,607,2022-10-24 22:56:58
4993,674,344,2022-10-22 05:34:05
4994,399,4929,2025-03-26 08:34:39
4995,323,3337,2024-03-25 14:46:13
4996,192,914,2024-10-11 13:53:24
4997,213,2719,2025-01-02 01:19:59
4998,76,155,2024-12-30 21:49:24
4999,207,4538,2023-10-17 08:26:55
5000,823,4915,2022-12-23 23:50:16
5001,366,1705,2025-03-27 20:57:05
5002,458,2761,2022-10-31 23:30:14
5003,96,214,2023-04-04 00:41:31
5004,114,2872,2023-04-23 19:57:46
5005,123,4383,2023-10-25 21:59:11
5006,385,3313,2024-01-01 23:53:55
5007,983,2670,2025-03-18 16:58:18
5008,590,4347,2024-08-01 10:38:25
5009,900,2037,2022-10-19 00:05:23
5010,229,3491,2023-06-01 00:58:39
5011,98,1726,2024-05-11 23:13:12
5012,450,3561,2023-10-22 00:08:10
5013,172,2788,2022-11-03 21:56:40
5014,893,2615,2022-08-23 10:43:29
5015,149,4371,2023-07-14 17:08:12
5016,304,2451,2024-09-27 09:27:19
5017,650,3756,2024-11-11 08:12:07
5018,432,3246,2023-12-30 23:48:57
5019,60,3584,2025-03-05 20:22:14
5020,16,1286,2022-10-26 18:42:13
5021,682,3048,2022-12-24 14:01:49
5022,8,4093,2023-05-31 08:50:00
5023,995,2360,2023-11-28 22:52:43
5024,893,601,2024-09-11 07:05:30
5025,135,4107,2024-10-07 10:19:04
5026,853,4100,2022-08-02 13:29:35
5027,318,2825,2025-01-09 05:59:41
5028,980,3712,2025-05-16 20:43:46
5029,106,4499,2025-01-16 01:21:48
5030,595,2780,2023-08-15 14:27:40
5031,920,323,2023-04-10 19:19:07
5032,290,4634,2023-04-02 20:30:44
5033,763,614,2025-02-22 20:52:47
5034,917,2830,2023-07-15 13:15:06
5035,306,603,2025-01-24 06:12:00
5036,340,26,2022-08-09 08:55:10
5037,223,2707,2024-01-16 07:53:07
5038,254,4309,2023-04-02 08:08:42
5039,893,1890,2023-06-05 13:04:46
5040,325,20,2024-08-29 00:07:17
5041,963,1772,2025-05-29 14:03:13
5042,627,4717,2024-03-09 22:48:07
5043,809,4838,2023-09-21 08:39:38
5044,531,925,2023-12-16 21:02:11
5045,989,2533,2023-04-19 00:51:10
5046,706,358,2024-03-29 03:19:47
5047,660,4924,2025-02-24 13:21:10
5048,712,3781,2025-04-15 18:00:50
5049,765,4015,2023-02-15 13:06:20
5050,87,2209,2025-04-13 09:31:12
5051,614,4546,2024-05-01 08:11:15
5052,633,3637,2022-07-25 11:45:07
5053,927,4542,2023-01-19 01:12:27
5054,991,3976,2024-04-13 11:02:19
5055,563,3376,2025-03-15 16:33:11
5056,687,3126,2023-03-20 12:54:03
5057,7,3419,2024-04-14 21:59:58
5058,893,1585,2023-03-04 13:04:30
5059,370,399,2024-04-10 07:56:07
5060,54,3819,2022-10-05 13:05:34
5061,242,467,2025-04-26 23:17:59
5062,542,3923,2024-06-05 14:35:21
5063,420,1679,2025-04-19 08:34:38
5064,125,49,2022-08-19 17:49:32
5065,598,1299,2024-03-29 07:54:03
5066,194,1897,2024-01-11 04:18:15
5067,173,4794,2023-12-22 09:39:40
5068,96,3427,2023-08-28 18:28:53
5069,226,4271,2024-04-06 21:21:29
5070,15,1434,2025-04-17 22:04:12
5071,593,3749,2022-10-09 18:53:48
5072,488,2510,2024-02-26 10:31:57
5073,334,4516,2024-10-04 15:58:35
5074,837,1787,2023-06-09 17:05:06
5075,249,4286,2025-03-15 12:59:36
5076,702,3889,2024-01-20 09:10:51
5077,993,2104,2022-07-18 13:41:15
5078,415,2336,2024-09-06 09:17:39
5079,594,2137,2023-12-25 19:59:50
5080,780,4534,2024-06-17 05:08:49
5081,926,2749,2024-05-23 04:58:37
5082,823,1834,2023-09-02 13:23:52
5083,254,483,2024-06-21 19:04:26
5084,630,1674,2024-03-26 14:09:47
5085,272,1489,2022-09-18 08:49:18
5086,266,4312,2025-02-10 00:14:13
5087,631,3783,2023-06-10 04:09:37
5088,609,2569,2023-09-26 15:54:32
5089,69,3183,2023-01-17 14:27:13
5090,107,2613,2023-11-18 11:43:11
5091,406,1177,2024-05-20 03:47:20
5092,787,3881,2025-03-03 10:50:52
5093,448,1319,2023-05-31 03:20:31
5094,558,4004,2023-04-24 15:19:53
5095,637,3514,2023-11-25 22:09:10
5096,30,3944,2023-09-23 09:29:29
5097,993,2045,2024-07-16 14:38:08
5098,262,444,2024-06-19 01:51:31
5099,417,2820,2025-03-22 08:19:41
5100,868,2575,2025-01-21 09:31:57
5101,127,607,2024-05-25 02:11:11
5102,352,1440,2022-08-27 16:24:15
5103,894,1774,2023-09-01 02:34:17
5104,140,4604,2023-09-11 11:15:07
5105,192,4035,2023-11-26 17:58:46
5106,35,4260,2022-07-05 00:58:09
5107,410,1471,2022-10-28 19:49:33
5108,192,363,2025-01-16 00:53:07
5109,361,673,2023-11-28 10:20:38
5110,626,4562,2025-02-03 23:18:55
5111,492,3199,2022-06-24 23:51:47
5112,24,490,2024-10-01 15:11:49
5113,338,4695,2024-05-14 18:30:04
5114,739,457,2022-11-10 02:50:52
5115,318,3196,2022-12-12 16:47:21
5116,364,2694,2024-02-16 05:10:57
5117,546,4670,2025-03-04 05:51:19
5118,245,112,2024-11-25 12:18:13
5119,245,2895,2025-04-10 19:53:34
5120,102,3171,2023-11-20 17:54:57
5121,42,2126,2023-06-27 23:48:42
5122,767,3729,2024-07-18 02:08:18
5123,439,3828,2023-06-19 16:28:38
5124,884,2588,2025-05-21 10:11:21
5125,679,192,2023-02-13 22:51:44
5126,260,2428,2025-04-11 18:43:31
5127,248,3917,2025-05-28 08:14:17
5128,62,323,2023-10-18 00:45:13
5129,743,4062,2022-12-14 00:58:44
5130,996,4816,2023-10-16 13:11:32
5131,921,2000,2023-09-28 07:15:14
5132,511,1794,2025-05-03 08:14:15
5133,371,4701,2023-07-16 09:16:35
5134,264,1622,2024-02-27 21:12:36
5135,625,587,2024-10-05 00:00:44
5136,339,4330,2022-12-04 20:11:15
5137,661,2839,2023-08-28 21:32:01
5138,1,851,2023-05-07 01:58:43
5139,544,2130,2025-02-27 22:50:26
5140,167,3460,2023-12-20 12:39:23
5141,770,4632,2024-09-16 00:46:32
5142,666,1952,2024-11-22 09:45:00
5143,667,1400,2023-04-07 07:50:24
5144,278,1971,2025-02-27 00:00:40
5145,470,2365,2022-12-15 01:10:44
5146,896,957,2023-12-23 19:04:57
5147,226,615,2023-11-20 18:44:41
5148,836,3514,2023-10-26 21:35:29
5149,574,1627,2024-03-28 10:06:09
5150,806,1093,2023-07-04 10:03:42
5151,510,4690,2022-08-23 20:54:51
5152,875,1814,2024-01-20 11:38:07
5153,59,3578,2023-01-21 22:38:08
5154,754,3752,2022-09-28 12:12:55
5155,717,1627,2025-05-26 12:32:09
5156,265,3885,2024-04-06 02:19:30
5157,105,2781,2022-12-20 09:31:11
5158,355,1564,2024-12-17 09:27:53
5159,387,4172,2023-02-21 00:42:31
5160,81,1314,2024-11-03 02:07:37
5161,166,308,2023-06-20 08:34:13
5162,675,3488,2025-01-06 12:15:58
5163,259,4945,2023-03-30 23:24:48
5164,303,3251,2024-01-27 18:26:18
5165,415,1477,2023-02-01 22:36:51
5166,90,2318,2023-10-24 20:18:05
5167,932,403,2025-03-06 06:08:17
5168,156,3055,2025-05-23 23:53:46
5169,432,487,2025-04-17 11:27:16
5170,539,1813,2023-05-26 18:44:36
5171,208,891,2023-11-06 04:54:34
5172,117,3756,2023-04-02 22:56:27
5173,85,267,2023-01-26 01:23:19
5174,455,4357,2024-10-08 01:55:31
5175,746,4512,2022-08-25 09:34:27
5176,480,4213,2023-01-28 14:27:46
5177,557,2321,2024-09-03 12:30:28
5178,520,3912,2023-03-27 13:07:13
5179,401,250,2023-04-20 14:01:52
5180,276,3108,2024-03-20 19:16:14
5181,196,2209,2022-09-29 12:01:58
5182,763,4417,2024-05-09 00:59:26
5183,153,1136,2024-06-07 04:32:05
5184,128,748,2025-01-12 22:24:01
5185,552,3632,2024-03-29 05:28:06
5186,524,1481,2024-11-03 08:53:34
5187,823,4897,2025-04-06 17:34:55
5188,32,4885,2024-03-11 14:16:56
5189,258,4803,2023-05-17 12:51:46
5190,103,3263,2024-03-30 11:57:05
5191,300,791,2023-07-29 23:01:24
5192,42,3664,2023-10-12 20:54:12
5193,904,1826,2024-01-11 18:26:13
5194,87,2600,2025-02-07 10:26:44
5195,958,1192,2024-05-02 18:06:32
5196,901,3420,2023-08-12 07:37:51
5197,128,406,2024-06-22 16:08:34
5198,433,261,2022-11-11 08:12:34
5199,230,1660,2024-07-02 08:47:06
5200,761,383,2024-07-31 09:13:32
5201,26,2927,2025-04-05 03:34:40
5202,879,1255,2025-06-05 22:43:38
5203,913,4192,2025-04-06 04:27:56
5204,622,3684,2022-07-17 15:11:34
5205,639,4470,2025-05-19 04:55:42
5206,935,3502,2022-09-28 07:29:20
5207,510,4619,2024-06-28 05:54:01
5208,669,4734,2024-02-26 05:26:17
5209,752,428,2023-07-05 06:59:18
5210,274,962,2022-09-29 13:35:24
5211,154,4608,2024-04-02 12:46:53
5212,99,4357,2023-09-29 04:22:28
5213,25,4918,2024-05-23 17:19:43
5214,677,191,2025-02-21 22:00:29
5215,357,1293,2024-05-26 11:00:25
5216,186,2094,2023-05-07 16:18:43
5217,881,3054,2022-06-18 19:26:57
5218,801,3408,2023-09-23 16:49:29
5219,533,2002,2024-02-13 06:39:36
5220,80,873,2024-04-03 21:45:12
5221,743,2199,2023-12-12 16:44:33
5222,547,2012,2024-01-31 12:44:19
5223,209,3548,2024-08-16 04:20:53
5224,456,3918,2024-12-16 02:02:04
5225,329,2946,2023-03-13 13:32:07
5226,175,2067,2022-08-02 15:51:13
5227,513,2635,2024-08-05 10:51:10
5228,998,1303,2023-08-12 03:16:24
5229,213,3072,2023-04-02 20:16:08
5230,728,3760,2023-09-15 21:35:35
5231,580,3295,2024-06-25 16:06:05
5232,815,1267,2024-08-04 22:45:58
5233,703,3532,2024-09-11 17:26:55
5234,860,571,2023-08-02 04:25:03
5235,256,1303,2023-10-15 01:56:04
5236,583,2620,2025-05-20 05:29:50
5237,505,4244,2023-03-23 16:42:32
5238,153,879,2024-07-03 00:47:21
5239,236,4387,2023-05-01 09:04:30
5240,221,4854,2025-02-09 06:28:34
5241,835,4981,2023-04-12 16:31:35
5242,804,3056,2025-05-11 02:27:39
5243,66,3188,2023-07-03 19:01:48
5244,353,3889,2022-09-10 19:52:37
5245,584,939,2023-05-03 08:57:00
5246,114,3497,2025-06-13 05:01:05
5247,519,177,2024-06-01 12:20:47
5248,246,1331,2025-03-28 21:24:57
5249,585,1456,2024-10-05 06:53:27
5250,6,769,2025-01-16 08:16:09
5251,22,3999,2023-12-05 08:18:17
5252,865,3288,2024-05-11 20:31:26
5253,475,4322,2024-04-22 20:55:25
5254,275,4626,2025-05-13 04:25:19
5255,222,3481,2023-08-29 01:51:37
5256,391,2923,2025-01-26 19:09:02
5257,265,548,2022-12-27 09:38:04
5258,509,3851,2024-06-23 09:51:46
5259,233,1119,2023-09-17 21:35:34
5260,55,801,2024-05-06 04:12:22
5261,119,3687,2023-05-01 01:58:46
5262,68,516,2025-02-08 18:34:26
5263,937,78,2025-01-19 20:36:31
5264,886,1291,2024-03-11 20:01:44
5265,17,3784,2025-04-30 23:05:10
5266,136,3695,2024-08-28 03:39:18
5267,701,3472,2024-08-27 10:35:51
5268,300,1683,2024-10-12 10:26:17
5269,242,319,2025-04-27 04:08:43
5270,362,4868,2024-07-31 17:55:29
5271,844,3629,2024-08-06 02:33:27
5272,523,2427,2025-06-02 01:19:25
5273,585,1619,2023-04-06 15:14:19
5274,19,2482,2023-05-26 03:51:01
5275,780,392,2022-12-02 02:36:06
5276,913,952,2023-08-26 07:58:35
5277,192,4882,2024-01-11 18:19:00
5278,247,2975,2022-12-15 14:30:32
5279,239,567,2022-07-02 20:39:31
5280,972,1842,2024-09-28 16:17:15
5281,673,3299,2024-04-16 00:13:52
5282,683,2177,2024-01-25 19:47:30
5283,416,4888,2024-06-10 12:58:49
5284,86,4204,2022-11-26 19:30:41
5285,606,1629,2023-05-03 09:05:35
5286,693,2218,2025-02-02 10:07:29
5287,343,2340,2022-08-20 06:10:58
5288,615,3558,2025-05-31 17:35:32
5289,480,4420,2022-10-27 03:30:34
5290,218,492,2024-05-09 05:17:52
5291,838,1019,2022-08-16 08:16:50
5292,524,4421,2025-05-18 16:08:58
5293,481,1665,2024-08-26 16:56:24
5294,375,3326,2024-06-14 19:01:44
5295,210,2164,2024-04-11 01:05:42
5296,829,2282,2023-07-30 07:20:38
5297,632,609,2025-01-23 02:04:23
5298,944,3797,2025-05-16 19:21:53
5299,133,627,2023-11-27 18:11:55
5300,185,4920,2023-10-27 15:09:33
5301,785,1762,2024-07-19 08:03:55
5302,227,1951,2024-05-19 19:20:38
5303,937,717,2025-05-30 07:06:22
5304,695,2653,2024-09-22 13:10:40
5305,114,330,2023-02-14 17:33:13
5306,775,2159,2023-01-15 06:07:46
5307,573,3803,2025-02-20 10:29:01
5308,71,2157,2024-05-27 17:28:27
5309,223,3861,2022-10-30 06:57:02
5310,879,37,2024-07-19 18:15:52
5311,77,3269,2022-12-19 17:43:05
5312,30,4642,2024-10-11 10:33:36
5313,566,1212,2023-02-13 19:01:10
5314,396,1026,2024-09-22 04:32:45
5315,714,4928,2023-03-03 19:53:26
5316,755,4429,2025-03-23 15:02:45
5317,258,4274,2023-01-02 05:24:21
5318,536,2929,2024-09-21 19:58:10
5319,508,2070,2023-06-30 19:22:50
5320,143,2855,2023-09-13 18:44:12
5321,759,177,2023-09-07 15:01:54
5322,177,781,2023-06-07 06:19:54
5323,17,4926,2023-04-02 15:45:52
5324,96,3890,2022-12-20 17:46:36
5325,487,3814,2024-04-27 05:15:17
5326,602,525,2022-07-20 14:04:03
5327,1000,2651,2024-05-25 08:27:39
5328,111,4310,2022-08-16 10:42:28
5329,12,898,2024-06-21 04:39:56
5330,186,4403,2025-03-17 06:11:28
5331,540,3754,2025-04-11 16:55:00
5332,127,1745,2024-03-27 05:02:14
5333,182,676,2024-03-09 23:20:58
5334,391,1214,2022-11-21 00:57:50
5335,975,3021,2023-12-08 19:28:44
5336,466,3234,2024-03-29 16:44:11
5337,227,2459,2024-11-21 23:07:04
5338,731,2331,2024-11-07 20:43:56
5339,154,876,2023-11-06 21:00:52
5340,565,1208,2023-04-06 07:44:46
5341,365,1422,2025-04-23 13:15:37
5342,552,171,2024-02-21 06:09:45
5343,536,3596,2024-11-02 20:05:16
5344,467,558,2023-07-16 08:15:00
5345,178,1834,2023-10-06 03:22:24
5346,160,531,2023-08-03 15:35:26
5347,880,170,2023-09-05 05:30:35
5348,125,1555,2024-06-18 14:34:20
5349,782,3762,2025-06-02 07:05:07
5350,601,54,2024-09-18 10:46:46
5351,517,1303,2024-02-12 20:25:34
5352,481,2726,2025-06-10 20:22:24
5353,912,4583,2023-02-21 01:45:32
5354,944,4955,2024-09-22 07:57:01
5355,220,1234,2024-10-16 23:16:26
5356,650,904,2023-12-21 15:38:38
5357,581,3462,2024-01-03 10:27:02
5358,633,959,2024-01-13 02:49:18
5359,669,1459,2024-10-13 16:52:15
5360,607,1313,2023-11-21 08:28:36
5361,786,3462,2022-08-01 02:30:06
5362,374,178,2024-05-22 19:54:47
5363,612,2775,2022-08-10 14:49:26
5364,836,1010,2023-06-27 18:23:47
5365,515,3447,2022-12-09 17:14:41
5366,625,78,2023-11-15 02:56:51
5367,7,701,2022-09-09 11:08:01
5368,362,4257,2023-06-11 04:29:10
5369,624,4234,2024-11-23 20:09:55
5370,131,3645,2024-10-13 09:28:20
5371,14,1887,2023-03-13 13:22:57
5372,550,1150,2024-08-05 00:42:52
5373,417,2242,2023-12-12 07:49:37
5374,79,2928,2025-01-14 02:10:40
5375,355,2619,2025-03-22 08:56:00
5376,386,1331,2022-12-26 14:37:42
5377,586,1868,2024-12-05 09:00:04
5378,17,2935,2022-06-25 14:56:15
5379,671,320,2023-11-17 18:05:29
5380,469,3546,2023-03-26 14:10:12
5381,152,911,2024-09-29 11:07:41
5382,344,1809,2024-09-13 16:22:54
5383,339,3455,2023-03-17 00:37:44
5384,620,947,2023-11-26 01:06:20
5385,775,4582,2023-03-03 03:44:33
5386,581,4324,2024-11-21 05:27:48
5387,211,434,2022-11-09 08:23:59
5388,29,1113,2022-10-29 07:25:13
5389,160,4839,2022-08-23 09:54:24
5390,222,147,2023-07-16 20:13:21
5391,150,1750,2024-10-26 14:25:49
5392,280,2116,2022-12-02 07:21:21
5393,637,3678,2024-01-13 07:51:09
5394,659,919,2025-04-08 19:14:03
5395,492,3733,2025-04-10 11:07:02
5396,768,1921,2023-01-30 13:07:44
5397,370,3130,2024-05-04 20:06:58
5398,454,649,2023-09-24 20:43:52
5399,913,2246,2024-08-04 10:19:08
5400,427,171,2022-10-06 21:33:46
5401,62,3174,2024-05-15 04:24:48
5402,722,1326,2023-11-18 02:30:31
5403,206,4066,2024-12-13 10:43:46
5404,672,3329,2023-05-12 15:53:39
5405,863,3381,2023-05-08 02:06:52
5406,507,4762,2024-06-09 22:27:36
5407,404,4468,2024-09-23 21:46:48
5408,514,975,2024-09-03 13:30:09
5409,203,630,2024-09-23 06:17:52
5410,234,2871,2023-09-20 01:07:20
5411,486,3765,2025-03-14 21:52:24
5412,376,4237,2025-05-11 03:21:23
5413,575,4067,2023-07-01 11:24:31
5414,106,2395,2024-10-11 11:33:39
5415,72,2698,2025-06-04 06:20:38
5416,348,675,2023-12-03 00:21:04
5417,409,3475,2023-06-08 15:48:19
5418,586,4794,2022-09-01 17:50:11
5419,860,1017,2024-08-03 15:34:53
5420,474,415,2023-09-17 23:57:21
5421,743,3241,2024-06-10 14:58:24
5422,871,1911,2023-04-04 20:29:57
5423,919,3338,2025-01-11 03:52:59
5424,643,4323,2022-09-25 08:30:03
5425,836,2737,2023-02-06 01:48:21
5426,798,2806,2024-12-25 22:07:56
5427,831,4080,2024-05-31 19:18:12
5428,255,1115,2023-05-12 23:55:45
5429,332,2824,2023-09-06 13:15:03
5430,248,1141,2024-10-10 04:39:30
5431,303,3625,2023-05-21 00:13:05
5432,817,266,2024-06-15 15:29:54
5433,476,4271,2023-05-21 12:17:22
5434,923,3659,2022-08-28 11:56:16
5435,262,3027,2025-02-23 14:54:04
5436,26,2082,2024-10-16 12:50:10
5437,354,1515,2023-01-17 21:18:16
5438,734,4070,2025-04-28 03:39:38
5439,979,1005,2022-08-25 10:51:17
5440,125,1491,2022-12-01 20:02:30
5441,219,4684,2023-04-16 11:25:57
5442,961,3584,2024-10-06 04:59:42
5443,963,3942,2023-08-30 14:49:30
5444,795,2720,2024-06-13 05:09:50
5445,723,71,2024-02-25 19:26:17
5446,245,143,2023-05-17 02:45:10
5447,361,181,2022-07-11 19:42:59
5448,936,1622,2024-07-05 14:55:22
5449,190,2325,2025-06-03 15:04:07
5450,489,1547,2023-09-27 19:58:46
5451,862,3566,2025-01-20 11:57:53
5452,687,4584,2023-11-25 09:29:24
5453,592,2050,2024-12-25 11:21:49
5454,907,4340,2023-03-12 17:56:00
5455,208,1088,2023-08-06 13:27:47
5456,886,968,2025-06-01 23:35:46
5457,5,3496,2023-12-24 00:38:06
5458,174,4039,2024-02-12 02:56:05
5459,998,3570,2023-02-22 22:35:19
5460,616,2618,2023-11-01 19:37:56
5461,897,1027,2024-05-04 03:54:26
5462,863,4495,2024-06-18 08:03:59
5463,997,4059,2024-07-26 07:39:18
5464,645,213,2022-09-13 05:57:51
5465,849,3382,2025-01-04 03:15:48
5466,943,4218,2025-01-18 22:21:53
5467,887,2753,2024-04-07 03:01:50
5468,301,112,2023-01-31 20:39:59
5469,494,3363,2022-11-12 05:03:09
5470,869,3634,2024-03-17 20:13:50
5471,352,3098,2025-05-08 02:00:01
5472,503,2233,2023-09-30 15:00:03
5473,689,1638,2025-03-23 16:23:13
5474,220,301,2023-10-12 13:26:39
5475,224,1140,2022-10-09 05:43:37
5476,657,2810,2024-02-24 03:07:21
5477,251,2664,2023-05-06 02:22:42
5478,912,946,2023-02-27 04:07:18
5479,257,3849,2025-03-30 14:39:52
5480,831,400,2024-12-30 14:08:47
5481,873,3486,2023-07-16 18:33:01
5482,782,841,2023-09-18 02:16:26
5483,309,3394,2025-02-09 01:32:04
5484,9,202,2024-06-17 12:03:09
5485,903,79,2023-12-27 03:45:37
5486,789,661,2022-12-20 19:13:55
5487,687,3951,2023-12-26 04:34:10
5488,254,1673,2024-06-29 10:06:22
5489,549,4444,2024-06-10 00:47:19
5490,748,3643,2024-03-12 21:26:51
5491,674,4450,2025-04-13 11:55:03
5492,981,1420,2022-06-18 09:38:07
5493,799,2525,2023-01-05 07:17:44
5494,920,4411,2023-06-23 11:53:27
5495,806,4033,2024-07-25 08:39:47
5496,940,3493,2023-02-03 07:21:56
5497,994,3298,2024-05-26 02:00:13
5498,330,4894,2023-12-21 22:34:50
5499,17,1554,2025-04-13 13:07:55
5500,407,1665,2025-02-28 08:14:17
5501,999,2505,2023-04-22 04:14:21
5502,254,2819,2022-06-28 17:35:28
5503,498,4154,2024-09-04 20:47:16
5504,61,4402,2022-09-14 19:39:03
5505,233,2088,2022-12-31 15:52:39
5506,390,3130,2025-04-08 02:12:11
5507,651,2982,2022-08-08 07:36:52
5508,75,2977,2024-09-19 20:06:22
5509,773,1555,2023-09-08 10:59:25
5510,687,1117,2024-04-23 05:14:39
5511,874,2206,2023-02-06 14:28:29
5512,522,3835,2022-07-16 21:42:52
5513,493,4760,2024-12-18 04:08:33
5514,917,4673,2023-12-03 23:57:49
5515,393,2075,2023-09-15 18:51:13
5516,903,1763,2022-09-05 22:20:04
5517,181,2914,2022-09-17 03:24:42
5518,298,979,2024-07-02 16:11:37
5519,305,2224,2024-12-08 22:55:22
5520,850,2459,2022-08-15 12:34:53
5521,592,3857,2022-08-04 01:48:44
5522,102,3039,2023-07-13 01:50:20
5523,315,4015,2024-07-15 01:53:27
5524,413,1390,2025-01-05 21:13:48
5525,887,1114,2023-11-23 10:42:44
5526,198,409,2022-10-26 16:07:37
5527,832,4998,2022-08-23 18:18:29
5528,361,1330,2022-12-07 08:57:00
5529,649,1979,2022-11-15 08:09:04
5530,460,2337,2025-05-17 08:45:03
5531,218,4776,2023-06-07 11:26:58
5532,878,1108,2023-04-01 21:26:59
5533,797,3658,2024-07-30 22:42:58
5534,767,2893,2024-09-13 01:55:09
5535,269,763,2023-08-29 10:11:41
5536,891,4580,2023-05-08 05:45:09
5537,722,3500,2023-04-05 18:47:07
5538,352,1532,2023-07-03 13:09:00
5539,754,2179,2024-03-30 02:36:39
5540,839,2618,2024-04-19 04:58:10
5541,384,650,2022-12-14 07:25:43
5542,888,4224,2024-01-12 22:56:15
5543,702,1168,2024-08-10 15:07:39
5544,89,2637,2025-06-04 14:33:51
5545,846,3428,2023-01-23 13:57:23
5546,783,182,2025-02-21 09:18:39
5547,791,348,2024-10-24 10:32:36
5548,824,4845,2023-03-18 20:15:37
5549,187,3381,2023-03-27 20:53:20
5550,344,839,2022-11-24 23:45:45
5551,357,374,2025-03-16 21:19:11
5552,937,24,2023-07-09 14:19:00
5553,11,2478,2023-07-05 21:58:46
5554,611,452,2022-11-24 02:35:43
5555,554,199,2024-01-05 13:28:21
5556,108,1148,2024-10-23 18:40:33
5557,549,4868,2024-10-17 12:12:08
5558,900,3336,2024-10-04 22:11:08
5559,208,399,2024-05-06 05:41:31
5560,75,2246,2024-03-22 17:17:41
5561,873,2799,2023-04-10 14:01:57
5562,942,3248,2025-06-12 23:37:39
5563,981,1184,2024-01-22 18:15:44
5564,535,3303,2024-09-12 20:49:52
5565,965,4642,2023-11-03 17:03:53
5566,316,2791,2024-06-20 07:52:06
5567,735,497,2024-07-11 02:52:10
5568,30,2009,2024-12-20 11:56:22
5569,967,929,2023-09-11 17:08:13
5570,567,4310,2023-03-29 19:18:36
5571,577,2435,2025-03-30 01:16:18
5572,961,432,2023-08-15 01:32:57
5573,114,159,2023-04-12 10:15:06
5574,421,2235,2022-06-26 01:42:52
5575,284,2910,2023-10-24 16:31:26
5576,692,1565,2022-11-24 17:26:33
5577,360,747,2022-12-10 22:54:42
5578,962,80,2023-05-11 15:44:06
5579,753,3344,2022-09-26 00:25:27
5580,420,2885,2025-03-25 19:55:30
5581,270,1730,2023-01-26 07:50:30
5582,772,511,2022-07-28 22:04:54
5583,110,3573,2023-07-12 00:30:12
5584,69,1094,2024-03-17 23:26:26
5585,668,2178,2024-06-29 02:23:07
5586,990,2374,2023-09-12 19:30:56
5587,648,1004,2023-11-23 18:48:17
5588,210,4197,2022-12-12 09:12:49
5589,387,4183,2023-11-16 04:00:13
5590,652,1997,2024-05-08 15:57:40
5591,715,561,2022-08-31 02:59:36
5592,528,2985,2024-05-06 21:18:19
5593,236,458,2023-11-04 12:39:31
5594,413,1674,2023-02-12 13:34:51
5595,786,1700,2023-09-03 20:18:11
5596,663,256,2022-06-16 20:14:33
5597,534,1642,2024-01-13 00:25:43
5598,719,4912,2023-12-25 11:58:23
5599,199,2005,2024-04-23 06:07:11
5600,969,3422,2023-03-31 13:17:11
5601,336,3843,2023-07-06 03:23:22
