id_visualizacao,id_usuario,id_video,data_hora
11099,395,478,2023-02-27 23:29:43
11100,876,612,2024-04-09 23:20:53
11101,428,639,2023-02-05 09:23:54
11102,876,4571,2022-08-28 03:37:21
11103,228,826,2024-12-02 09:56:49
11104,962,3636,2024-01-26 18:07:15
11105,358,4755,2023-02-01 04:33:59
11106,177,4699,2023-08-25 05:39:59
11107,526,4326,2024-04-02 00:49:44
11108,257,3752,2023-06-06 11:17:28
11109,868,607,2023-06-01 19:58:12
11110,416,1639,2024-03-14 07:27:31
11111,509,1404,2022-09-23 05:29:06
11112,689,691,2023-03-25 17:41:16
11113,757,2446,2024-12-15 14:38:30
11114,378,735,2024-09-10 22:23:45
11115,197,3056,2023-06-24 17:02:49
11116,440,4981,2022-11-08 12:04:51
11117,776,732,2024-08-28 10:16:24
11118,924,166,2024-08-31 04:57:51
11119,160,3600,2023-06-17 19:40:16
11120,755,2078,2024-09-24 01:36:57
11121,216,795,2022-07-26 23:24:34
11122,277,4383,2023-12-11 02:10:56
11123,531,4107,2025-01-24 16:56:49
11124,919,4098,2024-09-28 14:13:12
11125,268,3641,2024-04-10 06:25:00
11126,902,3592,2022-07-12 19:32:01
11127,796,2950,2024-04-21 14:17:12
11128,933,135,2023-06-20 17:27:35
11129,423,907,2024-05-16 05:34:57
11130,572,1982,2025-02-19 08:50:44
11131,314,3371,2022-08-02 05:24:33
11132,492,3563,2024-03-02 19:36:49
11133,307,4047,2022-12-10 08:00:03
11134,352,1137,2023-04-05 23:59:29
11135,513,892,2023-05-24 01:52:04
11136,33,2776,2023-04-21 04:01:50
11137,831,4621,2025-04-23 16:46:30
11138,226,4746,2025-06-11 13:35:23
11139,291,3663,2022-06-29 00:53:10
11140,1000,2546,2022-09-17 17:03:34
11141,681,3659,2023-01-03 13:10:11
11142,383,284,2025-03-11 03:50:37
11143,752,4747,2024-02-08 00:34:02
11144,493,4490,2023-05-09 14:12:26
11145,945,2727,2022-09-03 17:32:36
11146,727,1844,2023-12-26 11:55:16
11147,182,811,2022-08-03 23:37:48
11148,522,4496,2024-08-02 12:53:38
11149,241,2601,2023-06-08 07:45:15
11150,907,3148,2022-08-22 21:38:01
11151,109,4627,2023-11-14 08:44:14
11152,549,3433,2023-01-22 00:36:59
11153,427,2294,2022-10-29 04:03:29
11154,875,675,2023-10-26 13:08:31
11155,146,1890,2022-09-11 19:49:28
11156,851,3654,2025-02-21 18:34:47
11157,358,872,2024-11-10 05:15:32
11158,852,127,2024-03-27 21:56:57
11159,550,3499,2025-01-30 09:48:07
11160,897,3690,2022-07-15 04:40:44
11161,639,3207,2023-04-16 08:44:24
11162,861,1644,2023-09-25 11:32:40
11163,972,4073,2022-06-22 09:48:46
11164,109,2549,2023-05-15 17:06:15
11165,493,1017,2025-01-08 00:26:54
11166,249,4619,2023-09-05 10:39:17
11167,506,4863,2025-02-10 01:01:40
11168,850,2201,2023-02-07 19:52:38
11169,570,3829,2024-02-12 17:08:42
11170,582,3831,2023-02-04 21:31:28
11171,114,1441,2022-09-17 00:07:25
11172,430,4396,2022-08-26 09:06:03
11173,939,2806,2025-04-21 10:40:33
11174,899,1275,2023-02-12 19:26:06
11175,792,3294,2022-12-31 14:14:39
11176,440,1649,2025-03-23 08:30:39
11177,147,2238,2023-04-30 02:14:22
11178,637,4407,2023-06-02 10:49:41
11179,324,2179,2024-01-30 13:45:03
11180,436,1555,2023-06-23 04:14:23
11181,804,1415,2024-07-27 01:10:09
11182,699,2581,2023-02-20 21:57:19
11183,522,2977,2022-12-25 18:40:17
11184,539,4625,2022-06-29 19:51:49
11185,516,2227,2022-10-19 21:47:36
11186,147,81,2023-02-08 09:57:21
11187,589,4426,2025-02-03 22:11:34
11188,630,4417,2024-02-14 05:45:36
11189,926,3629,2022-12-28 21:20:34
11190,347,3470,2022-10-02 13:31:14
11191,605,978,2025-02-25 11:51:07
11192,730,4422,2022-08-15 02:35:31
11193,732,2832,2022-10-23 14:01:06
11194,761,1365,2024-06-04 20:56:57
11195,442,4076,2022-08-30 19:21:13
11196,316,2748,2024-05-05 09:58:33
11197,692,2816,2025-01-17 08:26:47
11198,112,3482,2023-12-14 04:29:25
11199,737,3448,2023-01-24 13:53:56
11200,355,169,2022-07-16 01:48:46
11201,421,665,2025-06-10 16:12:25
11202,47,548,2023-09-21 17:28:19
11203,63,1419,2024-12-16 23:45:27
11204,79,684,2023-10-04 19:40:45
11205,802,1957,2025-01-25 00:38:00
11206,583,3077,2022-09-17 09:56:11
11207,294,3767,2023-11-13 22:08:23
11208,289,3512,2024-08-29 10:30:57
11209,176,1557,2024-09-29 20:26:33
11210,61,4868,2023-09-21 21:37:47
11211,223,3692,2024-08-11 12:15:48
11212,173,2935,2023-11-23 17:46:24
11213,176,3149,2024-02-09 02:32:23
11214,338,915,2025-01-18 22:10:56
11215,807,2986,2024-08-08 16:32:04
11216,409,1670,2023-03-22 13:21:51
11217,859,1116,2024-07-07 13:01:39
11218,414,747,2022-07-19 19:31:10
11219,655,3203,2023-09-30 08:08:21
11220,290,800,2022-08-28 23:48:35
11221,343,4417,2023-05-21 21:22:05
11222,134,1739,2023-10-25 12:13:35
11223,829,1192,2024-09-10 02:15:44
11224,285,4706,2023-07-18 18:01:03
11225,771,4126,2022-11-19 17:35:17
11226,3,1042,2023-09-08 13:23:08
11227,892,1131,2023-06-09 15:58:02
11228,171,3443,2022-09-11 19:56:24
11229,368,1928,2023-06-05 06:55:25
11230,444,944,2024-12-30 23:45:14
11231,695,306,2023-07-25 06:30:52
11232,217,4904,2023-12-28 00:45:47
11233,689,3682,2024-04-26 23:13:45
11234,952,2498,2024-12-06 11:09:20
11235,391,1627,2025-01-11 21:12:11
11236,753,3438,2023-05-25 08:33:15
11237,379,4452,2023-06-20 09:51:01
11238,124,1908,2024-11-03 16:07:26
11239,961,2893,2023-06-10 06:13:07
11240,853,28,2023-12-26 22:47:21
11241,295,1764,2023-12-03 06:25:43
11242,952,4221,2023-09-26 10:24:15
11243,727,4688,2022-11-14 20:42:49
11244,766,2875,2025-04-05 02:34:33
11245,279,4255,2024-11-28 20:35:26
11246,900,821,2023-06-01 11:23:58
11247,45,1932,2023-10-26 22:59:46
11248,563,940,2023-01-22 21:08:11
11249,855,3295,2024-07-24 16:08:24
11250,394,3388,2025-01-16 14:15:36
11251,36,4602,2024-09-13 01:06:07
11252,829,273,2024-10-07 02:36:15
11253,365,3062,2022-08-02 17:09:51
11254,339,153,2023-05-20 04:20:34
11255,260,4500,2025-05-01 07:56:05
11256,57,895,2025-05-15 17:03:56
11257,198,2975,2025-02-23 14:49:40
11258,349,1738,2022-10-19 12:55:40
11259,468,1172,2023-05-09 19:32:48
11260,361,3181,2023-03-28 15:52:29
11261,358,3776,2022-11-21 01:43:56
11262,967,3872,2022-11-16 00:57:22
11263,143,962,2023-06-06 15:56:21
11264,488,1442,2024-10-27 02:35:30
11265,695,3404,2023-10-21 03:01:12
11266,269,4472,2022-07-28 08:23:53
11267,664,848,2023-04-09 00:32:25
11268,889,4125,2023-04-13 15:03:20
11269,950,841,2025-05-06 07:03:21
11270,986,929,2023-03-28 09:04:15
11271,100,513,2025-02-11 19:48:23
11272,337,183,2022-09-13 07:46:52
11273,367,2296,2024-04-02 02:59:12
11274,891,2725,2024-01-18 23:03:11
11275,96,1688,2024-11-13 23:37:59
11276,175,1847,2024-09-06 22:14:41
11277,380,1938,2024-03-02 11:36:10
11278,277,661,2022-11-17 09:13:20
11279,626,1312,2023-03-05 05:39:40
11280,205,4451,2023-06-04 11:25:34
11281,658,4566,2023-07-17 07:56:43
11282,25,1571,2022-07-12 21:56:37
11283,183,3904,2024-09-22 15:59:22
11284,63,807,2024-01-03 10:05:21
11285,977,3522,2024-12-23 16:09:59
11286,352,2197,2022-10-01 17:36:00
11287,234,4291,2025-02-26 13:20:09
11288,705,4333,2024-08-10 08:58:38
11289,338,2764,2024-09-15 05:26:10
11290,249,589,2024-12-19 18:08:16
11291,385,1265,2024-04-28 20:04:22
11292,661,2028,2024-09-22 08:07:08
11293,93,4392,2022-08-22 16:53:43
11294,404,2103,2024-04-06 03:25:23
11295,361,3917,2024-12-22 11:07:46
11296,482,3259,2024-05-31 09:33:05
11297,371,2998,2023-12-13 04:47:44
11298,438,4401,2024-08-19 08:17:25
11299,767,295,2023-12-12 18:25:06
11300,943,1226,2022-07-17 19:24:06
11301,753,3067,2024-11-29 02:48:42
11302,140,2863,2025-01-01 05:29:25
11303,970,1093,2023-02-10 07:39:27
11304,32,3166,2023-03-14 00:08:44
11305,273,3897,2024-01-26 20:57:16
11306,773,3350,2024-01-27 11:32:01
11307,997,4950,2024-02-17 20:57:52
11308,252,3231,2024-05-09 13:24:12
11309,938,1325,2024-05-02 03:53:51
11310,943,219,2023-07-01 21:52:50
11311,787,2702,2022-07-29 21:05:35
11312,370,982,2022-11-08 05:21:58
11313,797,2660,2022-11-22 21:38:27
11314,574,1000,2023-09-20 01:52:43
11315,153,4099,2024-04-12 08:13:10
11316,881,207,2024-04-21 23:54:47
11317,85,4838,2024-06-14 18:49:02
11318,934,2170,2023-04-09 17:04:09
11319,236,628,2023-02-06 13:39:09
11320,667,4222,2024-08-16 06:48:44
11321,412,4089,2022-06-18 09:20:59
11322,92,245,2023-08-14 05:56:59
11323,449,3255,2024-07-25 20:18:42
11324,427,2726,2023-04-07 11:14:54
11325,8,2519,2023-01-28 02:21:35
11326,165,2288,2024-01-04 23:42:31
11327,317,2378,2025-05-07 10:40:10
11328,221,1117,2024-12-29 18:37:25
11329,869,4360,2023-05-02 22:23:29
11330,703,152,2024-07-11 11:00:10
11331,142,728,2024-10-11 02:41:00
11332,626,4020,2022-09-28 16:27:01
11333,182,3564,2022-08-21 10:44:37
11334,431,3693,2023-10-24 13:18:46
11335,99,3205,2022-08-24 02:36:14
11336,606,884,2024-06-05 02:21:26
11337,614,2445,2024-06-16 02:54:09
11338,64,926,2023-04-26 16:55:55
11339,11,985,2022-10-29 19:09:44
11340,386,4175,2025-02-05 19:33:54
11341,58,3919,2022-10-18 04:17:19
11342,247,3053,2023-06-12 13:59:44
11343,157,1023,2022-10-26 23:58:06
11344,442,580,2024-10-30 14:53:40
11345,246,3951,2024-11-15 13:47:23
11346,927,1809,2024-08-15 16:38:47
11347,589,2100,2024-04-13 08:33:52
11348,847,3326,2024-11-15 23:17:53
11349,265,447,2024-02-16 22:27:38
11350,467,3598,2023-03-25 21:59:07
11351,431,1620,2024-09-17 02:20:06
11352,499,252,2024-06-14 15:07:14
11353,351,237,2023-10-04 20:59:00
11354,195,581,2022-12-21 09:03:18
11355,412,479,2023-03-07 22:12:05
11356,689,3775,2022-08-14 18:14:36
11357,985,132,2023-08-13 03:10:13
11358,85,2386,2022-11-30 04:31:34
11359,350,2771,2024-09-16 18:45:13
11360,18,1758,2023-05-01 04:54:30
11361,4,4623,2024-10-11 22:01:24
11362,249,4464,2025-02-27 14:58:28
11363,309,2587,2023-08-23 07:35:44
11364,784,791,2024-06-05 03:47:55
11365,744,4975,2022-08-04 19:56:28
11366,51,2770,2023-09-11 06:42:36
11367,294,895,2025-01-21 19:25:54
11368,198,4378,2024-01-01 14:07:36
11369,269,1751,2022-11-24 12:42:34
11370,653,3707,2024-02-15 22:05:15
11371,285,3867,2022-11-20 01:05:29
11372,583,239,2023-09-15 07:44:17
11373,970,1006,2024-07-18 19:55:38
11374,353,2507,2023-12-06 23:52:31
11375,354,493,2022-12-24 04:35:47
11376,581,38,2023-04-16 00:18:50
11377,471,2116,2022-06-15 03:55:13
11378,980,4457,2024-08-29 09:12:40
11379,879,4060,2024-09-03 13:47:27
11380,5,2095,2022-10-29 16:26:01
11381,772,1676,2024-11-09 04:15:35
11382,610,4591,2025-05-04 13:57:07
11383,925,2562,2024-10-10 23:07:51
11384,80,4257,2025-05-01 18:29:12
11385,987,289,2023-03-27 22:30:11
11386,86,3279,2024-05-24 09:05:20
11387,727,869,2025-03-08 20:38:44
11388,445,964,2023-12-21 20:13:08
11389,638,165,2022-07-31 10:49:34
11390,879,3752,2024-12-20 14:17:35
11391,601,759,2024-03-14 10:58:22
11392,742,3571,2024-07-06 10:43:24
11393,379,4743,2025-05-12 17:01:49
11394,669,183,2024-04-30 12:24:06
11395,168,4547,2025-02-21 11:10:18
11396,309,3183,2024-07-16 16:25:01
11397,109,851,2025-04-27 06:44:06
11398,878,3066,2025-04-06 12:06:24
11399,45,316,2022-10-12 11:28:31
11400,389,3717,2023-08-05 07:52:10
11401,797,4353,2022-07-14 11:05:43
11402,429,1117,2023-02-18 09:42:57
11403,504,4423,2023-08-06 18:00:41
11404,623,4215,2024-06-19 17:19:09
11405,502,3637,2024-01-05 21:35:47
11406,750,4949,2022-08-18 06:36:16
11407,850,3636,2023-02-26 17:09:26
11408,760,2261,2023-01-30 07:08:06
11409,685,1795,2023-07-02 17:44:57
11410,211,3090,2023-12-19 07:51:05
11411,515,620,2025-03-11 06:55:11
11412,866,1440,2024-02-03 13:32:52
11413,451,1516,2023-01-03 16:49:48
11414,196,2362,2025-02-06 12:39:46
11415,788,1919,2024-08-01 18:08:34
11416,617,2436,2022-10-22 00:31:09
11417,989,4566,2024-11-08 02:56:12
11418,995,1412,2022-10-10 04:09:10
11419,481,4486,2024-11-15 01:56:36
11420,318,4067,2025-02-20 07:36:07
11421,701,2103,2023-09-02 06:18:14
11422,140,344,2022-11-25 12:06:16
11423,729,2896,2024-04-06 09:23:31
11424,711,534,2023-08-23 02:15:48
11425,357,3779,2022-08-11 15:06:48
11426,596,4675,2023-01-13 08:49:11
11427,324,454,2023-04-27 20:14:42
11428,135,3308,2024-11-10 16:40:30
11429,461,1408,2024-05-27 04:28:52
11430,607,3790,2024-04-15 21:44:09
11431,685,4706,2024-05-14 14:57:54
11432,31,4573,2023-12-03 14:38:36
11433,275,2025,2024-05-02 11:35:33
11434,38,3465,2025-03-05 17:36:03
11435,641,1974,2025-04-25 04:30:29
11436,445,4603,2023-09-24 23:33:47
11437,636,2429,2025-04-19 17:09:21
11438,538,2508,2022-06-14 09:24:48
11439,377,2401,2023-08-14 06:03:37
11440,201,712,2023-04-18 21:01:22
11441,675,2050,2022-11-11 13:23:19
11442,877,2667,2024-04-17 19:36:28
11443,994,1844,2023-10-30 09:41:48
11444,863,4310,2024-03-13 09:33:16
11445,497,1106,2023-04-10 08:07:49
11446,501,1419,2023-08-12 01:37:11
11447,140,828,2024-08-04 00:56:43
11448,109,2863,2025-05-17 12:11:56
11449,308,486,2023-02-23 00:10:29
11450,116,3444,2023-12-21 09:26:17
11451,308,2772,2024-04-10 12:58:04
11452,863,912,2022-12-12 18:14:25
11453,912,1235,2022-10-09 08:36:05
11454,603,1867,2022-09-24 14:32:14
11455,761,1375,2025-05-09 19:37:39
11456,872,241,2023-01-24 22:27:08
11457,6,3452,2024-11-28 08:16:54
11458,394,1020,2022-11-09 19:50:03
11459,236,1339,2025-05-11 05:33:57
11460,617,1089,2024-12-01 17:17:03
11461,61,3196,2023-06-14 05:13:54
11462,26,3335,2023-10-05 02:09:31
11463,998,4740,2023-08-26 03:08:36
11464,302,2770,2023-07-23 00:23:04
11465,313,632,2023-06-23 07:01:08
11466,775,1381,2024-01-24 06:10:28
11467,349,1204,2023-04-07 01:57:26
11468,803,2778,2024-08-06 18:43:26
11469,433,2463,2022-07-31 04:02:00
11470,702,2837,2023-10-31 19:23:38
11471,340,3874,2024-03-10 15:02:13
11472,199,2985,2024-12-07 07:32:25
11473,784,1814,2022-08-24 19:06:35
11474,400,2654,2024-11-20 08:52:43
11475,867,1041,2024-09-24 21:29:59
11476,848,2543,2024-12-02 03:08:07
11477,73,4539,2023-07-23 03:33:27
11478,655,3201,2024-07-19 05:26:15
11479,56,738,2022-11-14 23:42:21
11480,978,1671,2022-11-18 09:39:43
11481,251,1793,2024-03-02 01:03:53
11482,826,1913,2024-08-24 08:20:59
11483,325,826,2024-01-30 10:56:50
11484,223,3794,2023-10-12 04:59:25
11485,872,4095,2023-02-03 00:30:40
11486,264,256,2022-06-22 16:55:23
11487,985,1805,2024-10-20 23:54:23
11488,439,213,2023-09-26 09:53:44
11489,839,4775,2023-03-13 22:35:05
11490,879,2572,2022-11-17 22:50:00
11491,492,1129,2025-01-05 12:30:43
11492,223,1815,2024-04-26 22:57:58
11493,386,1320,2024-09-23 02:40:41
11494,709,147,2024-04-14 06:41:25
11495,496,927,2023-09-11 14:27:22
11496,93,190,2024-02-08 17:57:56
11497,73,2009,2023-02-08 11:17:11
11498,428,2422,2023-05-22 06:12:46
11499,555,2266,2023-04-24 19:36:05
11500,797,4641,2022-11-30 21:01:44
11501,671,3221,2023-12-17 02:54:27
11502,490,137,2023-01-11 21:16:20
11503,568,1022,2024-04-07 13:16:08
11504,498,3957,2023-05-21 18:01:04
11505,836,1367,2023-06-19 19:18:34
11506,825,3208,2025-05-21 22:41:13
11507,601,4532,2024-10-31 14:41:39
11508,942,2731,2023-08-08 17:52:31
11509,283,1194,2025-01-18 00:18:42
11510,366,1087,2023-12-27 16:55:33
11511,338,4637,2024-07-24 15:26:58
11512,742,2745,2025-05-05 10:30:34
11513,527,315,2024-02-14 04:32:25
11514,563,1401,2024-01-04 03:11:14
11515,410,205,2024-09-06 06:20:31
11516,998,4802,2025-02-26 11:07:20
11517,532,4542,2022-08-09 16:21:00
11518,960,116,2024-11-01 22:23:43
11519,506,4142,2023-07-28 12:10:48
11520,606,4643,2024-06-27 16:04:41
11521,562,541,2023-03-13 05:19:28
11522,929,3453,2024-11-28 14:35:09
11523,59,3938,2022-07-27 04:26:18
11524,791,16,2022-12-13 02:50:34
11525,145,1657,2023-06-29 23:25:13
11526,440,2118,2024-10-10 21:34:32
11527,497,3965,2024-07-15 18:50:38
11528,632,1101,2025-03-28 18:23:46
11529,44,233,2024-09-11 13:21:12
11530,729,3566,2023-07-27 23:55:00
11531,844,1903,2025-03-15 07:29:49
11532,427,4049,2023-04-23 02:28:28
11533,563,3315,2022-10-11 07:54:21
11534,233,3981,2022-11-15 03:00:26
11535,505,362,2023-05-08 05:09:15
11536,8,3326,2023-06-30 18:00:26
11537,45,3376,2023-11-14 08:01:51
11538,688,99,2024-06-16 03:14:13
11539,406,3270,2024-10-09 22:58:56
11540,543,25,2023-03-24 17:10:35
11541,508,3232,2022-07-09 23:22:44
11542,11,2211,2024-12-12 06:39:30
11543,657,660,2023-07-29 18:02:43
11544,271,4484,2025-02-20 11:55:52
11545,39,1308,2023-02-05 15:56:12
11546,733,2564,2024-01-29 17:28:01
11547,841,1103,2024-03-22 15:09:20
11548,933,487,2022-08-31 23:45:27
11549,170,4983,2023-01-11 19:06:42
11550,42,333,2022-10-01 05:30:15
11551,20,4262,2025-01-03 02:07:59
11552,748,1921,2023-05-28 21:05:24
11553,287,15,2023-06-15 19:37:59
11554,843,3884,2023-10-30 01:09:28
11555,775,3377,2022-12-30 05:02:58
11556,916,1978,2023-03-13 03:06:31
11557,872,3703,2022-07-22 16:00:24
11558,86,2635,2024-09-24 12:09:24
11559,962,1875,2022-08-08 18:44:06
11560,453,59,2023-12-23 09:05:48
11561,461,1536,2022-07-06 17:49:35
11562,529,4331,2023-04-08 23:07:10
11563,12,2002,2024-04-15 16:30:10
11564,782,2305,2022-12-31 18:45:32
11565,179,719,2022-12-02 23:08:21
11566,568,1174,2023-09-28 15:47:23
11567,959,85,2024-09-23 14:32:48
11568,882,1017,2024-07-06 09:20:05
11569,158,1121,2022-10-24 02:47:32
11570,606,313,2023-02-07 03:36:49
11571,578,2222,2024-08-04 11:52:59
11572,443,4455,2024-08-28 08:04:03
11573,4,4776,2024-05-08 23:29:00
11574,721,2051,2024-10-03 18:04:07
11575,957,3361,2024-02-12 08:50:32
11576,348,1091,2023-11-26 15:37:28
11577,717,1209,2023-07-23 16:44:40
11578,726,3862,2023-02-05 20:39:59
11579,162,1030,2022-10-05 13:34:42
11580,17,1013,2023-02-05 10:44:33
11581,998,2273,2022-10-21 09:34:33
11582,840,978,2024-01-06 09:40:12
11583,683,1796,2022-09-29 05:15:32
11584,361,642,2024-10-25 13:22:14
11585,168,3970,2024-07-27 17:43:03
11586,778,1348,2024-08-29 08:29:35
11587,875,746,2024-08-30 00:00:06
11588,367,2253,2022-07-08 00:10:54
11589,874,692,2024-08-23 13:48:39
11590,840,264,2022-08-15 02:00:42
11591,443,3811,2025-03-14 13:09:42
11592,403,1573,2024-10-29 01:46:31
11593,764,918,2022-06-26 10:38:16
11594,152,1932,2023-03-14 14:40:36
11595,360,618,2023-03-24 17:35:00
11596,416,1732,2023-02-18 20:47:05
11597,872,1670,2023-06-27 20:48:22
11598,167,141,2024-05-03 13:46:54
11599,515,1879,2025-01-13 05:41:02
11600,461,3971,2024-01-23 22:58:38
11601,423,611,2023-06-20 16:17:44
11602,644,561,2025-03-09 04:30:57
11603,410,167,2022-10-01 11:52:20
11604,765,2231,2023-09-14 08:46:02
11605,554,4656,2024-09-12 08:59:57
11606,689,1376,2023-12-19 01:09:36
11607,579,25,2023-08-03 13:16:31
11608,60,4656,2025-05-15 16:13:05
11609,142,2614,2022-09-30 14:43:01
11610,950,1469,2024-03-25 07:53:37
11611,218,3834,2023-01-13 06:53:58
11612,616,3517,2022-09-24 07:46:29
11613,732,2126,2024-05-31 13:31:58
11614,746,336,2024-01-18 01:10:14
11615,923,509,2023-04-18 05:37:08
11616,514,1543,2023-10-05 04:14:46
11617,60,2825,2024-07-18 07:40:59
11618,586,3102,2023-05-01 15:59:11
11619,681,2347,2023-10-12 04:56:20
11620,975,142,2025-04-30 07:01:14
11621,504,4477,2023-10-08 11:47:44
11622,668,1135,2023-09-12 09:55:23
11623,633,4967,2024-12-28 19:09:29
11624,30,145,2023-09-16 09:42:03
11625,99,63,2023-02-17 18:56:12
11626,847,4863,2023-07-22 02:00:21
11627,991,791,2025-04-25 04:01:42
11628,909,2939,2023-06-28 07:38:17
11629,65,4330,2023-02-13 09:00:33
11630,216,4413,2022-08-18 18:48:58
11631,801,1253,2024-07-08 05:30:10
11632,69,2998,2024-06-18 09:59:36
11633,456,3453,2024-08-31 00:48:26
11634,202,293,2024-03-17 17:43:54
11635,135,1444,2024-02-25 18:55:19
11636,612,3694,2022-07-04 12:35:54
11637,251,3204,2024-01-01 17:49:59
11638,874,3141,2024-04-20 20:21:43
11639,335,1337,2025-01-08 00:49:12
11640,186,3808,2024-05-21 18:24:03
11641,236,3819,2023-12-05 03:20:45
11642,779,4673,2023-03-31 15:29:15
11643,766,3059,2023-10-02 19:45:18
11644,169,4119,2024-10-14 15:05:54
11645,563,1155,2022-08-15 12:29:43
11646,777,2810,2022-12-11 01:05:36
11647,591,4788,2023-04-12 13:56:29
11648,599,808,2022-11-27 08:41:01
11649,957,4111,2023-11-22 19:44:19
11650,696,2148,2023-12-08 16:35:43
11651,601,4388,2025-03-28 09:03:24
11652,256,1924,2025-04-19 11:33:49
11653,134,4278,2024-03-02 19:52:35
11654,729,4621,2023-02-27 08:05:21
11655,925,1703,2024-09-02 15:08:07
11656,394,559,2023-09-03 17:27:57
11657,4,4264,2024-06-24 01:21:35
11658,3,4846,2024-04-11 15:33:18
11659,303,4339,2023-08-18 21:21:57
11660,947,3065,2024-12-04 08:27:25
11661,315,2223,2024-12-27 22:51:27
11662,859,7,2024-04-29 20:04:30
11663,899,2082,2023-02-13 02:55:34
11664,529,4557,2024-12-12 17:16:06
11665,517,145,2022-09-13 15:14:01
11666,624,593,2023-01-03 16:59:56
11667,261,2898,2025-05-28 04:44:34
11668,265,440,2022-11-28 17:56:45
11669,887,4478,2023-12-07 19:03:10
11670,399,2146,2024-01-25 19:21:52
11671,456,2149,2022-09-23 19:54:24
11672,309,1194,2025-04-24 08:44:52
11673,806,403,2025-05-15 16:01:27
11674,967,1306,2024-07-27 10:55:04
11675,194,3831,2023-09-20 19:16:34
11676,136,918,2024-03-23 03:50:36
11677,930,2859,2022-11-13 08:29:31
11678,725,190,2024-03-14 11:58:29
11679,296,1724,2023-06-01 00:58:38
11680,55,2005,2024-02-03 15:18:45
11681,967,1869,2025-04-26 13:34:14
11682,425,3217,2023-02-25 05:06:40
11683,352,4529,2024-02-08 08:09:37
11684,631,235,2023-07-22 08:11:34
11685,442,3315,2023-01-04 16:15:56
11686,135,4264,2022-11-26 15:34:07
11687,945,929,2023-09-24 06:11:15
11688,716,3807,2024-11-13 22:02:24
11689,12,1662,2025-03-03 13:19:11
11690,405,3938,2022-06-19 08:57:04
11691,886,4967,2023-12-10 19:28:46
11692,69,2319,2022-12-09 03:53:10
11693,879,3269,2022-10-23 11:15:11
11694,219,1397,2024-09-13 04:48:43
11695,42,1818,2024-07-14 12:03:02
11696,202,3960,2024-01-10 18:20:11
11697,502,1941,2024-04-26 10:45:40
11698,848,4390,2023-11-01 04:28:17
11699,60,3018,2022-07-11 09:41:55
11700,452,2875,2023-09-18 10:21:07
11701,27,1297,2023-05-29 18:14:03
11702,257,4274,2022-12-04 18:55:00
11703,235,1305,2025-06-05 16:36:35
11704,79,4273,2023-07-24 07:17:51
11705,651,1794,2024-05-31 23:26:21
11706,801,4775,2024-09-25 20:36:33
11707,103,3668,2024-12-30 17:01:14
11708,675,3389,2024-11-19 18:27:15
11709,345,3053,2023-10-02 01:39:11
11710,747,598,2023-04-29 12:57:31
11711,935,193,2023-10-06 04:22:32
11712,189,157,2024-08-31 18:19:30
11713,658,2557,2023-11-28 09:10:51
11714,264,3021,2022-06-25 15:31:00
11715,891,2452,2022-08-30 15:19:48
11716,699,3413,2023-09-05 01:51:57
11717,936,3798,2023-06-11 10:57:01
11718,714,269,2024-02-21 02:43:35
11719,526,4436,2024-10-03 19:01:53
11720,563,2650,2023-01-20 09:54:34
11721,244,1745,2024-01-08 07:48:29
11722,38,1522,2024-02-23 20:03:13
11723,987,4935,2025-02-17 09:29:14
11724,942,203,2022-09-16 18:51:30
11725,927,4763,2023-02-13 04:10:57
11726,552,3060,2023-06-20 02:11:23
11727,316,2376,2024-05-09 14:19:45
11728,294,3082,2024-01-10 11:18:40
11729,474,562,2025-04-22 16:35:01
11730,807,123,2024-02-18 01:50:19
11731,576,1006,2024-03-02 19:41:10
11732,475,2213,2022-08-03 19:41:42
11733,446,3637,2023-12-09 06:27:39
11734,189,4987,2023-03-11 21:50:44
11735,17,3942,2023-10-28 15:23:43
11736,884,4074,2023-09-07 00:59:28
11737,855,338,2024-07-22 11:59:38
11738,936,3329,2022-06-17 00:33:26
11739,449,2416,2022-10-30 10:34:21
11740,508,3484,2022-12-28 21:00:47
11741,757,4822,2023-04-10 01:56:29
11742,450,11,2024-07-20 14:06:35
11743,89,992,2025-04-04 09:55:35
11744,46,1724,2025-05-14 22:58:43
11745,494,1901,2022-06-27 18:58:49
11746,348,1036,2022-10-02 04:13:01
11747,457,491,2022-10-17 19:03:44
11748,852,4125,2023-11-17 13:47:54
11749,603,2367,2023-09-03 02:09:07
11750,770,3942,2023-11-14 21:10:39
11751,966,322,2022-08-11 23:59:35
11752,325,1517,2024-09-08 21:19:17
11753,983,4987,2022-07-28 01:15:08
11754,328,1668,2023-10-17 22:18:54
11755,509,1590,2022-09-14 07:30:01
11756,774,645,2023-12-06 09:24:59
11757,8,1892,2023-11-26 08:32:43
11758,711,4130,2022-08-21 06:26:21
11759,891,4563,2022-09-19 03:53:53
11760,352,30,2023-09-22 07:14:27
11761,452,4018,2022-10-22 09:55:13
11762,865,4907,2025-05-30 17:33:07
11763,588,4473,2022-06-29 04:36:16
11764,737,4683,2023-02-22 11:24:29
11765,885,3053,2024-01-19 19:29:02
11766,23,4828,2023-02-22 14:03:22
11767,2,2459,2024-02-23 13:13:47
11768,724,3894,2023-05-19 06:16:53
11769,967,4396,2023-05-13 14:21:51
11770,691,783,2023-03-09 03:40:59
