id_pagamento,id_usuario,valor,data_pagamento
10470,321,19.9,2025-06-10
10471,222,19.9,2024-12-22
10472,430,19.9,2022-07-17
10473,517,39.9,2022-12-30
10474,807,39.9,2023-01-11
10475,247,39.9,2024-03-07
10476,639,39.9,2024-12-25
10477,802,39.9,2022-11-14
10478,677,29.9,2023-01-05
10479,652,19.9,2023-03-17
10480,592,29.9,2023-03-28
10481,547,19.9,2023-11-10
10482,546,39.9,2022-09-25
10483,157,29.9,2025-03-08
10484,11,39.9,2024-11-09
10485,941,19.9,2023-04-29
10486,332,39.9,2025-01-08
10487,674,29.9,2024-09-11
10488,926,39.9,2024-09-06
10489,690,29.9,2024-06-27
10490,330,39.9,2022-08-04
10491,981,19.9,2022-11-11
10492,199,19.9,2025-03-13
10493,634,39.9,2024-03-02
10494,211,39.9,2022-11-27
10495,926,19.9,2022-09-26
10496,240,29.9,2024-07-29
10497,206,19.9,2023-06-03
10498,223,29.9,2024-06-26
10499,559,29.9,2025-02-24
10500,567,19.9,2023-02-06
10501,777,29.9,2025-04-16
10502,560,19.9,2025-04-19
10503,342,29.9,2023-12-10
10504,50,39.9,2022-10-09
10505,621,19.9,2024-06-01
10506,5,19.9,2022-10-07
10507,788,29.9,2023-07-07
10508,184,19.9,2022-11-17
10509,932,39.9,2022-10-17
10510,299,29.9,2022-07-14
10511,188,29.9,2023-11-28
10512,728,39.9,2022-07-09
10513,783,19.9,2023-05-05
10514,271,29.9,2022-12-19
10515,247,19.9,2024-09-08
10516,879,19.9,2023-03-03
10517,143,29.9,2024-04-01
10518,703,19.9,2022-11-14
10519,436,29.9,2022-07-01
10520,894,39.9,2023-12-15
10521,635,39.9,2022-10-28
10522,746,19.9,2023-04-09
10523,274,39.9,2023-01-03
10524,226,39.9,2023-12-06
10525,334,29.9,2024-07-10
10526,335,29.9,2022-07-31
10527,918,19.9,2024-05-16
10528,521,19.9,2024-07-31
10529,292,39.9,2025-04-18
10530,53,19.9,2023-08-31
10531,322,39.9,2024-01-09
10532,909,19.9,2023-08-17
10533,532,19.9,2023-05-06
10534,110,29.9,2024-06-30
10535,210,29.9,2023-10-04
10536,967,29.9,2022-11-08
10537,717,19.9,2024-02-04
10538,984,39.9,2022-07-30
10539,956,19.9,2025-03-11
10540,99,29.9,2023-09-28
10541,254,29.9,2023-04-23
10542,798,29.9,2022-08-30
10543,558,29.9,2024-07-27
10544,330,39.9,2024-01-03
10545,773,29.9,2024-02-08
10546,740,19.9,2023-03-26
10547,662,39.9,2023-05-29
10548,278,39.9,2024-06-03
10549,748,19.9,2023-04-03
10550,447,19.9,2024-10-08
10551,137,29.9,2024-08-07
10552,263,19.9,2023-12-12
10553,758,19.9,2022-09-26
10554,942,39.9,2023-09-20
10555,993,19.9,2023-05-11
10556,693,39.9,2025-06-02
10557,300,19.9,2025-01-04
10558,866,29.9,2023-05-02
10559,946,39.9,2024-10-09
10560,233,39.9,2024-04-10
10561,698,19.9,2022-11-19
10562,827,39.9,2024-07-23
10563,889,29.9,2022-10-17
10564,210,29.9,2023-10-04
10565,973,29.9,2023-05-08
10566,152,39.9,2022-10-26
10567,728,29.9,2024-11-10
10568,245,39.9,2023-07-18
10569,116,29.9,2025-06-06
10570,927,19.9,2022-06-27
10571,54,19.9,2022-08-01
10572,21,19.9,2023-03-10
10573,101,29.9,2024-12-18
10574,698,39.9,2024-06-12
10575,18,29.9,2022-12-01
10576,553,29.9,2022-06-27
10577,720,29.9,2024-05-08
10578,764,29.9,2022-11-03
10579,80,29.9,2025-04-29
10580,415,39.9,2024-01-31
10581,831,19.9,2024-12-27
10582,740,29.9,2023-10-17
10583,977,19.9,2023-10-13
10584,165,39.9,2024-04-13
10585,940,19.9,2024-01-24
10586,897,29.9,2024-10-03
10587,686,19.9,2024-05-10
10588,585,39.9,2024-12-05
10589,295,19.9,2025-06-11
10590,373,39.9,2025-02-19
10591,150,29.9,2023-02-25
10592,453,19.9,2023-11-22
10593,969,19.9,2024-06-23
10594,693,39.9,2025-03-19
10595,582,39.9,2024-10-04
10596,827,39.9,2023-06-27
10597,947,29.9,2023-12-21
10598,76,19.9,2024-12-05
10599,490,29.9,2023-03-15
10600,691,19.9,2023-08-27
10601,853,29.9,2022-06-13
10602,503,19.9,2023-03-26
10603,44,19.9,2022-07-03
10604,74,19.9,2024-09-23
10605,722,29.9,2024-02-22
10606,804,19.9,2023-11-15
10607,795,39.9,2025-03-11
10608,754,29.9,2024-04-27
10609,963,39.9,2024-06-23
10610,936,19.9,2023-06-15
10611,501,19.9,2022-10-12
10612,43,19.9,2024-01-12
10613,345,39.9,2023-12-10
10614,22,39.9,2023-09-26
10615,821,29.9,2023-07-03
10616,487,19.9,2022-12-16
10617,277,19.9,2023-09-13
10618,879,19.9,2022-09-08
10619,611,39.9,2022-07-29
10620,295,29.9,2024-01-19
10621,739,19.9,2024-10-14
10622,639,19.9,2024-09-21
10623,329,39.9,2024-06-08
10624,362,39.9,2022-09-09
10625,586,39.9,2022-10-29
10626,688,39.9,2024-03-26
10627,692,19.9,2024-03-19
10628,608,29.9,2023-05-16
10629,81,29.9,2024-12-27
10630,255,19.9,2022-10-20
10631,980,29.9,2024-02-12
10632,933,39.9,2024-05-24
10633,569,39.9,2023-10-14
10634,912,29.9,2024-09-21
10635,508,39.9,2024-12-29
10636,792,19.9,2025-06-05
10637,591,19.9,2022-07-15
10638,348,39.9,2023-05-27
10639,257,29.9,2024-05-25
10640,3,29.9,2023-06-17
10641,619,29.9,2022-08-20
10642,126,19.9,2023-11-18
10643,351,39.9,2022-12-20
10644,504,19.9,2023-08-08
10645,92,29.9,2023-04-02
10646,954,39.9,2023-11-24
10647,749,29.9,2025-01-10
10648,200,19.9,2023-09-08
10649,876,39.9,2022-11-29
10650,497,39.9,2024-07-01
10651,451,19.9,2025-01-25
10652,914,29.9,2024-12-28
10653,481,19.9,2025-01-28
10654,236,19.9,2024-01-09
10655,479,29.9,2022-10-13
10656,617,29.9,2023-07-07
10657,105,39.9,2023-04-21
10658,353,39.9,2024-01-31
10659,227,39.9,2024-01-08
10660,923,29.9,2023-07-24
10661,216,39.9,2024-06-02
10662,760,19.9,2025-04-11
10663,468,19.9,2022-12-18
10664,792,19.9,2023-06-26
10665,688,39.9,2023-02-04
10666,194,29.9,2024-09-11
10667,310,39.9,2022-12-21
10668,255,39.9,2025-05-18
10669,454,29.9,2023-03-11
10670,996,39.9,2023-06-25
10671,507,19.9,2023-12-21
10672,363,39.9,2023-02-08
10673,181,29.9,2024-02-08
10674,405,29.9,2024-05-20
10675,797,29.9,2023-05-31
10676,926,19.9,2023-06-30
10677,680,39.9,2024-04-22
10678,633,29.9,2024-07-31
10679,577,19.9,2024-01-26
10680,592,19.9,2024-02-18
10681,686,29.9,2023-01-17
10682,388,19.9,2025-02-18
10683,872,29.9,2023-07-14
10684,63,39.9,2022-09-29
10685,403,19.9,2024-04-10
10686,977,29.9,2024-05-07
10687,548,39.9,2023-01-15
10688,355,39.9,2025-02-17
10689,377,29.9,2023-07-30
10690,507,39.9,2022-08-10
10691,972,29.9,2024-09-26
10692,391,19.9,2022-10-20
10693,572,19.9,2023-05-19
10694,563,19.9,2023-12-25
10695,206,29.9,2023-10-09
10696,615,29.9,2022-10-23
10697,98,29.9,2023-06-05
10698,412,19.9,2024-12-29
10699,92,39.9,2024-07-28
10700,963,19.9,2023-12-23
10701,123,39.9,2023-08-22
10702,781,19.9,2023-04-03
10703,954,39.9,2024-12-16
10704,726,19.9,2025-03-31
10705,768,19.9,2022-12-17
10706,784,29.9,2023-05-06
10707,544,29.9,2024-05-29
10708,872,39.9,2022-07-16
10709,19,39.9,2025-03-19
10710,22,39.9,2025-05-08
10711,236,39.9,2023-12-11
10712,929,39.9,2024-06-03
10713,754,19.9,2024-08-30
10714,972,39.9,2024-09-10
10715,573,19.9,2022-09-07
10716,324,19.9,2024-11-20
10717,623,39.9,2023-09-06
10718,940,29.9,2023-01-17
10719,234,19.9,2023-08-25
10720,433,29.9,2023-05-19
10721,693,29.9,2023-07-13
10722,522,29.9,2023-07-11
10723,841,39.9,2024-05-04
10724,269,29.9,2024-02-16
10725,327,39.9,2025-04-15
10726,358,29.9,2022-10-29
10727,21,39.9,2023-01-28
10728,323,39.9,2023-10-24
10729,661,39.9,2024-09-07
10730,503,19.9,2025-04-28
10731,621,19.9,2024-07-23
10732,389,39.9,2023-01-09
10733,234,39.9,2025-02-01
10734,922,29.9,2023-11-30
10735,314,19.9,2023-08-23
10736,4,39.9,2025-05-08
10737,784,19.9,2022-07-06
10738,624,19.9,2025-04-22
10739,975,19.9,2023-01-20
10740,313,29.9,2024-07-12
10741,62,29.9,2022-07-07
10742,87,29.9,2024-08-04
10743,593,19.9,2024-10-21
10744,53,29.9,2023-06-25
10745,613,39.9,2022-09-03
10746,439,19.9,2022-09-29
10747,305,39.9,2024-09-06
10748,717,19.9,2025-02-13
10749,730,19.9,2024-08-03
10750,260,39.9,2023-01-01
10751,973,19.9,2024-11-13
10752,83,19.9,2024-09-20
10753,161,19.9,2024-09-29
10754,526,29.9,2024-07-20
10755,650,19.9,2025-04-05
10756,963,39.9,2024-10-15
10757,553,19.9,2022-10-08
10758,920,19.9,2024-01-07
10759,454,29.9,2024-09-09
10760,684,39.9,2024-06-28
10761,765,19.9,2022-07-29
10762,842,29.9,2024-04-24
10763,838,29.9,2022-11-28
10764,926,29.9,2024-01-16
10765,329,29.9,2023-02-12
10766,744,39.9,2023-05-04
10767,503,29.9,2025-01-29
10768,546,19.9,2024-05-14
10769,279,19.9,2022-10-10
10770,726,19.9,2025-01-21
10771,793,39.9,2025-03-16
10772,70,29.9,2023-03-05
10773,39,29.9,2022-11-02
10774,676,29.9,2024-07-19
10775,862,29.9,2023-12-08
10776,880,29.9,2025-01-28
10777,787,29.9,2023-03-18
10778,841,39.9,2022-09-27
10779,413,39.9,2023-07-25
10780,256,29.9,2023-05-14
10781,170,19.9,2024-07-25
10782,270,29.9,2025-03-10
10783,629,19.9,2024-06-03
10784,704,39.9,2024-09-15
10785,952,29.9,2023-07-20
10786,546,39.9,2022-09-07
10787,664,39.9,2025-06-07
10788,70,29.9,2024-12-03
10789,127,39.9,2024-06-03
10790,59,19.9,2022-10-08
10791,264,29.9,2025-01-15
10792,425,19.9,2025-01-11
10793,889,39.9,2022-08-26
10794,529,19.9,2022-09-15
10795,84,29.9,2025-06-08
10796,663,29.9,2025-02-18
10797,641,19.9,2022-12-28
10798,377,19.9,2023-12-18
10799,907,39.9,2023-02-08
10800,449,19.9,2022-12-20
10801,432,29.9,2023-04-29
10802,502,19.9,2025-03-14
10803,594,29.9,2025-04-24
10804,975,29.9,2022-07-24
10805,536,39.9,2024-11-20
10806,2,19.9,2024-07-20
10807,613,29.9,2023-03-16
10808,361,29.9,2022-12-09
10809,944,19.9,2023-03-13
10810,955,19.9,2025-03-12
10811,688,39.9,2024-09-15
10812,821,39.9,2023-04-23
10813,313,39.9,2022-11-04
10814,644,39.9,2024-08-19
10815,671,29.9,2022-07-09
10816,671,19.9,2022-12-08
10817,587,29.9,2023-06-13
10818,248,29.9,2024-06-29
10819,957,39.9,2023-01-08
10820,150,39.9,2025-01-25
10821,353,39.9,2022-08-08
10822,288,19.9,2025-04-16
10823,633,39.9,2023-04-13
10824,839,19.9,2024-03-07
10825,4,29.9,2022-12-14
10826,879,39.9,2024-01-17
10827,11,29.9,2023-10-05
10828,615,19.9,2024-05-09
10829,407,19.9,2023-08-04
10830,65,19.9,2025-02-13
10831,165,29.9,2022-11-24
10832,71,29.9,2024-07-18
10833,569,39.9,2023-07-14
10834,788,29.9,2024-10-20
10835,340,29.9,2022-09-05
10836,869,39.9,2023-09-29
10837,182,39.9,2022-11-10
10838,805,29.9,2025-02-27
10839,584,19.9,2024-03-28
10840,321,29.9,2024-08-14
10841,943,39.9,2023-03-26
10842,65,29.9,2023-01-20
10843,171,29.9,2022-10-30
10844,135,29.9,2023-01-22
10845,543,39.9,2023-05-16
10846,364,19.9,2022-12-08
10847,115,29.9,2022-12-21
10848,645,29.9,2024-01-17
10849,531,19.9,2024-05-25
10850,703,29.9,2024-04-07
10851,551,19.9,2024-04-16
10852,345,19.9,2023-05-27
10853,842,19.9,2023-01-29
10854,399,39.9,2022-10-01
10855,540,39.9,2022-11-29
10856,501,39.9,2024-08-12
10857,171,19.9,2023-12-13
10858,803,19.9,2025-04-04
10859,452,19.9,2024-02-10
10860,492,39.9,2025-03-14
10861,175,19.9,2025-03-22
10862,198,29.9,2023-05-22
10863,421,29.9,2023-01-08
10864,763,39.9,2023-02-28
10865,239,39.9,2022-12-08
10866,697,39.9,2023-09-26
10867,952,39.9,2024-09-15
10868,997,19.9,2022-11-13
10869,803,39.9,2025-03-11
10870,71,19.9,2025-02-01
10871,504,29.9,2024-07-18
10872,522,39.9,2022-11-11
10873,760,29.9,2022-09-20
10874,194,29.9,2024-09-03
10875,892,39.9,2023-06-19
10876,332,29.9,2024-01-14
10877,898,29.9,2024-11-12
10878,269,39.9,2023-06-21
10879,960,19.9,2024-09-04
10880,225,39.9,2024-02-14
10881,76,29.9,2024-02-21
10882,619,39.9,2023-11-02
10883,474,39.9,2023-06-22
10884,149,39.9,2023-12-30
10885,479,29.9,2025-01-11
10886,158,39.9,2022-08-27
10887,552,29.9,2023-01-31
10888,317,19.9,2024-01-05
10889,275,39.9,2023-08-13
10890,950,19.9,2024-09-12
10891,121,39.9,2024-02-03
10892,743,19.9,2023-03-17
10893,182,29.9,2023-02-27
10894,240,39.9,2024-01-14
10895,235,39.9,2024-03-29
10896,81,39.9,2023-07-11
10897,392,19.9,2023-09-25
10898,335,39.9,2024-04-06
10899,545,29.9,2025-06-12
10900,393,19.9,2023-06-09
10901,79,39.9,2022-08-26
10902,342,39.9,2024-03-31
10903,614,29.9,2023-12-06
10904,435,19.9,2022-11-05
10905,893,29.9,2023-11-28
10906,852,29.9,2023-10-01
10907,313,29.9,2023-06-02
10908,317,19.9,2024-06-02
10909,638,39.9,2025-02-17
10910,366,19.9,2023-08-07
10911,767,29.9,2022-10-31
10912,504,29.9,2022-12-09
10913,154,29.9,2022-07-12
10914,6,29.9,2024-12-02
10915,199,29.9,2023-07-14
10916,304,19.9,2022-09-14
10917,437,19.9,2024-05-23
10918,421,39.9,2023-09-09
10919,412,29.9,2025-04-06
10920,485,29.9,2025-05-06
10921,923,19.9,2024-06-11
10922,747,19.9,2023-08-22
10923,815,39.9,2023-12-14
10924,166,29.9,2022-11-25
10925,318,19.9,2023-06-25
10926,760,19.9,2025-03-15
10927,964,29.9,2022-07-17
10928,284,29.9,2023-06-30
10929,986,29.9,2023-02-11
10930,394,39.9,2025-03-06
10931,737,29.9,2023-04-09
10932,156,19.9,2023-11-04
10933,264,39.9,2024-03-10
10934,927,19.9,2025-01-19
10935,88,29.9,2024-03-26
10936,376,29.9,2023-06-12
10937,426,19.9,2024-11-23
10938,968,19.9,2024-03-06
10939,939,19.9,2023-12-17
10940,521,39.9,2024-03-28
10941,269,39.9,2024-10-11
10942,317,29.9,2023-05-04
10943,755,29.9,2023-10-19
10944,432,29.9,2025-05-25
10945,359,19.9,2024-10-18
10946,985,29.9,2023-09-05
10947,782,39.9,2024-06-15
10948,700,29.9,2024-03-25
10949,358,19.9,2023-04-26
10950,546,29.9,2024-04-06
10951,569,29.9,2025-05-02
10952,523,39.9,2023-08-20
10953,858,39.9,2024-10-20
10954,559,19.9,2024-04-24
10955,758,29.9,2022-10-15
10956,550,19.9,2023-02-23
10957,291,29.9,2023-12-27
10958,22,29.9,2024-10-17
10959,968,29.9,2024-04-10
10960,249,29.9,2022-12-06
10961,409,29.9,2023-10-05
10962,596,29.9,2024-11-09
10963,650,29.9,2023-04-19
10964,149,29.9,2024-07-11
10965,455,29.9,2023-03-08
10966,301,39.9,2024-12-15
10967,871,39.9,2023-10-17
10968,939,39.9,2025-04-13
10969,35,39.9,2024-12-17
10970,43,19.9,2025-03-06
10971,887,39.9,2023-09-27
10972,836,39.9,2022-11-09
10973,140,19.9,2024-03-22
10974,720,29.9,2024-04-22
10975,613,39.9,2025-02-15
10976,183,19.9,2024-02-14
10977,321,19.9,2025-03-20
10978,184,29.9,2023-02-02
10979,400,19.9,2024-12-20
10980,851,29.9,2022-09-08
10981,251,29.9,2024-07-10
10982,180,19.9,2022-07-05
10983,333,19.9,2024-08-01
10984,627,39.9,2023-01-31
10985,692,39.9,2023-06-14
10986,480,39.9,2022-06-27
10987,247,19.9,2022-09-19
10988,327,39.9,2025-03-07
10989,352,19.9,2022-07-09
10990,116,19.9,2023-02-07
10991,112,39.9,2025-06-09
10992,272,39.9,2024-09-12
10993,413,39.9,2024-03-04
10994,3,29.9,2024-03-07
10995,217,39.9,2022-07-02
10996,989,19.9,2024-07-11
10997,548,39.9,2025-05-14
10998,538,19.9,2022-06-21
10999,742,19.9,2022-10-07
11000,296,39.9,2025-04-17
11001,359,39.9,2022-12-24
11002,829,19.9,2023-02-25
11003,21,19.9,2023-06-30
11004,930,39.9,2024-02-10
11005,98,29.9,2024-04-08
11006,961,19.9,2023-03-09
11007,369,19.9,2025-05-30
11008,992,29.9,2023-10-13
11009,435,39.9,2023-05-16
11010,830,29.9,2024-10-28
11011,700,29.9,2024-01-11
11012,466,19.9,2024-02-21
11013,233,19.9,2022-06-27
11014,1,19.9,2024-12-16
11015,432,19.9,2024-09-01
11016,754,19.9,2024-11-30
11017,523,19.9,2024-08-08
11018,907,19.9,2022-10-11
11019,431,39.9,2024-04-02
11020,954,29.9,2024-06-05
11021,613,19.9,2022-07-02
11022,608,19.9,2022-12-10
11023,532,39.9,2024-07-05
11024,563,19.9,2024-04-06
11025,819,39.9,2025-04-01
11026,722,29.9,2024-12-17
11027,446,29.9,2025-05-09
11028,550,19.9,2022-10-15
11029,467,19.9,2025-06-05
11030,339,39.9,2024-11-20
11031,247,39.9,2023-04-01
11032,923,19.9,2023-12-30
11033,465,19.9,2024-05-14
11034,238,39.9,2022-09-07
11035,755,19.9,2024-11-10
11036,184,29.9,2024-04-12
11037,766,19.9,2024-06-30
11038,664,29.9,2023-12-16
11039,631,29.9,2022-11-01
11040,487,39.9,2023-03-08
11041,359,19.9,2024-07-11
11042,997,39.9,2025-04-27
11043,108,39.9,2025-01-31
11044,161,29.9,2023-05-23
11045,400,39.9,2022-07-25
11046,26,39.9,2025-03-23
11047,419,39.9,2023-04-11
11048,514,19.9,2023-06-27
11049,581,19.9,2025-05-06
11050,123,29.9,2023-04-03
11051,400,19.9,2024-09-19
11052,203,19.9,2024-11-12
11053,546,29.9,2023-11-12
11054,36,39.9,2023-03-25
11055,161,29.9,2023-04-01
11056,475,39.9,2023-08-30
11057,590,29.9,2024-11-18
11058,485,39.9,2024-12-31
11059,593,39.9,2024-06-16
11060,409,39.9,2024-02-22
11061,873,29.9,2022-11-19
11062,272,29.9,2025-01-22
11063,471,39.9,2024-11-19
11064,501,19.9,2025-04-28
11065,830,19.9,2024-06-29
11066,609,29.9,2025-01-29
11067,409,39.9,2022-10-25
11068,758,19.9,2025-04-04
11069,788,29.9,2023-07-29
11070,889,39.9,2024-05-24
11071,674,39.9,2025-04-13
11072,198,39.9,2022-08-15
11073,66,29.9,2024-05-25
11074,602,19.9,2023-03-08
11075,758,29.9,2024-04-08
11076,947,39.9,2023-06-03
11077,186,29.9,2023-06-05
11078,149,39.9,2025-03-17
11079,903,29.9,2024-09-03
11080,174,19.9,2023-02-10
11081,231,19.9,2024-01-13
11082,596,29.9,2025-05-10
11083,766,19.9,2022-10-17
11084,138,39.9,2024-09-10
11085,205,29.9,2022-09-25
11086,768,29.9,2023-08-07
11087,634,19.9,2022-12-04
11088,25,19.9,2024-09-28
11089,653,39.9,2023-12-09
11090,976,19.9,2023-12-13
11091,756,29.9,2022-08-19
11092,955,39.9,2024-04-08
11093,517,39.9,2025-03-16
11094,546,39.9,2023-02-04
11095,286,29.9,2022-06-22
11096,75,39.9,2024-10-29
11097,167,19.9,2025-01-26
11098,666,39.9,2023-03-06
11099,156,19.9,2024-12-22
11100,217,39.9,2024-08-09
11101,404,19.9,2024-11-06
11102,58,19.9,2023-07-13
11103,264,19.9,2023-11-26
11104,978,29.9,2022-06-24
11105,866,19.9,2023-05-26
11106,460,19.9,2024-10-24
11107,934,29.9,2025-03-30
11108,727,29.9,2023-06-23
11109,485,19.9,2024-09-05
11110,636,19.9,2025-02-20
11111,988,39.9,2025-06-06
11112,726,39.9,2023-03-03
11113,16,39.9,2024-05-15
11114,394,19.9,2023-10-19
11115,815,39.9,2023-04-19
11116,658,19.9,2024-01-13
11117,350,39.9,2023-11-17
11118,456,39.9,2022-11-11
11119,915,39.9,2024-07-21
11120,968,39.9,2023-03-15
11121,49,39.9,2022-09-19
11122,896,19.9,2022-10-16
11123,946,29.9,2022-08-22
11124,791,39.9,2025-01-19
11125,914,29.9,2023-02-22
11126,570,29.9,2025-01-06
11127,266,39.9,2023-03-11
11128,678,39.9,2023-04-10
11129,129,39.9,2024-03-31
11130,257,29.9,2023-06-19
11131,318,39.9,2023-10-25
11132,992,39.9,2024-07-28
11133,762,19.9,2022-12-21
11134,328,29.9,2023-07-25
11135,395,29.9,2024-02-25
11136,455,39.9,2022-08-11
11137,774,29.9,2023-02-15
11138,714,29.9,2025-04-05
11139,930,29.9,2023-07-22
11140,834,19.9,2025-04-04
11141,270,19.9,2023-06-08
11142,427,29.9,2022-07-22
11143,831,19.9,2023-07-19
11144,789,39.9,2023-01-01
11145,968,39.9,2023-04-25
11146,42,19.9,2024-02-24
11147,675,29.9,2022-07-13
11148,747,39.9,2023-12-20
11149,901,39.9,2022-12-08
11150,784,29.9,2024-07-14
11151,284,19.9,2023-05-20
11152,759,39.9,2023-08-28
11153,722,19.9,2024-12-30
11154,175,19.9,2024-01-09
11155,444,39.9,2022-10-04
11156,563,19.9,2023-01-22
11157,115,19.9,2022-12-29
11158,923,29.9,2023-11-28
11159,858,29.9,2022-11-09
11160,212,29.9,2022-12-07
11161,272,29.9,2024-09-13
11162,582,29.9,2024-10-29
11163,459,29.9,2023-02-25
11164,11,39.9,2022-11-28
11165,752,29.9,2022-11-17
11166,860,19.9,2022-12-08
11167,566,39.9,2025-03-18
11168,511,19.9,2023-11-13
11169,318,29.9,2023-04-26
11170,761,19.9,2025-02-18
11171,932,29.9,2023-02-18
11172,374,39.9,2024-09-14
11173,985,39.9,2023-10-07
11174,290,29.9,2024-04-24
11175,46,39.9,2022-11-21
11176,584,19.9,2023-01-11
11177,127,19.9,2025-01-06
11178,702,29.9,2022-08-27
11179,165,39.9,2025-02-09
11180,336,29.9,2023-01-11
11181,702,39.9,2023-08-11
11182,380,29.9,2025-05-26
11183,539,39.9,2023-05-21
11184,357,29.9,2025-02-05
11185,769,39.9,2023-03-22
11186,914,19.9,2022-07-16
11187,962,29.9,2024-01-08
11188,234,29.9,2023-09-14
11189,711,29.9,2022-09-16
11190,436,29.9,2025-05-09
11191,96,19.9,2024-02-17
11192,62,39.9,2024-10-31
11193,975,19.9,2025-04-05
11194,618,19.9,2022-06-13
11195,603,29.9,2023-11-22
11196,43,29.9,2022-11-07
11197,341,19.9,2022-09-19
11198,148,19.9,2024-10-30
11199,330,29.9,2023-03-02
11200,253,19.9,2023-02-13
11201,479,39.9,2022-09-29
11202,68,39.9,2025-04-09
11203,484,19.9,2025-06-09
11204,297,29.9,2024-10-21
11205,193,19.9,2022-07-01
11206,266,19.9,2024-06-23
11207,139,29.9,2022-11-02
11208,461,19.9,2024-10-05
11209,844,19.9,2024-11-06
11210,977,29.9,2024-04-18
11211,96,19.9,2023-01-23
11212,51,29.9,2022-09-08
11213,807,19.9,2024-02-17
11214,159,29.9,2025-02-11
11215,914,39.9,2024-10-18
11216,320,29.9,2022-10-25
11217,251,29.9,2024-06-13
11218,309,19.9,2024-03-28
11219,25,19.9,2023-11-07
11220,176,19.9,2024-10-16
11221,743,19.9,2022-11-06
11222,166,39.9,2023-05-13
11223,883,39.9,2024-12-22
11224,535,39.9,2023-05-16
11225,608,39.9,2022-11-29
11226,355,29.9,2023-06-14
11227,992,19.9,2025-01-30
11228,367,19.9,2024-04-04
11229,23,19.9,2024-10-24
11230,710,29.9,2022-10-21
11231,402,29.9,2023-08-06
11232,720,39.9,2022-12-07
11233,652,39.9,2023-04-03
11234,316,29.9,2024-12-28
11235,257,29.9,2024-10-08
11236,271,19.9,2025-01-04
11237,191,39.9,2025-05-07
11238,721,19.9,2023-09-29
11239,82,29.9,2023-10-29
11240,600,29.9,2022-08-12
11241,491,39.9,2024-12-20
11242,931,39.9,2022-08-08
11243,677,19.9,2023-09-28
11244,796,39.9,2024-11-07
11245,28,19.9,2022-06-29
11246,888,39.9,2022-11-28
11247,642,19.9,2023-09-21
11248,85,39.9,2023-11-07
11249,417,29.9,2023-03-31
11250,312,29.9,2022-08-18
11251,625,39.9,2022-12-27
11252,510,29.9,2022-07-25
11253,972,29.9,2022-10-11
11254,999,29.9,2023-10-26
11255,285,19.9,2025-04-23
11256,542,19.9,2023-05-02
11257,23,29.9,2023-01-23
11258,132,19.9,2022-07-12
11259,137,19.9,2023-06-26
11260,765,39.9,2023-07-26
11261,44,29.9,2023-03-16
11262,943,39.9,2022-12-30
11263,346,29.9,2022-12-13
11264,380,39.9,2024-06-12
11265,760,29.9,2023-12-27
11266,193,29.9,2025-04-18
11267,872,39.9,2023-03-17
11268,3,39.9,2025-01-31
11269,720,39.9,2025-02-15
11270,111,39.9,2023-09-30
11271,122,39.9,2025-03-26
11272,404,19.9,2025-05-09
11273,984,29.9,2025-05-18
11274,425,19.9,2023-01-16
11275,30,19.9,2025-03-26
11276,689,39.9,2023-08-13
11277,695,39.9,2022-12-11
11278,327,29.9,2024-07-19
11279,375,29.9,2025-02-15
11280,280,19.9,2024-03-27
11281,371,39.9,2024-02-26
11282,20,39.9,2022-10-11
11283,166,19.9,2022-07-16
11284,876,19.9,2025-04-30
11285,738,19.9,2022-11-16
11286,257,29.9,2022-09-30
11287,510,29.9,2023-03-16
11288,813,19.9,2022-11-20
11289,460,19.9,2024-01-04
11290,756,39.9,2022-09-27
11291,702,39.9,2023-04-06
11292,557,29.9,2023-06-26
11293,241,19.9,2024-03-01
11294,329,29.9,2022-07-20
11295,480,29.9,2024-05-05
11296,314,19.9,2024-06-25
11297,756,19.9,2024-02-03
11298,851,29.9,2022-06-23
11299,212,39.9,2023-06-28
11300,623,29.9,2023-11-16
11301,399,29.9,2023-01-01
11302,300,19.9,2022-09-21
11303,885,29.9,2022-07-08
11304,470,29.9,2023-08-23
11305,518,29.9,2023-04-30
11306,512,19.9,2024-06-15
11307,505,29.9,2025-05-08
11308,805,29.9,2023-12-10
11309,542,29.9,2023-08-13
11310,383,39.9,2023-08-11
11311,927,19.9,2023-01-01
11312,787,29.9,2023-04-16
11313,254,19.9,2025-06-06
11314,709,39.9,2023-08-03
11315,371,39.9,2024-12-03
11316,615,19.9,2023-01-17
11317,9,19.9,2022-11-04
11318,999,29.9,2022-09-19
11319,185,19.9,2023-09-30
11320,982,39.9,2025-06-02
11321,615,39.9,2022-06-30
11322,443,29.9,2024-07-25
11323,185,39.9,2024-11-24
11324,658,39.9,2022-10-21
11325,381,39.9,2022-10-04
11326,882,39.9,2023-12-21
11327,892,29.9,2025-02-18
11328,738,39.9,2022-10-15
11329,156,29.9,2025-01-17
11330,742,39.9,2024-02-24
11331,220,29.9,2023-10-15
11332,360,29.9,2025-03-07
11333,800,39.9,2022-08-04
11334,867,29.9,2023-10-23
11335,805,19.9,2024-01-19
11336,835,39.9,2023-01-28
11337,671,29.9,2025-04-15
11338,84,19.9,2024-12-20
11339,838,39.9,2023-08-05
11340,294,29.9,2022-10-05
11341,712,39.9,2022-12-15
11342,858,39.9,2025-01-06
