id_evento,id_usuario,acao,data_hora
4053,575,login,2024-10-22 04:02:06
4054,598,login,2024-12-03 16:34:22
4055,248,play,2024-04-04 19:58:25
4056,218,play,2024-08-28 07:48:54
4057,688,logout,2022-07-25 16:58:45
4058,706,pause,2023-03-05 04:19:09
4059,886,like,2024-04-08 15:54:58
4060,25,like,2023-10-24 02:24:29
4061,594,like,2022-07-09 07:56:24
4062,332,dislike,2024-04-13 17:46:47
4063,650,dislike,2023-05-17 19:10:39
4064,858,dislike,2022-06-24 03:21:08
4065,302,login,2024-04-15 13:01:35
4066,323,dislike,2022-09-26 21:28:13
4067,478,login,2024-10-16 17:23:56
4068,632,pause,2023-08-16 00:17:05
4069,351,like,2024-10-24 05:58:36
4070,74,logout,2023-06-12 13:51:26
4071,83,play,2024-10-08 07:11:47
4072,75,dislike,2024-02-26 06:46:14
4073,701,play,2025-01-21 07:27:57
4074,324,dislike,2022-11-12 01:35:36
4075,111,dislike,2023-08-31 03:34:01
4076,437,logout,2023-04-22 22:51:07
4077,463,dislike,2022-10-05 15:20:13
4078,80,login,2023-05-06 18:23:41
4079,732,login,2024-10-13 02:31:24
4080,100,play,2024-09-13 05:58:01
4081,485,like,2024-03-08 19:21:30
4082,114,dislike,2022-08-31 02:08:54
4083,791,dislike,2024-10-06 02:26:52
4084,255,play,2024-11-17 17:50:58
4085,520,login,2023-09-18 22:06:23
4086,426,like,2024-03-22 01:27:49
4087,629,login,2022-08-29 10:19:25
4088,40,logout,2023-05-04 04:45:07
4089,249,play,2024-04-14 15:25:00
4090,123,logout,2025-03-13 18:48:43
4091,904,dislike,2023-11-11 06:34:07
4092,813,dislike,2024-11-16 04:04:33
4093,33,like,2024-10-11 05:30:38
4094,365,pause,2023-09-02 22:12:43
4095,264,dislike,2025-05-08 09:07:50
4096,288,login,2024-02-22 03:18:35
4097,205,play,2022-07-04 17:54:05
4098,130,like,2023-12-06 08:49:41
4099,30,pause,2025-01-29 15:11:47
4100,730,like,2025-01-08 22:13:49
4101,56,like,2024-04-27 08:18:56
4102,945,login,2024-10-08 10:39:46
4103,70,logout,2023-12-01 02:57:07
4104,527,logout,2024-08-21 09:29:38
4105,565,play,2024-11-30 12:48:17
4106,616,dislike,2023-12-08 13:58:06
4107,77,dislike,2025-04-04 08:54:33
4108,770,pause,2023-10-10 17:10:13
4109,926,dislike,2023-12-24 18:50:27
4110,178,play,2025-02-22 20:04:54
4111,780,logout,2024-04-12 17:34:40
4112,29,like,2024-03-02 16:54:38
4113,978,dislike,2024-05-31 16:26:15
4114,102,dislike,2024-05-12 13:45:03
4115,238,like,2024-09-11 05:13:44
4116,387,login,2023-05-19 16:27:35
4117,23,pause,2025-04-11 20:20:28
4118,419,like,2022-12-30 06:05:23
4119,658,play,2023-06-08 23:36:58
4120,397,logout,2023-03-04 07:20:07
4121,338,like,2024-02-13 11:16:50
4122,747,logout,2023-03-23 03:00:16
4123,95,login,2022-10-19 04:04:12
4124,386,play,2024-04-06 04:18:21
4125,672,login,2022-08-20 12:10:00
4126,376,dislike,2022-08-15 15:21:41
4127,526,logout,2023-04-21 02:16:09
4128,833,login,2023-11-26 19:21:09
4129,178,login,2022-06-27 06:14:14
4130,141,like,2024-08-11 14:59:18
4131,469,login,2022-11-24 23:28:21
4132,24,pause,2023-10-26 21:44:03
4133,83,login,2023-02-04 20:19:11
4134,410,like,2023-12-26 01:20:50
4135,352,like,2024-06-03 19:08:20
4136,408,like,2024-02-21 20:11:03
4137,409,play,2024-10-15 20:27:47
4138,991,pause,2023-01-07 10:49:37
4139,283,login,2022-10-03 20:18:01
4140,555,logout,2022-12-20 23:38:24
4141,149,login,2022-08-14 18:39:12
4142,982,like,2024-05-25 22:28:02
4143,53,pause,2023-03-25 23:59:54
4144,690,like,2023-04-23 14:08:43
4145,542,login,2023-07-29 00:26:22
4146,18,dislike,2022-11-19 06:15:07
4147,135,logout,2025-01-01 16:41:59
4148,700,login,2022-11-17 06:05:45
4149,253,pause,2023-04-24 01:41:49
4150,409,login,2023-09-13 22:55:52
4151,742,dislike,2023-02-13 00:32:31
4152,775,pause,2023-06-12 04:18:44
4153,419,login,2024-07-20 03:52:25
4154,190,like,2022-09-03 12:06:25
4155,518,like,2023-01-30 00:01:57
4156,757,dislike,2022-07-03 02:44:09
4157,325,pause,2023-10-05 02:48:54
4158,488,pause,2022-11-20 21:17:42
4159,142,play,2025-02-24 22:02:49
4160,190,like,2025-01-16 21:39:29
4161,485,login,2024-07-06 21:39:08
4162,926,pause,2024-12-27 11:29:36
4163,814,dislike,2023-07-18 12:42:01
4164,680,dislike,2024-10-12 19:12:45
4165,169,like,2024-07-14 04:52:00
4166,798,logout,2022-07-20 12:20:02
4167,397,play,2023-10-05 14:26:38
4168,37,logout,2023-04-18 15:14:38
4169,741,pause,2023-03-17 05:54:20
4170,380,pause,2024-01-25 17:09:55
4171,427,like,2022-12-02 10:00:49
4172,824,login,2023-09-17 00:12:09
4173,421,like,2024-08-04 02:39:39
4174,53,like,2022-06-18 11:53:22
4175,547,logout,2024-08-14 05:12:14
4176,614,login,2023-08-19 23:24:45
4177,481,pause,2025-05-23 13:21:00
4178,705,like,2022-11-12 15:21:30
4179,131,dislike,2023-04-03 01:57:40
4180,806,logout,2024-02-11 00:41:55
4181,377,dislike,2025-05-06 05:15:51
4182,230,play,2024-08-17 09:26:05
4183,608,pause,2024-09-08 18:10:19
4184,323,logout,2025-05-02 21:29:36
4185,713,logout,2024-08-19 21:28:54
4186,450,like,2022-09-21 03:27:29
4187,330,dislike,2023-06-13 15:48:05
4188,97,play,2025-03-17 11:17:14
4189,358,logout,2023-01-13 12:30:04
4190,663,pause,2023-07-14 09:19:36
4191,725,logout,2023-09-24 05:28:49
4192,135,logout,2024-07-18 23:06:26
4193,21,like,2022-08-08 15:21:30
4194,298,like,2024-08-10 22:31:04
4195,960,play,2022-07-13 17:48:38
4196,967,like,2025-03-11 13:36:50
4197,160,login,2025-02-18 00:55:14
4198,650,logout,2025-05-28 17:23:51
4199,202,like,2024-11-08 23:23:25
4200,658,play,2024-08-20 20:52:20
4201,846,dislike,2025-05-10 11:05:49
4202,846,dislike,2023-06-20 13:01:43
4203,254,dislike,2024-01-16 10:13:26
4204,485,dislike,2023-03-01 12:18:00
4205,68,login,2024-07-25 02:08:48
4206,907,like,2022-11-05 14:58:26
4207,53,pause,2023-08-25 11:01:56
4208,770,logout,2023-04-15 06:12:56
4209,339,play,2022-11-02 17:00:09
4210,994,login,2025-05-29 01:34:02
4211,141,dislike,2022-08-14 13:41:16
4212,992,dislike,2023-04-01 23:56:55
4213,538,like,2022-07-27 13:37:19
4214,84,logout,2023-11-12 07:48:49
4215,686,login,2023-03-20 04:36:38
4216,732,dislike,2022-11-27 10:28:24
4217,607,play,2023-03-04 19:16:34
4218,504,logout,2025-03-11 22:13:51
4219,264,dislike,2023-09-03 18:41:59
4220,5,pause,2023-05-27 16:43:31
4221,30,dislike,2022-11-14 03:11:48
4222,964,logout,2023-08-08 15:24:11
4223,458,logout,2024-08-13 05:07:23
4224,459,pause,2023-03-10 17:30:39
4225,207,logout,2024-12-06 20:29:16
4226,335,play,2023-10-21 17:55:42
4227,861,pause,2022-11-15 06:01:30
4228,957,dislike,2023-08-09 07:37:32
4229,920,pause,2023-09-12 00:27:35
4230,287,like,2023-06-13 20:41:18
4231,811,pause,2024-02-14 00:50:39
4232,713,pause,2024-03-21 06:09:58
4233,493,pause,2023-10-25 23:23:37
4234,637,like,2025-01-03 15:07:29
4235,564,like,2024-07-25 13:30:13
4236,694,pause,2024-01-31 07:06:53
4237,112,dislike,2023-12-18 00:12:42
4238,232,play,2023-02-03 09:42:09
4239,932,logout,2023-02-25 19:02:30
4240,966,like,2022-12-26 11:10:59
4241,820,logout,2025-06-12 14:27:14
4242,899,login,2024-05-08 05:52:31
4243,387,logout,2022-12-16 12:12:32
4244,364,play,2025-03-30 04:18:40
4245,722,login,2022-08-29 09:04:44
4246,567,login,2023-07-27 03:59:21
4247,420,play,2023-01-01 20:52:19
4248,297,login,2023-03-11 05:01:43
4249,627,like,2023-09-20 22:45:49
4250,321,play,2024-05-03 22:39:47
4251,136,logout,2023-04-21 23:17:08
4252,779,login,2023-11-19 17:15:36
4253,393,logout,2023-08-17 11:05:43
4254,100,dislike,2024-11-15 22:27:14
4255,975,logout,2024-08-18 04:04:04
4256,571,login,2023-11-20 01:09:01
4257,17,pause,2023-03-27 00:43:54
4258,152,logout,2022-12-26 23:02:00
4259,729,pause,2023-03-17 00:38:37
4260,80,login,2024-06-09 02:08:37
4261,199,dislike,2024-01-31 09:45:12
4262,345,dislike,2023-12-21 14:32:10
4263,440,like,2024-05-15 01:26:18
4264,626,logout,2025-05-19 02:13:12
4265,854,logout,2023-09-10 05:34:54
4266,713,logout,2024-06-16 06:49:37
4267,553,play,2024-01-15 20:23:41
4268,56,logout,2023-04-09 17:09:46
4269,753,like,2022-06-27 02:10:50
4270,619,like,2024-11-10 17:35:27
4271,808,logout,2022-08-30 05:07:05
4272,345,play,2023-06-11 06:27:06
4273,526,play,2023-09-25 00:56:33
4274,510,dislike,2023-01-05 22:21:25
4275,614,login,2025-04-12 15:42:32
4276,504,login,2022-11-06 06:48:56
4277,341,play,2022-08-24 19:47:35
4278,122,dislike,2024-10-19 20:41:24
4279,927,dislike,2023-07-21 21:08:56
4280,900,pause,2024-08-15 09:50:59
4281,82,logout,2022-08-16 13:11:26
4282,565,dislike,2023-12-22 07:27:22
4283,865,login,2024-09-01 18:40:18
4284,845,play,2023-06-15 04:23:02
4285,402,login,2022-10-10 00:24:53
4286,733,dislike,2023-08-15 20:55:43
4287,377,dislike,2025-03-21 09:49:31
4288,233,dislike,2024-03-21 13:22:55
4289,599,play,2023-01-31 03:06:04
4290,320,dislike,2023-10-21 07:22:40
4291,255,login,2023-01-25 04:49:29
4292,833,login,2024-01-31 23:12:41
4293,32,login,2024-09-14 17:20:27
4294,846,dislike,2025-01-10 21:47:32
4295,161,pause,2022-11-21 13:23:56
4296,3,pause,2023-03-10 16:54:06
4297,579,login,2023-09-01 11:46:30
4298,557,login,2023-06-12 21:05:23
4299,515,login,2023-01-09 20:36:47
4300,569,play,2023-11-27 15:47:49
4301,634,play,2023-12-28 15:40:09
4302,4,dislike,2022-12-07 13:38:46
4303,458,pause,2024-03-02 18:06:05
4304,461,dislike,2023-09-03 07:27:24
4305,713,pause,2022-07-26 04:15:21
4306,331,dislike,2023-03-18 10:08:45
4307,857,login,2023-03-31 09:56:14
4308,474,like,2023-10-22 06:46:43
4309,731,logout,2023-01-30 14:06:46
4310,17,login,2023-09-04 13:27:58
4311,213,logout,2024-12-16 10:55:23
4312,600,pause,2024-08-31 14:54:26
4313,949,pause,2022-08-27 03:24:35
4314,391,like,2022-08-13 02:07:44
4315,726,pause,2023-01-15 23:45:12
4316,696,play,2025-04-11 15:42:45
4317,798,pause,2023-01-17 07:01:54
4318,207,logout,2024-10-26 14:33:59
4319,252,login,2025-02-08 10:31:39
4320,316,logout,2023-08-03 14:32:56
4321,326,play,2025-01-24 18:32:50
4322,485,play,2022-07-27 22:21:05
4323,401,like,2025-04-12 18:35:22
4324,168,dislike,2024-11-15 21:40:27
4325,605,logout,2024-12-20 04:32:23
4326,954,logout,2024-09-20 07:21:10
4327,201,pause,2022-07-30 10:56:04
4328,220,play,2024-01-16 10:41:13
4329,356,dislike,2023-06-17 03:13:51
4330,516,play,2023-09-22 10:11:34
4331,833,pause,2024-02-21 06:18:52
4332,936,dislike,2022-09-03 03:41:27
4333,102,login,2024-04-23 11:54:58
4334,518,like,2022-09-27 08:24:22
4335,278,pause,2023-03-21 15:45:57
4336,711,login,2024-09-13 01:40:46
4337,218,dislike,2024-06-06 17:11:03
4338,402,logout,2024-12-29 20:08:33
4339,758,pause,2023-09-12 22:08:32
4340,291,dislike,2023-05-11 18:09:43
4341,571,dislike,2024-05-13 08:15:39
4342,786,dislike,2025-01-13 00:12:36
4343,59,logout,2023-05-03 04:58:09
4344,965,dislike,2025-01-27 23:57:47
4345,975,pause,2023-06-17 23:00:56
4346,504,login,2023-10-20 10:04:31
4347,896,dislike,2024-08-12 09:53:27
4348,727,like,2022-12-11 00:15:53
4349,872,like,2025-01-21 18:54:23
4350,479,logout,2024-04-05 02:25:39
4351,447,play,2023-02-11 03:31:57
4352,280,pause,2024-01-06 03:25:30
4353,759,play,2023-04-29 17:44:53
4354,313,login,2024-10-15 16:23:01
4355,398,login,2025-03-21 14:36:11
4356,689,logout,2024-06-13 18:23:40
4357,661,like,2022-06-30 05:32:58
4358,120,dislike,2025-05-17 20:28:51
4359,783,login,2024-08-06 19:43:08
4360,466,dislike,2024-02-09 08:21:54
4361,45,pause,2023-06-10 10:36:51
4362,470,pause,2024-04-15 16:47:16
4363,400,logout,2025-05-16 11:57:55
4364,889,play,2023-08-19 07:19:59
4365,578,logout,2022-07-04 16:18:33
4366,71,play,2022-10-26 19:33:25
4367,982,like,2024-07-05 14:40:38
4368,440,login,2024-08-15 08:13:15
4369,228,logout,2023-09-12 00:25:02
4370,78,pause,2022-11-22 04:24:07
4371,340,dislike,2023-08-14 16:31:57
4372,600,play,2024-08-14 18:15:08
4373,851,pause,2025-04-22 00:54:25
4374,566,dislike,2023-04-11 02:02:23
4375,998,logout,2022-12-01 01:40:01
4376,373,play,2025-02-15 02:12:45
4377,830,play,2022-08-08 14:56:24
4378,12,logout,2025-01-21 04:48:02
4379,323,play,2022-08-13 19:06:57
4380,30,login,2024-08-28 08:14:06
4381,505,dislike,2023-01-23 14:39:09
4382,220,logout,2022-11-16 20:53:12
4383,858,pause,2022-06-19 12:38:52
4384,717,login,2022-10-28 08:06:04
4385,138,login,2022-06-15 02:34:34
4386,348,logout,2023-09-22 10:03:18
4387,750,dislike,2024-08-21 13:41:46
4388,12,dislike,2023-04-03 08:22:48
4389,779,pause,2024-05-07 13:16:58
4390,279,like,2023-06-10 07:41:02
4391,952,like,2023-06-09 22:38:07
4392,665,like,2023-10-27 12:55:32
4393,319,dislike,2025-02-07 13:35:33
4394,501,play,2025-03-01 21:56:33
4395,998,logout,2024-02-24 05:18:21
4396,396,like,2025-01-15 21:22:36
4397,265,play,2023-08-05 15:17:02
4398,773,pause,2022-07-12 18:33:55
4399,117,dislike,2023-03-29 11:26:29
4400,240,play,2023-02-15 08:26:32
4401,400,pause,2022-06-28 02:29:37
4402,902,login,2024-07-22 13:32:42
4403,755,dislike,2024-04-24 22:15:47
4404,877,pause,2024-01-24 18:34:16
4405,313,logout,2023-11-13 01:37:32
4406,497,logout,2025-01-19 05:42:36
4407,654,dislike,2023-04-22 14:21:26
4408,348,play,2025-03-25 06:35:27
4409,42,pause,2024-10-23 23:11:36
4410,541,like,2024-04-04 05:35:57
4411,858,dislike,2024-05-24 02:16:40
4412,698,dislike,2025-05-14 23:40:11
4413,957,dislike,2022-07-12 16:20:14
4414,809,pause,2023-06-07 09:29:11
4415,404,play,2025-06-12 05:00:24
4416,795,logout,2024-04-28 03:51:37
4417,769,login,2023-09-07 15:18:23
4418,254,pause,2023-10-08 14:01:49
4419,660,play,2025-03-07 08:27:28
4420,861,like,2023-10-21 13:12:06
4421,563,login,2024-09-11 14:46:23
4422,874,logout,2023-06-08 07:13:29
4423,379,play,2025-01-28 20:20:26
4424,288,play,2023-01-25 10:10:15
4425,237,login,2024-02-28 08:25:06
4426,761,dislike,2024-10-01 01:54:08
4427,60,login,2022-10-13 18:49:38
4428,868,logout,2022-12-15 21:01:44
4429,447,login,2022-09-02 06:18:18
4430,235,login,2023-07-18 23:29:34
4431,575,play,2024-03-08 10:04:32
4432,290,pause,2024-03-05 16:44:12
4433,983,logout,2023-09-11 16:46:31
4434,764,dislike,2025-05-01 18:45:17
4435,797,like,2025-01-05 21:03:28
4436,470,dislike,2023-02-28 16:48:41
4437,470,login,2024-03-28 09:47:47
4438,262,logout,2023-12-27 03:52:07
4439,420,logout,2025-01-10 17:53:38
4440,437,login,2023-07-07 13:57:47
4441,383,pause,2024-12-25 21:11:36
4442,450,pause,2023-01-21 01:08:18
4443,66,logout,2024-04-16 16:36:09
4444,906,login,2025-06-02 11:58:37
4445,887,dislike,2025-01-20 08:14:33
4446,200,like,2024-08-27 00:12:27
4447,655,logout,2022-10-26 12:13:10
4448,600,logout,2023-08-22 14:48:59
4449,461,play,2025-01-22 06:29:27
4450,445,login,2024-01-11 22:20:59
4451,635,login,2022-07-14 16:22:22
4452,55,like,2025-01-03 22:01:27
4453,367,login,2025-01-08 17:37:28
4454,805,login,2024-10-26 22:05:08
4455,564,logout,2023-04-08 22:58:10
4456,825,pause,2022-06-18 02:11:37
4457,992,dislike,2024-08-06 22:55:31
4458,779,dislike,2022-07-04 01:46:40
4459,473,login,2023-08-18 17:53:10
4460,725,play,2023-05-18 12:39:42
4461,261,login,2024-01-22 00:14:44
4462,129,dislike,2022-09-28 08:15:03
4463,299,play,2025-03-07 11:14:37
4464,414,pause,2023-08-08 23:19:57
4465,33,login,2024-01-24 10:44:53
4466,86,dislike,2024-12-07 21:39:22
4467,824,like,2023-09-14 22:04:08
4468,763,like,2025-05-29 23:07:53
4469,969,like,2024-01-09 12:03:29
4470,632,pause,2023-06-30 23:57:22
4471,110,dislike,2023-11-13 15:24:07
4472,952,login,2025-03-19 05:39:16
4473,102,logout,2023-10-20 13:21:00
4474,885,login,2025-05-12 15:21:49
4475,727,login,2024-04-27 10:17:40
4476,29,login,2023-03-26 04:43:49
4477,782,dislike,2023-07-18 09:31:27
4478,566,logout,2023-05-14 04:35:26
4479,409,logout,2024-09-15 14:20:50
4480,701,logout,2025-03-05 23:08:17
4481,42,pause,2024-11-21 12:12:41
4482,926,login,2024-04-30 16:13:37
4483,585,logout,2023-01-05 20:17:12
4484,52,like,2022-12-04 17:01:50
4485,624,like,2023-02-12 10:45:25
4486,649,play,2023-03-31 02:52:26
4487,801,logout,2023-11-22 07:04:35
4488,491,like,2025-03-15 13:51:02
4489,928,like,2023-10-18 14:14:53
4490,478,logout,2023-09-08 18:37:12
4491,31,dislike,2022-07-04 14:52:51
4492,786,logout,2024-04-04 02:49:31
4493,5,play,2024-03-16 16:46:28
4494,613,pause,2023-09-21 07:57:13
4495,775,pause,2024-02-13 14:49:35
4496,456,logout,2023-08-03 21:28:29
4497,13,logout,2024-11-01 10:54:41
4498,937,like,2024-12-15 20:28:36
4499,930,pause,2024-02-03 19:51:20
4500,758,login,2024-06-25 23:41:53
4501,307,logout,2022-07-06 18:59:36
4502,439,dislike,2025-01-30 18:58:27
4503,414,pause,2023-01-17 06:34:58
4504,476,login,2023-11-17 03:04:45
4505,404,logout,2023-12-10 21:54:30
4506,636,pause,2023-09-04 12:43:08
4507,958,pause,2024-09-21 01:57:22
4508,729,like,2024-08-16 06:01:52
4509,739,logout,2024-05-15 06:04:46
4510,241,login,2022-06-16 02:07:55
4511,162,logout,2023-07-05 00:07:28
4512,487,dislike,2023-01-29 19:05:46
4513,362,logout,2023-08-13 19:23:35
4514,48,login,2024-12-14 16:51:35
4515,943,logout,2023-03-21 05:18:48
4516,927,login,2023-08-26 01:15:42
4517,165,login,2024-01-30 05:40:01
4518,653,logout,2023-11-18 02:13:07
4519,739,logout,2024-03-08 15:06:41
4520,54,pause,2025-04-24 15:29:56
4521,830,logout,2025-01-06 23:12:26
4522,928,dislike,2022-12-19 05:46:17
4523,411,play,2024-03-19 13:10:18
4524,263,pause,2022-07-29 04:33:24
4525,882,pause,2023-05-23 05:53:55
4526,871,logout,2024-08-12 14:40:51
4527,317,pause,2024-12-24 09:40:14
4528,440,like,2023-03-22 07:30:27
4529,997,login,2024-08-17 19:43:45
4530,598,pause,2023-05-18 03:07:49
4531,855,play,2024-11-30 17:46:21
4532,274,pause,2023-11-02 17:28:01
4533,516,logout,2024-08-22 19:32:36
4534,989,like,2024-09-22 19:00:32
4535,165,dislike,2024-03-19 03:13:32
4536,304,like,2024-04-24 19:16:55
4537,594,logout,2024-11-23 16:15:53
4538,889,play,2023-07-18 06:42:07
4539,629,play,2022-09-26 16:56:00
4540,337,pause,2022-09-06 18:12:46
4541,246,login,2023-11-09 11:38:30
4542,746,play,2025-05-18 02:24:52
4543,802,login,2023-05-15 18:44:07
4544,70,play,2024-11-04 10:08:11
4545,367,login,2024-09-15 01:08:39
4546,651,login,2024-01-14 13:26:30
4547,654,login,2023-05-21 20:54:02
4548,4,login,2024-05-01 20:02:30
4549,373,pause,2024-10-20 09:42:24
4550,988,like,2022-10-15 20:17:08
4551,29,play,2023-05-31 08:53:14
4552,740,pause,2024-10-09 20:48:42
4553,601,like,2025-06-03 02:21:44
4554,267,dislike,2024-01-28 00:00:25
4555,256,login,2023-01-01 23:47:33
4556,943,dislike,2023-01-18 05:59:54
4557,357,play,2023-04-24 07:44:21
4558,443,pause,2023-09-14 20:40:26
4559,292,dislike,2025-02-22 00:23:27
4560,219,login,2023-07-30 06:26:03
4561,49,play,2025-05-27 15:23:32
4562,356,play,2025-03-16 19:40:56
4563,759,dislike,2025-05-02 08:09:30
4564,690,pause,2025-04-22 09:55:11
4565,747,like,2025-01-22 21:15:20
4566,705,like,2022-09-04 01:45:05
4567,414,pause,2025-02-18 17:12:17
4568,384,pause,2024-03-24 19:37:54
4569,794,play,2023-06-27 03:56:11
4570,533,pause,2025-03-01 10:10:16
4571,128,pause,2024-07-18 15:00:21
4572,104,dislike,2024-12-18 12:23:16
4573,362,login,2022-06-23 02:05:54
4574,863,like,2024-02-13 15:13:07
4575,24,play,2024-12-10 20:05:54
4576,892,play,2023-06-27 13:02:57
4577,848,like,2024-10-27 17:13:00
4578,23,like,2023-12-18 23:28:15
4579,848,login,2023-07-23 15:23:34
4580,549,dislike,2023-11-19 18:11:30
4581,722,logout,2022-12-28 13:57:49
4582,253,login,2023-01-25 07:51:04
4583,707,login,2024-03-13 20:59:06
4584,426,play,2024-09-29 12:44:18
4585,382,dislike,2022-07-19 10:35:46
4586,760,dislike,2025-03-27 20:00:26
4587,688,play,2023-09-26 14:09:47
4588,668,play,2024-04-29 13:07:04
4589,634,pause,2023-12-12 20:00:43
4590,665,pause,2023-01-09 17:12:27
4591,389,pause,2023-10-12 21:27:19
4592,949,play,2024-08-01 16:33:58
4593,892,play,2023-02-26 06:21:44
4594,435,play,2024-05-06 03:15:26
4595,776,logout,2023-08-30 22:40:45
4596,307,pause,2024-01-23 22:27:46
4597,957,play,2024-04-23 02:38:32
4598,857,pause,2024-11-08 23:28:38
4599,712,login,2022-07-18 02:49:04
4600,618,like,2024-04-19 06:01:52
4601,678,login,2024-05-26 21:11:45
4602,739,play,2025-04-01 08:04:41
4603,933,dislike,2025-05-14 03:58:25
4604,634,pause,2025-04-27 07:36:17
4605,625,dislike,2025-02-23 05:27:41
4606,538,logout,2024-04-29 13:22:50
4607,899,dislike,2023-09-22 15:07:13
4608,496,login,2023-12-18 19:51:04
4609,32,pause,2024-10-04 15:54:41
4610,863,dislike,2024-10-15 12:53:38
4611,221,like,2022-08-03 15:57:05
4612,830,dislike,2024-02-18 21:56:43
4613,553,dislike,2024-06-15 14:35:39
4614,184,play,2023-11-28 23:48:07
4615,222,pause,2023-10-12 01:05:28
4616,667,pause,2022-11-08 18:40:30
4617,443,login,2025-02-19 23:50:51
4618,931,logout,2025-04-03 18:09:02
4619,60,login,2023-02-11 23:06:34
4620,727,like,2023-10-11 06:34:00
4621,59,like,2025-01-21 05:42:13
4622,986,login,2023-02-03 01:54:58
4623,493,like,2024-07-21 21:48:38
4624,457,login,2024-07-25 10:01:05
4625,136,pause,2022-07-13 19:46:35
4626,601,pause,2024-10-02 15:11:52
4627,80,login,2023-11-12 11:39:14
4628,656,like,2025-04-10 07:20:09
4629,842,like,2023-03-19 06:04:19
4630,149,pause,2023-10-21 12:14:42
4631,721,dislike,2024-03-13 04:28:35
4632,422,pause,2023-03-15 23:38:52
4633,89,dislike,2022-11-23 17:38:34
4634,778,dislike,2025-02-05 11:09:42
4635,859,dislike,2024-12-07 16:44:29
4636,617,play,2024-03-06 02:10:04
4637,517,pause,2024-06-18 02:53:05
4638,847,pause,2024-04-02 05:15:34
4639,128,play,2025-03-11 07:02:18
4640,519,pause,2025-02-23 15:52:38
4641,988,pause,2023-11-29 23:31:41
4642,886,login,2022-11-13 11:21:53
4643,951,dislike,2025-05-13 19:02:09
4644,845,logout,2023-12-26 02:04:23
4645,571,play,2023-01-27 12:03:26
4646,377,login,2023-02-15 02:41:52
4647,913,login,2024-02-02 12:25:06
4648,677,like,2023-09-21 07:48:19
4649,612,login,2024-12-13 15:48:03
4650,245,like,2023-01-17 07:33:47
4651,924,like,2024-03-24 16:08:56
4652,639,login,2022-12-01 17:26:53
4653,375,logout,2022-07-28 19:08:17
4654,979,pause,2024-12-26 22:19:50
4655,479,dislike,2023-06-16 18:56:33
4656,895,pause,2024-01-04 10:03:01
4657,243,play,2025-01-04 02:13:57
4658,402,play,2022-12-02 17:06:38
4659,113,logout,2022-09-11 05:06:55
4660,556,pause,2022-10-14 10:03:38
4661,695,pause,2022-11-20 20:08:24
4662,623,like,2023-12-24 04:01:59
4663,335,pause,2022-08-16 02:34:29
4664,201,dislike,2023-05-31 08:18:41
4665,689,like,2025-02-24 23:22:06
4666,99,play,2022-08-20 15:31:25
4667,43,pause,2024-11-20 01:02:05
4668,965,like,2024-03-21 10:14:44
4669,186,dislike,2023-08-09 10:30:49
4670,261,pause,2022-06-15 01:35:15
4671,128,play,2025-06-11 05:54:39
4672,386,dislike,2024-09-08 06:05:31
4673,863,logout,2024-05-15 05:12:13
4674,571,pause,2023-05-07 11:04:14
4675,780,dislike,2024-07-05 12:37:54
4676,997,logout,2023-05-31 03:20:19
4677,729,dislike,2025-04-11 09:17:44
4678,293,logout,2024-05-08 10:51:01
4679,501,dislike,2022-07-02 05:08:58
4680,854,login,2024-12-30 14:01:41
4681,949,like,2023-04-01 17:50:46
4682,123,like,2023-09-13 13:45:00
4683,621,dislike,2024-06-28 14:15:29
4684,592,login,2025-02-09 17:17:54
4685,114,dislike,2025-06-02 18:52:04
4686,672,dislike,2024-03-14 03:00:54
4687,35,play,2023-10-20 13:59:02
4688,200,login,2024-07-26 10:14:42
4689,649,like,2025-03-01 21:09:23
4690,794,pause,2023-09-13 01:11:42
4691,659,login,2023-05-18 03:35:47
4692,762,pause,2022-10-21 08:14:10
4693,873,like,2024-05-25 07:31:04
4694,644,pause,2023-02-26 04:05:35
4695,592,login,2024-11-03 01:23:00
4696,202,pause,2023-06-07 07:02:27
4697,469,pause,2022-11-26 01:51:17
4698,819,logout,2024-10-28 20:26:02
4699,906,login,2024-03-24 21:36:30
4700,768,logout,2023-11-17 00:01:21
4701,394,pause,2024-02-19 03:33:28
4702,230,dislike,2022-12-23 14:38:25
4703,679,logout,2024-06-30 07:59:06
4704,74,logout,2023-03-01 21:48:39
4705,195,pause,2023-12-14 15:42:51
4706,861,dislike,2023-06-15 08:34:07
4707,412,pause,2025-04-04 18:39:09
4708,92,logout,2024-04-23 19:56:17
4709,414,dislike,2024-10-20 15:56:59
4710,462,play,2024-07-15 12:10:03
4711,76,login,2024-02-11 12:24:55
4712,722,like,2025-03-04 14:26:57
4713,196,play,2024-02-04 02:38:55
4714,793,login,2023-01-30 12:56:58
4715,236,pause,2022-11-23 14:57:56
4716,296,play,2022-10-30 03:54:16
4717,636,dislike,2023-03-02 10:15:47
4718,233,like,2024-12-20 15:04:15
4719,971,play,2025-05-29 14:50:53
4720,746,pause,2024-08-27 02:47:49
4721,53,like,2024-06-14 18:30:08
4722,789,like,2022-12-18 01:29:12
4723,521,pause,2023-08-01 07:07:28
4724,796,pause,2024-12-16 20:40:31
4725,9,pause,2025-05-14 20:57:27
4726,827,play,2025-01-01 06:14:38
4727,15,login,2024-09-28 08:19:36
